,ele,lat,lon,distance
8602,238.125,-16.3902271,133.3797649,601259.9092253629
8603,238.35,-16.3903115,133.3797522,601269.3913608036
8604,238.792,-16.3904894,133.3797253,601289.3799910054
8605,239.248,-16.3906674,133.3796984,601309.3796252063
8606,239.46,-16.3908443,133.3796716,601329.256680829
8607,239.394,-16.3914448,133.3795821,601396.7083536964
8608,238.0,-16.3920013,133.3795038,601459.1495165307
8609,239.33,-16.3925311,133.3794278,601518.6158333558
8610,241.91,-16.3931359,133.3793391,601586.528909861
8611,242.159,-16.3937343,133.3792458,601653.8081870326
8612,245.002,-16.3943073,133.3791638,601718.1205262338
8613,245.984,-16.3947267,133.3791028,601765.2074653802
8614,245.208,-16.3949422,133.3790718,601789.3970748988
8615,244.509,-16.3951203,133.3790463,601809.386834851
8616,244.099,-16.3952507,133.3790276,601824.0232257447
8617,244.769,-16.3957552,133.3789531,601880.6811915245
8618,244.015,-16.3962373,133.3788846,601934.7839840193
8619,243.473,-16.3970825,133.3787575,602029.738864372
8620,244.0,-16.3976246,133.378677,602090.6262087796
8621,244.0,-16.3980576,133.3786153,602139.22138079
8622,245.963,-16.399268,133.3784355,602275.1714251011
8623,243.92,-16.4003131,133.378282,602392.5291235973
8624,243.688,-16.4004631,133.3782593,602409.3832122644
8625,243.727,-16.4006411,133.3782324,602429.3828253777
8626,245.919,-16.4015422,133.3780962,602530.6283968601
8627,244.046,-16.4022293,133.3780059,602607.6352258597
8628,245.726,-16.4025074,133.377972,602638.7692459731
8629,246.226,-16.4026723,133.3779461,602657.3122557056
8630,247.32,-16.4029319,133.3779091,602686.4470222803
8631,248.0,-16.4033043,133.3778697,602728.0687441933
8632,247.768,-16.4036003,133.3778447,602761.0902970214
8633,246.407,-16.4044887,133.3777632,602860.2576617488
8634,246.392,-16.4050325,133.3777281,602920.8412644808
8635,248.513,-16.4053298,133.3777054,602953.9880743938
8636,250.323,-16.4055152,133.3776993,602974.6138796256
8637,251.409,-16.4060479,133.3776767,603033.8964519362
8638,250.944,-16.4064805,133.3776645,603082.0169767812
8639,250.288,-16.4066104,133.3776605,603096.4674980844
8640,249.539,-16.4070515,133.3776498,603145.5288577713
8641,249.546,-16.4073255,133.3776518,603175.9970145478
8642,249.877,-16.4078424,133.3776468,603233.4761465124
8643,249.383,-16.408103,133.3776496,603262.4550835113
8644,248.721,-16.4085118,133.3776572,603307.9187975742
8645,248.611,-16.4088381,133.3776697,603344.2261924443
8646,248.64,-16.40909,133.3776778,603372.2495166404
8647,248.685,-16.40924,133.3776904,603388.982816404
8648,248.249,-16.4096311,133.3777111,603432.5271676444
8649,248.0,-16.4100048,133.3777317,603474.1387668836
8650,248.499,-16.4104163,133.3777612,603520.0035460725
8651,250.038,-16.4108447,133.3777944,603567.7709015548
8652,250.437,-16.4112214,133.3778238,603609.7752550961
8653,249.724,-16.4115681,133.3778545,603648.465361047
8654,250.28,-16.4120223,133.3778933,603699.1393795793
8655,251.487,-16.4123576,133.3779192,603736.5252484393
8656,251.545,-16.4127026,133.3779509,603775.0362214254
8657,249.575,-16.413052,133.3779787,603814.0007226041
8658,250.607,-16.4135527,133.3780185,603869.8376351999
8659,251.724,-16.4138122,133.3780391,603898.7762567109
8660,251.839,-16.414063,133.3780779,603926.9693510863
8661,249.588,-16.4168417,133.3783025,604236.8740234122
8662,249.264,-16.4168932,133.3783087,604242.6386193187
8663,247.0,-16.4181864,133.3784262,604386.9810106066
8664,247.053,-16.4189035,133.3784868,604466.9804381995
8665,251.0,-16.4267916,133.3791533,605346.9731529127
8666,250.905,-16.4269709,133.3791684,605366.9753449138
8667,249.123,-16.430244,133.379445,605732.1211237051
8668,250.075,-16.431337,133.379556,605854.232404203
8669,248.357,-16.4332341,133.3798141,606066.9687666942
8670,248.253,-16.433263,133.379818,606070.2091072901
8671,249.842,-16.4341193,133.3799799,606166.9783051345
8672,250.0,-16.4342962,133.3800133,606186.9686295985
8673,250.384,-16.434733,133.3800959,606236.3310225125
8674,250.467,-16.435774,133.380313,606354.3779596915
8675,254.672,-16.4367579,133.3805623,606466.9670887184
8676,254.042,-16.4369327,133.3806066,606486.9699410889
8677,252.369,-16.437171,133.380667,606514.2394515192
8678,251.302,-16.438958,133.381195,606720.7697373449
8679,250.49,-16.4396956,133.3814437,606806.9692476051
8680,253.0,-16.440363,133.3816689,606884.9703883572
8681,253.189,-16.4412247,133.3819969,606986.972756475
8682,253.059,-16.441548,133.3821199,607025.2406047113
8683,252.174,-16.441896,133.3822664,607066.9715843498
8684,252.426,-16.4420628,133.3823366,607086.9729136969
8685,252.709,-16.442919,133.382697,607189.6438388956
8686,259.923,-16.4452085,133.3837284,607466.971007957
8687,260.797,-16.4453736,133.3838028,607486.9705635012
8688,260.997,-16.4455387,133.3838772,607506.970116368
8689,252.852,-16.4491711,133.3855138,607946.9715550223
8690,253.118,-16.4493362,133.3855882,607966.9710462968
8691,255.008,-16.450492,133.3861089,608106.9733871548
8692,265.602,-16.453444,133.387439,608464.5574522913
8693,264.255,-16.454038,133.387669,608535.0143404718
8694,266.397,-16.4545546,133.3878081,608594.3420181343
8695,266.767,-16.4546574,133.3878345,608606.11444736
8696,265.59,-16.4553099,133.387943,608679.5859367413
8697,269.754,-16.4571966,133.388139,608890.4160343357
8698,271.684,-16.457559,133.3881806,608930.9565251038
8699,272.895,-16.4581654,133.3882505,608998.7958924704
8700,274.511,-16.4612301,133.3885816,609341.3992124321
8701,272.568,-16.462724,133.3887312,609508.2775769691
8702,271.41,-16.4650323,133.3889811,609766.3284654428
8703,270.516,-16.4660673,133.3890484,609881.6387526646
8704,269.892,-16.4690045,133.3890943,610208.2771638308
8705,269.813,-16.4691843,133.3890971,610228.2722409472
8706,270.471,-16.4693642,133.3890999,610248.2784363141
8707,271.629,-16.4706231,133.3891196,610388.2774903406
8708,270.423,-16.4715223,133.3891336,610488.2751122036
8709,270.763,-16.4717022,133.3891364,610508.2813075159
8710,265.192,-16.47422,133.3891758,610788.2794146041
8711,265.839,-16.4743998,133.3891786,610808.2744916009
8712,266.0,-16.4745796,133.3891814,610828.2695685934
8713,265.874,-16.4747595,133.3891842,610848.2757638361
8714,265.629,-16.4748328,133.3891853,610856.4271958784
8715,265.263,-16.4749393,133.3891826,610868.2729546577
8716,265.041,-16.4751191,133.3891781,610888.2715597008
8717,265.101,-16.4752989,133.3891736,610908.2701647329
8718,268.074,-16.4763667,133.3891468,611027.0384912255
8719,268.361,-16.4776557,133.3889893,611171.3492735546
8720,269.144,-16.4787216,133.3887616,611292.3331656063
8721,269.229,-16.4795482,133.3885036,611388.2754699698
8722,269.523,-16.4797646,133.3884361,611413.3913892964
8723,269.581,-16.4809946,133.3879346,611560.2428784103
8724,271.089,-16.4857116,133.3858895,612128.2716852541
8725,271.169,-16.4858777,133.3858175,612148.2730977699
8726,272.726,-16.4862099,133.3856735,612188.2759152192
8727,272.364,-16.4906941,133.3837293,612728.2698079826
8728,272.132,-16.4907571,133.383702,612735.855744844
8729,271.737,-16.4908602,133.3836572,612748.2752415485
8730,270.811,-16.4911923,133.383513,612788.2758310299
8731,271.482,-16.4940518,133.3822716,613132.6860644659
8732,272.105,-16.4976672,133.3806987,613568.2759679183
8733,272.001,-16.4979992,133.3805543,613608.2742869989
8734,273.396,-16.4996592,133.3798321,613808.2739382021
8735,273.085,-16.4998252,133.3797599,613828.2730685016
8736,273.004,-16.4999912,133.3796876,613848.2763023307
8737,273.794,-16.5041257,133.3778887,614346.4126185377
8738,274.0,-16.5109513,133.3749255,615168.506869564
8739,274.0,-16.5203773,133.3707699,616306.4114191436
8740,274.0,-16.520543,133.3706969,616326.4124752412
8741,272.668,-16.5217027,133.3701856,616466.4117572466
8742,272.096,-16.522034,133.3700395,616506.4077322783
8743,272.121,-16.5221997,133.3699664,616526.4129125901
8744,273.408,-16.5265071,133.3680672,617046.4066322775
8745,274.0,-16.5266728,133.3679942,617066.4075922781
8746,274.0,-16.5268385,133.3679211,617086.4126996796
8747,274.63,-16.5367786,133.3635379,618286.4035467326
8748,273.948,-16.5369443,133.3634649,618306.4043456333
8749,275.156,-16.5377727,133.3630996,618406.4105049246
8750,278.028,-16.5432397,133.3606886,619066.405289383
8751,278.421,-16.5434054,133.3606155,619086.4101362407
8752,276.429,-16.5474058,133.3588513,619569.3495039239
8753,279.887,-16.5565911,133.3547828,620678.9557426875
8754,279.906,-16.5575271,133.3544341,620789.4710528324
8755,279.803,-16.5575595,133.354422,620793.2976443957
8756,279.654,-16.558089,133.3542378,620855.3623740658
8757,279.775,-16.5590277,133.3539651,620963.7122799691
8758,278.152,-16.5592944,133.3539026,620994.1069292314
8759,278.088,-16.5597815,133.3537948,621049.4752223954
8760,279.207,-16.5599563,133.3537561,621069.3449392492
8761,281.851,-16.5605306,133.3536291,621134.6230095717
8762,280.74,-16.5611533,133.3535316,621204.6395521443
8763,280.307,-16.5619107,133.353446,621289.3513158419
8764,280.291,-16.5619697,133.3534394,621295.9494213026
8765,279.831,-16.56209,133.353432,621309.3494021262
8766,279.826,-16.5620913,133.3534319,621309.4943479198
8767,277.331,-16.5625269,133.3534052,621358.0143815103
8768,277.602,-16.5626301,133.3534031,621369.4918804936
8769,279.455,-16.5637047,133.3533826,621489.00192286
8770,280.569,-16.5642864,133.3533969,621553.7019653774
8771,279.471,-16.5652625,133.3534727,621662.5395820518
8772,279.364,-16.5657053,133.3535174,621712.0066430874
8773,280.692,-16.5660394,133.3535651,621749.5031052326
8774,281.599,-16.5662801,133.3535995,621776.5176715889
8775,280.2,-16.5671219,133.3537467,621871.4271817766
8776,280.436,-16.5689802,133.3541012,622081.4864516311
8777,280.972,-16.5712014,133.3545222,622332.5151254616
8778,278.998,-16.5763849,133.3555199,622918.6198164806
8779,276.502,-16.5774451,133.355728,623038.5766584246
8780,276.033,-16.5779546,133.3558242,623096.1506526996
8781,279.992,-16.5830508,133.3568109,623672.4960801749
8782,277.689,-16.5834041,133.3568826,623712.517452233
8783,277.027,-16.5835805,133.3569184,623732.4998325534
8784,274.612,-16.5844631,133.3570958,623832.4448207846
8785,274.623,-16.5844657,133.3570963,623832.7387969681
8786,276.194,-16.5848178,133.3571585,623872.4476949322
8787,265.997,-16.5965319,133.359443,625197.5515538423
8788,266.582,-16.5975183,133.3596306,625309.0411614157
8789,263.914,-16.5984542,133.3598191,625415.0293329812
8790,263.982,-16.5991385,133.3599511,625492.4092250004
8791,264.0,-16.5994815,133.3600165,625531.1805688948
8792,264.0,-16.5995477,133.3600287,625538.6555916539
8793,264.0,-16.5996694,133.3600509,625552.3932319953
8794,264.0,-16.5996705,133.3600511,625552.5173892552
8795,264.582,-16.5998465,133.3600836,625572.3917657468
8796,264.587,-16.5998475,133.3600838,625572.5049846448
8797,265.479,-16.6000294,133.360116,625593.0203208314
8798,265.214,-16.600496,133.3601986,625645.6451855827
8799,265.505,-16.6014321,133.3603927,625751.769820246
8800,265.902,-16.60237,133.3605758,625857.8689592419
8801,264.342,-16.6032891,133.3607588,625961.9119792484
8802,264.0,-16.6040323,133.3609037,626045.9820995185
8803,267.647,-16.6049105,133.3610847,626145.5199420821
8804,268.432,-16.6056715,133.3613172,626233.6914584904
8805,268.0,-16.6059084,133.3613872,626261.0692236815
8806,267.671,-16.6062695,133.3615062,626303.1763794875
8807,265.827,-16.6072399,133.3618787,626418.1488399977
8808,265.138,-16.608907,133.362553,626616.9595779733
8809,268.07,-16.6109263,133.3633043,626855.339855667
8810,268.016,-16.6110219,133.3633377,626866.5500213569
8811,268.78,-16.6112419,133.3634191,626892.5050367891
8812,268.6,-16.6131613,133.3641633,627120.1876852359
8813,266.516,-16.6155128,133.3650776,627399.2216922616
8814,267.489,-16.6198581,133.3667529,627914.316110467
8815,267.536,-16.6210103,133.367205,628051.1914683677
8816,266.419,-16.6216088,133.3674991,628124.7500779611
8817,265.346,-16.6220598,133.3676785,628178.4184014332
8818,263.743,-16.6231414,133.3681058,628307.0158110964
8819,265.123,-16.6233555,133.3682058,628333.0981706484
8820,266.613,-16.6239457,133.3684684,628404.4408683912
8821,264.057,-16.6247085,133.3688481,628498.4144221691
8822,264.724,-16.6251272,133.3690565,628549.9955891939
8823,263.996,-16.6258322,133.3694453,628638.6602656234
8824,264.428,-16.6259521,133.3695114,628653.73836845
8825,264.567,-16.6259908,133.3695338,628658.6591338199
8826,264.953,-16.6261481,133.3696248,628678.6576420233
8827,264.559,-16.6265643,133.3698656,628731.5728627737
8828,263.399,-16.6276655,133.3705546,628874.3401178371
8829,261.253,-16.6288122,133.3713656,629028.3674685366
8830,260.812,-16.6297929,133.3721335,629164.6958049849
8831,260.182,-16.6313195,133.3733523,629378.4188676155
8832,259.642,-16.6322972,133.374133,629515.3042430998
8833,256.019,-16.6341742,133.3756404,629778.6556382638
8834,254.1,-16.6360832,133.3771736,630046.5023616818
8835,252.789,-16.6374121,133.3782412,630232.9759139519
8836,251.025,-16.638306,133.3789594,630358.4135615234
8837,251.536,-16.6388157,133.3793688,630429.9302093276
8838,251.869,-16.6394471,133.379878,630518.655907195
8839,250.53,-16.6395894,133.3799928,630538.6548341316
8840,251.0,-16.640301,133.3805667,630638.6516688655
8841,251.0,-16.6404434,133.3806815,630658.6593613335
8842,250.0,-16.641011,133.3811392,630738.416387192
8843,247.389,-16.6417991,133.3817748,630849.1632048785
8844,250.281,-16.6425781,133.3823998,630958.4190167256
8845,248.0,-16.6444319,133.3838871,631218.4148051135
8846,248.0,-16.6444336,133.3838885,631218.6555927332
8847,245.681,-16.6489968,133.3875497,631858.6512326468
8848,245.631,-16.6491394,133.3876642,631878.6566875826
8849,243.418,-16.649683,133.3881004,631954.9004120298
8850,242.712,-16.6513202,133.3894043,632183.8916272362
8851,242.261,-16.6514234,133.3894879,632198.4175071113
8852,242.844,-16.6515655,133.3896029,632218.4114237948
8853,245.931,-16.652276,133.3901783,632318.4070400638
8854,241.0,-16.654735,133.3921696,632664.4768246465
8855,238.386,-16.6564005,133.3935113,632898.4137912346
8856,238.586,-16.6565445,133.3936274,632918.6463124834
8857,239.004,-16.6566869,133.3937421,632938.6468612181
8858,238.55,-16.6568293,133.3938568,632958.6474044019
8859,236.542,-16.6571124,133.3940848,632998.4077066026
8860,238.348,-16.6579574,133.3947656,633117.1016870085
8861,238.419,-16.6579667,133.3947731,633118.4084889849
8862,240.064,-16.6583939,133.3951172,633178.4099522135
8863,237.651,-16.6618116,133.3978697,633658.4091396247
8864,237.749,-16.6619557,133.3979858,633678.65024844
8865,238.089,-16.6620981,133.3981004,633698.6440801277
8866,238.987,-16.6623829,133.3983298,633738.6447390161
8867,238.6,-16.6625253,133.3984445,633758.6450601311
8868,238.606,-16.662997,133.3988244,633824.893237093
8869,237.227,-16.6640918,133.3997061,633978.650521903
8870,237.541,-16.6652309,133.4006237,634138.6435991033
8871,237.987,-16.6657989,133.4010811,634218.4124464374
8872,236.048,-16.6666533,133.4017692,634338.4069832128
8873,235.155,-16.6686486,133.4033764,634618.6494039771
8874,235.735,-16.6690758,133.4037205,634678.6496175794
8875,235.342,-16.6692165,133.4038338,634698.4089160854
8876,235.326,-16.6693606,133.4039498,634718.6432257562
8877,234.658,-16.669503,133.4040645,634738.643274739
8878,232.784,-16.6717797,133.4058984,635058.4090498905
8879,230.0,-16.6757686,133.4091114,635618.6464375465
8880,228.752,-16.6762063,133.409464,635680.1232857503
8881,229.4,-16.6764177,133.4096343,635709.8154061055
8882,230.461,-16.676691,133.409848,635747.7848188231
8883,229.157,-16.6771075,133.4101564,635804.5650521872
8884,228.719,-16.6775103,133.4104713,635860.5219638573
8885,229.574,-16.6778217,133.4107149,635903.7914379281
8886,228.75,-16.6784747,133.4112524,635996.258502571
8887,229.896,-16.678962,133.4115574,636059.4367612838
8888,229.892,-16.6792583,133.411713,636096.317727818
8889,230.745,-16.6797405,133.4119261,636154.5426317473
8890,229.379,-16.6800329,133.4120498,636189.6243847413
8891,229.43,-16.6800753,133.412064,636194.575728868
8892,230.462,-16.680373,133.41216,636229.221830316
8893,230.504,-16.6809467,133.4123153,636295.1241921445
8894,229.497,-16.6810266,133.4123342,636304.2338925645
8895,232.0,-16.6808314,133.4124014,636327.0889289204
8896,232.0,-16.6807327,133.4124347,636338.6228055935
8897,232.0,-16.6806768,133.4124467,636344.9686618955
8898,232.0,-16.6806108,133.4124512,636352.3231632715
8899,231.583,-16.6804976,133.4124377,636364.9922989062
8900,230.796,-16.6803884,133.4124,636377.7815681236
8901,230.524,-16.6801885,133.4125336,636404.1744871866
8902,231.53,-16.6798725,133.4125363,636439.3132609321
8903,232.565,-16.6795654,133.4123969,636476.5497684014
8904,232.565,-16.6795654,133.4123969,636476.5497684014
8905,232.565,-16.6795654,133.4123969,636476.5497684014
8906,231.53,-16.6798725,133.4125363,636513.7862758707
8907,230.524,-16.6801885,133.4125336,636548.9250496163
8908,230.796,-16.6803884,133.4124,636575.3179686792
8909,231.583,-16.6804976,133.4124377,636588.1072378966
8910,232.0,-16.6806108,133.4124512,636600.7763735313
8911,232.0,-16.6806768,133.4124467,636608.1308749074
8912,232.0,-16.6807327,133.4124347,636614.4767312093
8913,232.0,-16.6808314,133.4124014,636626.0106078824
8914,229.497,-16.6810266,133.4123342,636648.8656442383
8915,228.012,-16.6813843,133.412419,636689.6527891143
8916,229.806,-16.6819719,133.412554,636756.5545377185
8917,229.666,-16.6821388,133.4125927,636775.5652559111
8918,231.355,-16.6865655,133.4134687,637276.5572934668
8919,232.0,-16.6873346,133.4136209,637363.6002453882
8920,231.657,-16.6876258,133.4136785,637396.5562966005
8921,233.308,-16.6905237,133.4142521,637724.528686841
8922,229.642,-16.6935219,133.4148464,638063.8692522834
8923,229.0,-16.6938808,133.4149193,638104.5254231391
8924,230.624,-16.6940574,133.4149552,638124.531247665
8925,232.178,-16.6942339,133.4149911,638144.5261571193
8926,232.927,-16.6947424,133.4150944,638202.1292660313
8927,235.0,-16.698002,133.4157272,638570.7932832692
8928,233.229,-16.7005972,133.4162418,638864.5249636644
8929,235.975,-16.701304,133.4163819,638944.5214461167
8930,235.804,-16.7014807,133.416417,638964.5220565769
8931,235.48,-16.7016575,133.416452,638984.5316031981
8932,237.145,-16.707312,133.4175733,639624.5239094989
8933,237.943,-16.7074887,133.4176083,639644.5225101708
8934,238.0,-16.7076654,133.4176433,639664.5211101989
8935,237.192,-16.709363,133.41798,639856.6613740412
8936,232.038,-16.7126863,133.4186429,640232.8787859221
8937,232.0,-16.7127828,133.4186587,640243.7402282406
8938,231.812,-16.7134963,133.4188017,640324.5262366458
8939,231.963,-16.7136729,133.4188371,640344.5218781596
8940,233.504,-16.7142028,133.4189433,640404.5197188578
8941,233.353,-16.7153907,133.4191815,640539.0220267844
8942,229.257,-16.7178101,133.4196583,640812.7970703158
8943,229.09,-16.718057,133.4197112,640840.8231457236
8944,231.89,-16.7194356,133.4199684,640996.5442989377
8945,232.741,-16.7204501,133.420162,641111.220128384
8946,230.634,-16.7213196,133.4203278,641209.5031334978
8947,231.876,-16.7224651,133.4205514,641339.0835455171
8948,229.945,-16.7235552,133.4207572,641462.262476938
8949,227.852,-16.7258014,133.4211821,641716.0940540121
8950,229.7,-16.7265817,133.4213047,641803.8362144006
8951,229.192,-16.7277235,133.4215225,641932.8996895504
8952,227.912,-16.7335473,133.4226145,642590.8344438409
8953,229.124,-16.7347568,133.4228403,642727.4571733293
8954,228.883,-16.7366809,133.4232074,642944.9491282016
8955,226.511,-16.7390123,133.4236527,643208.4898237129
8956,228.276,-16.7394053,133.423727,643252.8998507299
8957,226.878,-16.7417061,133.4241619,643512.8945765515
8958,225.675,-16.7422371,133.4242622,643572.8972286136
8959,226.796,-16.742721,133.4243537,643627.5794399804
8960,226.327,-16.7479348,133.4253158,644216.3091444876
8961,228.0,-16.7493494,133.4255522,644375.6067809673
8962,228.0,-16.7500304,133.4256763,644452.4747898035
8963,228.68,-16.7542955,133.4264779,644934.3512900823
8964,230.983,-16.7553437,133.426662,645052.5426282759
8965,228.675,-16.757132,133.4270105,645254.8249465479
8966,229.852,-16.7601193,133.4275719,645592.332743539
8967,230.92,-16.7623024,133.4279789,645838.9198321063
8968,230.031,-16.7629954,133.4280957,645916.9749079834
8969,229.427,-16.7633524,133.4281743,645957.5440005527
8970,229.759,-16.7679158,133.4290337,646473.1544474043
8971,231.885,-16.7703581,133.4294895,646749.0274513947
8972,231.177,-16.7733966,133.4300613,647092.3337982967
8973,231.57,-16.7735736,133.4300946,647112.3320560163
8974,234.252,-16.7751667,133.4303944,647292.3291800838
8975,234.327,-16.7753983,133.430438,647318.4969088811
8976,233.805,-16.7765847,133.4306497,647452.3299816584
8977,233.856,-16.7766049,133.4306533,647454.6085831939
8978,234.577,-16.7771205,133.4307159,647512.3267436507
8979,234.588,-16.7771462,133.430719,647515.2034475406
8980,234.37,-16.7772994,133.4307356,647532.3299356303
8981,234.335,-16.7776525,133.4307739,647571.8040211779
8982,236.607,-16.7780195,133.4307962,647612.6815588959
8983,237.945,-16.7788874,133.4308167,647709.2123103153
8984,237.919,-16.779018,133.4308109,647723.7474891815
8985,237.906,-16.7790951,133.4308071,647732.3301577504
8986,238.263,-16.7792748,133.4307983,647752.3338364859
8987,238.822,-16.7795702,133.4307838,647785.2170712231
8988,242.271,-16.7812502,133.4306832,647972.3313008632
8989,242.432,-16.7814297,133.4306725,647992.3232692999
8990,241.824,-16.7816093,133.4306617,648012.3269481915
8991,242.0,-16.7834424,133.4305519,648216.4932647281
8992,242.0,-16.7874444,133.4303274,648662.136686134
8993,237.605,-16.791253,133.4301098,649086.2667446069
8994,237.61,-16.7913955,133.4301017,649102.1354662353
8995,237.001,-16.7915751,133.4300914,649122.1361530593
8996,236.708,-16.7917547,133.4300811,649142.1368398265
8997,236.745,-16.7919343,133.4300709,649162.1369457647
8998,238.591,-16.795167,133.4298863,649522.1335352628
8999,241.915,-16.7964242,133.4298145,649662.1365863913
9000,240.704,-16.7973222,133.4297633,649762.1382663664
9001,240.779,-16.7975018,133.429753,649782.1389513138
9002,240.9,-16.7976813,133.4297428,649802.1279523821
9003,242.712,-16.8025305,133.4294657,650342.1405979254
9004,241.504,-16.8027064,133.4294557,650361.7287302676
9005,241.0,-16.8030277,133.4294651,650397.4696694684
9006,245.0,-16.8120493,133.4289491,651402.1283560257
9007,242.997,-16.8131269,133.4288875,651522.1312718067
9008,245.005,-16.8160004,133.4287231,651842.1287101613
9009,245.0,-16.8183352,133.4285895,652102.1357847364
9010,245.0,-16.8185148,133.4285792,652122.136463026
9011,244.7,-16.8186944,133.4285689,652142.1371412586
9012,239.141,-16.8291109,133.427973,653302.1343326793
9013,238.555,-16.8292904,133.4279627,653322.123904784
9014,235.69,-16.8358749,133.427586,654055.383788429
9015,236.183,-16.837445,133.4274958,654230.2346722244
9016,236.018,-16.8394362,133.4273898,654451.9332256662
9017,235.0,-16.8411514,133.4272966,654642.9125192711
9018,235.229,-16.8508491,133.426734,655722.9085007785
9019,234.0,-16.8515675,133.4266923,655802.9141061318
9020,234.009,-16.8521063,133.426661,655862.9184571633
9021,234.013,-16.8522858,133.4266506,655882.9086083398
9022,236.406,-16.8531838,133.4265985,655982.9154650135
9023,238.479,-16.8544409,133.4265255,656122.9143136834
9024,238.742,-16.8580326,133.4263171,656522.9084104429
9025,240.486,-16.8585714,133.4262859,656582.9121653789
9026,240.591,-16.858751,133.4262754,656602.9140085618
9027,240.404,-16.8589305,133.426265,656622.9041575846
9028,242.014,-16.8603672,133.4261816,656782.9042439454
9029,247.694,-16.8880853,133.4245729,659869.7661956385
9030,252.158,-16.8947317,133.42422,660609.7653605423
9031,251.465,-16.8949145,133.4242103,660630.1179762369
9032,250.836,-16.895091,133.4242009,660649.7693468631
9033,250.825,-16.8950942,133.4242008,660650.1253296605
9034,251.343,-16.8967108,133.4241149,660830.1152318543
9035,251.046,-16.9012065,133.4238762,661330.6589403192
9036,250.957,-16.9064087,133.4235569,661910.1138061879
9037,250.624,-16.9065851,133.4235461,661929.7622158038
9038,250.619,-16.9065883,133.4235459,661930.1186751949
9039,250.354,-16.9067647,133.4235351,661949.767084747
9040,250.349,-16.9067679,133.4235349,661950.123544137
9041,249.772,-16.9071238,133.4235131,661989.7657217252
9042,249.768,-16.907127,133.4235129,661990.1221811126
9043,249.54,-16.9073088,133.4235017,662010.3725054205
9044,245.867,-16.9128729,133.4231636,662630.1168978742
9045,244.488,-16.9137534,133.4231092,662728.1949291344
9046,242.462,-16.9175426,133.4228845,663150.2123041383
9047,242.452,-16.9175458,133.4228843,663150.5687634556
9048,241.799,-16.9177386,133.4228729,663172.0414208269
9049,243.862,-16.9208716,133.4226872,663520.9748003101
9050,241.64,-16.9218364,133.4227081,663628.2787022155
9051,241.002,-16.9229363,133.4228031,663750.9988340028
9052,240.366,-16.9231112,133.4228342,663770.7262264099
9053,240.367,-16.9231143,133.4228348,663771.0767902865
9054,239.76,-16.9242476,133.4230355,663898.8898372282
9055,241.647,-16.9264828,133.4234313,664150.9738930876
9056,241.645,-16.9264859,133.4234319,664151.3244567555
9057,241.603,-16.926553,133.4234437,664158.8904910354
9058,241.535,-16.9266601,133.4234626,664170.9679906542
9059,241.607,-16.9267303,133.423475,664178.884543272
9060,241.984,-16.9277499,133.4236558,664293.87868421
9061,238.966,-16.9297483,133.4239883,664518.8880150001
9062,238.41,-16.9300354,133.4240361,664551.214485743
9063,238.403,-16.9300386,133.4240366,664551.5742627674
9064,238.239,-16.9301193,133.4240501,664560.6618787447
9065,239.96,-16.9316458,133.4243007,664732.4814885751
9066,240.398,-16.9332797,133.4245816,664916.6036695567
9067,240.536,-16.934899,133.424871,665099.2742733699
9068,241.567,-16.9370302,133.425228,665339.2762929561
9069,241.23,-16.9372862,133.4252709,665368.1056479509
9070,241.0,-16.9391601,133.425593,665579.2719142147
9071,240.385,-16.9393376,133.4256235,665599.2738793514
9072,240.858,-16.9505189,133.4275454,666859.2719172557
9073,240.358,-16.9506964,133.4275759,666879.2738506091
9074,241.708,-16.9527358,133.4279265,667109.0904745645
9075,241.757,-16.9554638,133.4283841,667416.3101217847
9076,242.0,-16.9583298,133.4288767,667739.2729159285
9077,241.415,-16.9585073,133.4289073,667759.2765551454
9078,245.718,-16.9614404,133.4294115,668089.8017047056
9079,243.683,-16.9625805,133.4296131,668218.3755213054
9080,245.161,-16.9629438,133.429673,668259.2719050677
9081,245.928,-16.9631214,133.4297023,668279.2644853016
9082,245.767,-16.9636342,133.4297869,668336.9907992664
9083,244.245,-16.9656911,133.4301409,668568.7858088223
9084,245.261,-16.966929,133.4303544,668708.2943338347
9085,243.347,-16.9675928,133.430467,668783.0707065004
9086,239.4,-16.9686023,133.4306522,668897.0369920947
9087,240.662,-16.9691544,133.4307479,668959.2657106568
9088,239.934,-16.9695093,133.4308094,668999.2671609203
9089,240.003,-16.9696868,133.4308402,669019.2742401905
9090,238.182,-16.9713853,133.4311348,669210.7200507022
9091,240.33,-16.9753673,133.431809,669659.2662792217
9092,240.1,-16.9754887,133.4318296,669672.9419655014
9093,239.284,-16.9778763,133.4322419,669942.0275457766
9094,237.921,-16.9796943,133.4325582,670146.9594747907
9095,238.931,-16.9799809,133.4326082,670179.2685089997
9096,238.043,-16.9821716,133.4329903,670426.2292508871
9097,239.534,-16.9837303,133.4332428,670601.6165607582
9098,238.0,-16.9853899,133.4335382,670788.8104134243
9099,239.413,-16.98651,133.4337258,670914.9475282874
9100,240.294,-16.988488,133.4340733,671137.9739673161
9101,238.255,-16.9947455,133.4350772,671841.9182550648
9102,238.145,-16.9948882,133.4351001,671857.9715445776
9103,238.011,-16.995103,133.4351346,671882.1363292576
9104,243.604,-17.0039671,133.4365568,672879.3138822374
9105,243.0,-17.0069333,133.437067,673213.5722223537
9106,240.74,-17.0108175,133.4377349,673651.2754696835
