,ele,lat,lon,distance
1290,58.875,-13.1571355,131.1060765,103226.43256697147
1291,58.0,-13.158191,131.1059376,103344.75848199172
1292,57.0,-13.1587848,131.1058354,103411.70687823658
1293,58.216,-13.1594876,131.1056778,103491.70444515473
1294,57.105,-13.1602531,131.1055017,103578.93361063131
1295,58.029,-13.1610494,131.1052857,103670.51470546152
1296,59.058,-13.1615732,131.1051127,103731.6965542059
1297,59.998,-13.161902,131.1050041,103770.10179316744
1298,57.556,-13.1629012,131.1046492,103887.66505296668
1299,57.2635,-13.163592,131.1043836,103969.6818152
1300,56.971,-13.1642827,131.1041179,104051.69857736284
1301,56.3845,-13.1648859,131.103886,104123.3188394
1302,55.798,-13.1654891,131.103654,104194.93910146136
1303,56.462,-13.1661335,131.1033998,104271.69716901482
1304,58.226,-13.1665746,131.1032258,104324.23890633782
1305,57.992,-13.1672244,131.1029712,104401.57318228944
1306,56.298,-13.1679418,131.1027398,104485.18630095292
1307,59.744,-13.168697,131.1025475,104571.70460704096
1308,56.5315,-13.1695081,131.1024084,104663.1861157
1309,53.319,-13.1703193,131.1022692,104754.66762427588
1310,52.8836667,-13.1710222,131.1021622,104833.6773011
1311,52.4483333,-13.171725,131.1020551,104912.6869779
1312,52.013,-13.1724279,131.1019481,104991.69665477576
1313,52.552,-13.1733175,131.1018126,105091.6976156241
1314,51.266,-13.1739627,131.1017143,105164.2256981181
1315,52.8575,-13.1746968,131.1016038,105246.7196608
1316,54.449,-13.1754308,131.1014934,105329.21362350808
1317,53.827,-13.1763387,131.1013303,105431.70023727298
1318,55.5905,-13.1768008,131.1012472,105483.8696822
1319,57.354,-13.177263,131.1011642,105536.03912720978
1320,57.25,-13.1784697,131.1009798,105671.69516089871
1321,55.64,-13.1788256,131.1009254,105711.70530617438
1322,54.954,-13.1793596,131.1008462,105771.70073373828
1323,55.011,-13.18011,131.1007434,105855.8859142
1324,55.068,-13.1808605,131.1006406,105940.0710946842
1325,53.579,-13.1820659,131.1005533,106074.4382897484
1326,53.833,-13.1827612,131.1005687,106151.77009764186
1327,56.389,-13.1831588,131.1006046,106196.1577283
1328,58.945,-13.1835565,131.1006406,106240.54535902927
1329,57.9036667,-13.1843535,131.1007707,106330.2769442
1330,56.8623333,-13.1851504,131.1009009,106420.0085294
1331,55.821,-13.1859474,131.101031,106509.74011460778
1332,54.95325,-13.1867057,131.1011612,106595.2297653
1333,54.0855,-13.187464,131.1012915,106680.7194159
1334,53.21775,-13.1882223,131.1014217,106766.2090666
1335,52.35,-13.1889806,131.1015519,106851.69871725868
1336,53.32,-13.1892427,131.1015969,106881.24728917444
1337,54.05925,-13.1899704,131.101724,106963.3318429
1338,54.7985,-13.1906982,131.1018512,107045.4163965
1339,55.53775,-13.191426,131.1019784,107127.5009502
1340,56.277,-13.1921537,131.1021055,107209.58550389211
1341,57.272,-13.192882,131.1022307,107291.6952198343
1342,56.086,-13.1937883,131.1023864,107393.8665606
1343,54.9,-13.1946945,131.1025422,107496.03790130978
1344,55.8643333,-13.1952748,131.1026298,107561.2569666
1345,56.8286667,-13.1958551,131.1027173,107626.4760318
1346,57.793,-13.1964354,131.1028049,107691.69509708304
1347,57.221,-13.1975112,131.1028825,107811.6919398545
1348,56.01,-13.1980501,131.1029118,107871.69877932618
1349,53.989,-13.1985411,131.1029384,107926.37137851684
1350,53.46,-13.1996465,131.1029538,108049.29755648636
1351,55.375,-13.2005692,131.1029307,108151.92758694325
1352,55.844,-13.2010189,131.102902,108202.0287123
1353,56.313,-13.2014686,131.1028732,108252.12983760322
1354,58.448,-13.2024215,131.1027749,108358.62052228312
1355,59.293,-13.2031613,131.1026842,108441.46644313195
1356,57.925,-13.2041335,131.1025187,108551.04474575796
1357,57.854,-13.2047806,131.1024006,108624.1314488
1358,57.783,-13.2054278,131.1022825,108697.21815184916
1359,59.012,-13.2062471,131.1021287,108789.82906915914
1360,59.214,-13.20679,131.1020298,108851.13883927371
1361,58.135,-13.2072598,131.1019456,108904.1686438801
1362,60.539,-13.2080483,131.1018007,108993.23794527903
1363,59.943,-13.2086298,131.1016856,109059.0883918
1364,59.347,-13.2092113,131.1015704,109124.93883832768
1365,58.14,-13.210059,131.101412,109220.7521814
1366,56.933,-13.2109068,131.1012535,109316.56552441305
1367,54.959,-13.2113274,131.1011716,109364.1670359614
1368,56.204,-13.212211,131.1009996,109464.1675475799
1369,57.321,-13.2128283,131.1008794,109534.03058159573
1370,57.491,-13.2138027,131.1006969,109644.16529410896
1371,55.114,-13.2148244,131.1005056,109759.64508067194
1372,54.6435,-13.2153661,131.1004042,109820.8731022
1373,54.173,-13.2159078,131.1003029,109882.1011236
1374,53.7025,-13.2164496,131.1002016,109943.3291451
1375,53.232,-13.2169913,131.1001002,110004.55716659586
1376,51.401,-13.2178723,131.0999336,110104.166070565
1377,50.102,-13.2184032,131.0998346,110164.16461620522
1378,51.536,-13.2196351,131.09961,110303.28652992526
1379,52.742,-13.2200843,131.0995323,110353.9384956
1380,53.948,-13.2205335,131.0994546,110404.59046122612
1381,58.293,-13.2215949,131.0993822,110522.9077047173
1382,57.895,-13.2223711,131.0993918,110609.22346242462
1383,56.366,-13.222846,131.0994345,110662.2318352409
1384,52.466,-13.2236485,131.0995509,110752.3509340379
1385,52.114,-13.2245267,131.0996905,110851.16460206502
1386,52.047,-13.2254727,131.0998469,110957.70887995904
1387,53.053,-13.2257525,131.0998934,110989.2257498083
1388,53.0615,-13.2263582,131.1000006,111057.5689218
1389,53.07,-13.2269639,131.1001078,111125.91209384464
1390,54.0,-13.2280579,131.1002941,111249.21952025295
1391,54.188,-13.2286283,131.1003887,111313.4655605
1392,54.376,-13.2291987,131.1004832,111377.7116008341
1393,53.939,-13.2302287,131.1006521,111493.6923940666
1394,54.7635,-13.2310346,131.1007901,111584.5408394
1395,55.588,-13.2318405,131.1009281,111675.38928469164
1396,55.013,-13.2322161,131.1009934,111717.74799069663
1397,55.975,-13.2327154,131.1010801,111774.0551870469
1398,54.064,-13.2333511,131.1011905,111845.7447890069
1399,57.073,-13.2340617,131.1013058,111925.74875731525
1400,57.521,-13.234825,131.1014554,112012.15618345294
1401,56.253,-13.2354978,131.1016604,112090.36300552492
1402,53.639,-13.2362468,131.1020619,112184.47913202208
1403,55.819,-13.2367067,131.1024096,112248.00534287289
1404,54.258,-13.2372449,131.1029385,112330.83667298756
1405,54.596,-13.2376932,131.1034309,112403.84896167244
1406,56.387,-13.2384408,131.1044511,112542.13852515769
1407,56.697,-13.2387599,131.1049032,112602.58398332022
1408,57.003,-13.2390056,131.1052798,112651.65582036578
1409,56.003,-13.2393629,131.1058327,112723.49080060152
1410,55.255,-13.2397431,131.1064598,112803.47031954923
1411,53.076,-13.2401503,131.107129,112888.8947039507
1412,48.0,-13.2405556,131.107793,112973.72907987544
1413,49.088,-13.2408557,131.1083599,113043.577055308
1414,54.403,-13.2412843,131.1092564,113151.6913162626
1415,55.882,-13.2415161,131.1097826,113214.20813061092
1416,55.125,-13.2418093,131.1104841,113296.8507649141
1417,53.0,-13.2420352,131.1111302,113371.1789898828
1418,53.377,-13.2422691,131.1118747,113455.87582236972
1419,51.961,-13.2424509,131.1125133,113527.92376327056
1420,51.232,-13.2425852,131.1132052,113604.30037213418
1421,52.076,-13.2427778,131.1141878,113712.82677089772
1422,53.031,-13.2428574,131.1146921,113768.1241772029
1423,49.0,-13.2429988,131.115694,113877.7019365382
1424,48.0,-13.2430831,131.1163353,113947.74498950894
1425,48.6963333,-13.2431757,131.1170112,114021.6223677
1426,49.3926667,-13.2432684,131.117687,114095.4997458
1427,50.089,-13.243361,131.1183629,114169.37712400712
1428,49.837,-13.24356,131.1193889,114282.6121410822
1429,50.928,-13.2437178,131.12002,114353.13853693318
1430,49.0,-13.2439091,131.120742,114434.16293506171
1431,49.177,-13.244133,131.1215312,114523.1417608
1432,49.354,-13.2443568,131.1223205,114612.12058655416
1433,49.0,-13.2446288,131.1231029,114702.04436139548
1434,48.334,-13.244858,131.1236991,114771.42577262828
1435,48.31,-13.2451873,131.1245305,114868.57852997324
1436,48.907,-13.245253,131.1246963,114887.9542402979
1437,48.028,-13.2455751,131.125383,114970.459777
1438,47.149,-13.2458972,131.1260697,115052.96531367952
1439,47.153,-13.2463457,131.1269439,115159.96084606016
1440,47.268,-13.2465564,131.1273459,115209.37863400864
1441,46.189,-13.2471589,131.1284952,115350.66792221664
1442,46.675,-13.247307,131.1287588,115383.61050092
1443,46.612,-13.2479088,131.1298299,115517.4686555715
1444,46.306,-13.24812,131.1301922,115563.1796779
1445,46.0,-13.2483313,131.1305545,115608.89070029808
1446,45.891,-13.2486818,131.1311378,115683.08525066068
1447,48.395,-13.2491003,131.1318107,115769.5141140045
1448,45.567,-13.2496278,131.1326204,115874.96961028986
1449,46.1305,-13.2500116,131.1331894,115949.8980679
1450,46.694,-13.2503953,131.1337585,116024.82652548188
1451,46.058,-13.2507089,131.1341957,116083.60718155904
1452,45.841,-13.2512311,131.1349241,116181.52081944152
1453,44.807,-13.2516391,131.1354744,116256.39243412032
1454,45.401,-13.2523233,131.1363727,116379.84781625746
1455,46.7005,-13.252624,131.1367478,116432.4426941
1456,48.0,-13.2529247,131.1371229,116485.03757188028
1457,47.905,-13.2536452,131.1379938,116608.7452763125
1458,47.695,-13.2538551,131.1382368,116643.90877531396
1459,48.2145,-13.2544188,131.1388753,116737.2149076
1460,48.734,-13.2549826,131.1395139,116830.52103992166
1461,47.254,-13.2555029,131.1400705,116914.04524392604
1462,46.403,-13.2561708,131.1407668,117019.85189849172
1463,46.4105,-13.2565811,131.1411822,117083.9053391
1464,46.418,-13.2569914,131.1415976,117147.95877966544
1465,46.8306667,-13.2575711,131.1421841,117238.4216602
1466,47.2433333,-13.2581507,131.1427705,117328.8845407
1467,47.656,-13.2587304,131.143357,117419.34742127632
1468,47.7706667,-13.2592084,131.1438426,117494.0980606
1469,47.8853333,-13.2596865,131.1443282,117568.8486999
1470,48.0,-13.2601645,131.1448138,117643.5993392729
1471,47.981,-13.2605482,131.1452036,117703.60087021952
1472,48.897,-13.260969,131.1456307,117769.3742474595
1473,48.5205,-13.2614809,131.14615,117849.3725674
1474,48.144,-13.2619928,131.1466694,117929.3708873
1475,47.7675,-13.2625048,131.1471888,118009.3692072
1476,47.391,-13.2630167,131.1477081,118089.36752709743
1477,49.03,-13.2636198,131.1483199,118183.60986969944
1478,49.711,-13.2642597,131.1489691,118283.60783039144
1479,49.8205556,-13.264758,131.1494747,118361.4766478
1480,49.9301111,-13.2652563,131.1499802,118439.3454652
1481,50.0396667,-13.2657545,131.1504858,118517.2142826
1482,50.1492222,-13.2662528,131.1509913,118595.0831
1483,50.2587778,-13.2667511,131.1514969,118672.9519174
1484,50.3683333,-13.2672494,131.1520024,118750.8207348
1485,50.4778889,-13.2677476,131.152508,118828.6895522
1486,50.5874444,-13.2682459,131.1530135,118906.5583696
1487,50.697,-13.2687442,131.1535191,118984.42718704794
1488,49.8775,-13.2693182,131.1541,119074.0162903
1489,49.058,-13.2698922,131.1546809,119163.6053934804
1490,49.2935,-13.2703467,131.1551409,119234.5437668
1491,49.529,-13.2708012,131.1556008,119305.48214
1492,49.7645,-13.2712557,131.1560608,119376.4205133
1493,50.0,-13.2717102,131.1565208,119447.35888661812
1494,49.9296667,-13.2723206,131.1571399,119542.732037
1495,49.8593333,-13.2729309,131.1577591,119638.1051875
1496,49.789,-13.2735413,131.1583782,119733.47833787808
1497,49.926,-13.2740351,131.1588824,119810.8928057
1498,50.063,-13.2745289,131.1593867,119888.3072735688
1499,47.985,-13.2750093,131.159877,119963.600548379
1500,48.461,-13.2756754,131.1605498,120067.46411955408
1501,49.976,-13.2762127,131.1611044,120152.15145929623
1502,49.879,-13.2767024,131.1616504,120232.5048495
1503,49.782,-13.277192,131.1621965,120312.8582397992
1504,51.7735,-13.2775911,131.1626907,120382.3556596
1505,53.765,-13.2779902,131.1631849,120451.85307933204
1506,51.697,-13.2783212,131.1636308,120512.5477095
1507,49.629,-13.2786522,131.1640768,120573.24233972888
1508,49.578,-13.2790453,131.1646527,120649.3676738406
1509,49.821,-13.2794904,131.1653372,120738.4630458998
1510,51.15,-13.2799554,131.1660931,120835.23931214152
1511,50.561,-13.2804877,131.167061,120955.55297501442
1512,51.237,-13.2806576,131.16739,120995.85941146807
1513,51.9175,-13.2809766,131.1680564,121076.2261923
1514,52.598,-13.2812956,131.1687227,121156.59297305872
1515,53.0,-13.2815178,131.169234,121217.19196223016
1516,50.775,-13.2818819,131.1701399,121323.25988666162
1517,52.847,-13.2821631,131.170911,121412.3757570397
1518,51.804,-13.2823672,131.1715025,121480.29221946464
1519,52.46,-13.2826035,131.1722607,121566.44927017248
1520,54.184,-13.2827667,131.1728179,121629.42104936935
1521,54.2475714,-13.282952,131.17353,121709.1866803
1522,54.3111429,-13.2831372,131.174242,121788.9523113
1523,54.3747143,-13.2833225,131.1749541,121868.7179422
1524,54.4382857,-13.2835078,131.1756661,121948.4835731
1525,54.5018571,-13.2836931,131.1763782,122028.2492041
1526,54.5654286,-13.2838783,131.1770902,122108.014835
1527,54.629,-13.2840636,131.1778023,122187.78046596148
1528,55.3695,-13.28423,131.178434,122258.6025038
1529,56.11,-13.2843964,131.1790657,122329.4245416214
1530,57.22025,-13.2845918,131.1798178,122413.663949
1531,58.3305,-13.2847872,131.1805698,122497.9033563
1532,59.44075,-13.2849826,131.1813219,122582.1427637
1533,60.551,-13.285178,131.182074,122666.38217100216
1534,61.345,-13.2853751,131.1827732,122745.1590720258
1535,63.211,-13.2855814,131.1833661,122813.34508676225
1536,65.756,-13.2858336,131.1839571,122883.1909015488
1537,63.268,-13.2862289,131.1847047,122975.30755933664
1538,59.033,-13.2867085,131.185433,123070.51425700483
1539,58.437,-13.2871258,131.1859982,123147.2917507
1540,57.841,-13.2875432,131.1865634,123224.06924437408
1541,56.3425,-13.2879786,131.1871519,123304.0718555
1542,54.844,-13.2884141,131.1877404,123384.07446665187
1543,54.426,-13.288933,131.1884417,123479.4073396
1544,54.008,-13.2894519,131.1891429,123574.7402126
1545,53.59,-13.2899708,131.1898442,123670.07308551182
1546,53.16575,-13.2903403,131.1903619,123739.5453051
1547,52.7415,-13.2907098,131.1908795,123809.0175247
1548,52.31725,-13.2910794,131.1913972,123878.4897443
1549,51.893,-13.2914489,131.1919148,123947.9619639256
1550,52.4465,-13.2919653,131.1926104,124042.6358169
1551,53.0,-13.2924817,131.1933059,124137.30966993886
1552,54.0,-13.2928482,131.1937934,124203.9732174
1553,55.0,-13.2932146,131.194281,124270.63676487736
1554,55.134,-13.2936813,131.1949014,124355.4859073
1555,55.268,-13.294148,131.1955217,124440.3350498
1556,55.402,-13.2946146,131.196142,124525.1841922
1557,55.536,-13.2950813,131.1967624,124610.03333462543
1558,56.024,-13.2954404,131.1972555,124676.679892
1559,56.512,-13.2957995,131.1977486,124743.3264495
1560,57.0,-13.2961586,131.1982417,124809.97300687736
1561,56.582,-13.2968283,131.1991662,124934.6893395364
1562,56.966,-13.2970161,131.1994075,124968.12453887385
1563,63.491,-13.2978076,131.2003637,125103.97624650008
1564,65.132,-13.2980782,131.2006623,125148.12904057572
1565,66.424,-13.2984511,131.2010632,125208.14055957348
1566,67.249,-13.2989482,131.2015974,125288.12197902812
1567,68.492,-13.299581,131.2022309,125386.3649852234
1568,68.589,-13.2999932,131.2026141,125448.17376416513
1569,65.719,-13.3005293,131.2031073,125528.1932770493
1570,65.629,-13.301375,131.2037951,125648.129371989
1571,66.467,-13.3016583,131.2040227,125688.11610453232
1572,67.088,-13.3022121,131.2044594,125765.75038963596
1573,66.274,-13.3029739,131.2049906,125868.1206474778
1574,66.114,-13.3034873,131.2053486,125937.11147817428
1575,66.791,-13.3042171,131.2057949,126031.5540581
1576,67.468,-13.3049469,131.2062412,126125.99663794944
1577,65.363,-13.3054546,131.2065344,126190.75491115676
1578,63.698,-13.3059172,131.2067691,126248.12170829823
1579,63.0,-13.3067236,131.2071783,126348.12643329364
1580,61.763,-13.3073827,131.2074743,126428.1271856248
1581,61.653,-13.3079334,131.2077037,126494.2074465
1582,61.543,-13.3084842,131.2079331,126560.28770730748
1583,61.9735,-13.3092116,131.2081893,126645.7915126
1584,62.404,-13.309939,131.2084455,126731.29531797524
1585,61.615,-13.3107841,131.2087144,126829.67210772767
1586,60.394,-13.3117725,131.2089682,126942.95645572264
1587,61.015,-13.3120052,131.2090304,126969.69254001263
1588,59.9545,-13.3127619,131.2091934,127055.6570396
1589,58.894,-13.3135185,131.2093564,127141.62153919826
1590,57.708,-13.3143256,131.2094754,127232.2860784
1591,56.522,-13.3151327,131.2095944,127322.9506175854
1592,56.7448,-13.3158001,131.2096932,127397.9325902
1593,56.9676,-13.3164676,131.209792,127472.9145628
1594,57.1904,-13.317135,131.2098908,127547.8965355
1595,57.4132,-13.3178025,131.2099896,127622.8785081
1596,57.636,-13.3184699,131.2100884,127697.86048070843
1597,57.2293333,-13.3192117,131.2101978,127781.1933643
1598,56.8226667,-13.3199536,131.2103072,127864.5262479
1599,56.416,-13.3206954,131.2104166,127947.8591314
1600,56.0093333,-13.3214372,131.2105259,128031.192015
1601,55.6026667,-13.3221791,131.2106353,128114.5248986
1602,55.196,-13.3229209,131.2107447,128197.85778217328
1603,54.598,-13.323544,131.2108366,128267.8587651
1604,54.0,-13.3241672,131.2109285,128337.8597479684
1605,56.996,-13.3254135,131.2111123,128477.8616992099
1606,57.031,-13.3255915,131.2111385,128497.85638205169
1607,58.313,-13.3262671,131.2112381,128573.7455718
1608,59.595,-13.3269426,131.2113378,128649.6347615
1609,60.877,-13.3276182,131.2114374,128725.52395121484
1610,61.035,-13.3285973,131.2115823,128835.5234933
1611,61.193,-13.3295765,131.2117272,128945.52303531312
1612,61.902,-13.3297545,131.2117535,128965.5192481412
1613,64.604,-13.3304667,131.2118589,129045.52919073628
1614,62.716,-13.3316476,131.2120336,129178.19281305085
1615,62.1075,-13.3323072,131.2121106,129252.0031246
1616,61.499,-13.3329667,131.2121876,129325.81343610949
1617,60.634,-13.3336079,131.2122308,129397.2650252
1618,59.769,-13.3342491,131.2122741,129468.71661436369
1619,59.145,-13.3347596,131.2122933,129525.51962391536
1620,60.522,-13.3356864,131.2123155,129628.60683471548
1621,59.718,-13.3366372,131.2123005,129734.3436124792
1622,59.827,-13.3374458,131.2122704,129824.31479209388
1623,59.851,-13.3376364,131.2122637,129845.5209389366
1624,61.656,-13.3387941,131.2122231,129974.32623156342
1625,62.016,-13.339735,131.2121267,130079.46814096547
1626,62.191,-13.3398578,131.2121134,130093.19849185029
1627,66.558,-13.3409049,131.2120059,130210.21474435224
1628,64.631,-13.3418089,131.2119177,130311.1869028496
1629,63.871,-13.341988,131.2119002,130331.19171752335
1630,63.4036667,-13.3428717,131.2118145,130429.8874821
1631,62.9363333,-13.3437553,131.2117288,130528.5832467
1632,62.469,-13.344639,131.2116431,130627.27901124634
1633,62.396,-13.3448531,131.2116222,130651.192992375
1634,65.958,-13.3460014,131.2115103,130779.45080515362
1635,66.862,-13.3465865,131.2114532,130844.8036007
1636,67.766,-13.3471716,131.2113961,130910.15639620669
1637,67.119,-13.3477191,131.2113558,130971.19155230264
1638,70.288,-13.3483557,131.211309,131042.15910096784
1639,72.713,-13.3495272,131.21128,131172.4617369559
1640,73.2585,-13.3501244,131.2112994,131238.9060657
1641,73.804,-13.3507217,131.2113188,131305.35039449873
1642,71.672,-13.3515749,131.2113899,131400.53324452715
1643,76.0,-13.3525131,131.2114841,131505.35294827414
1644,76.0,-13.352691,131.2115101,131525.34438579
1645,76.0,-13.3538065,131.2117022,131651.1114178025
1646,77.455,-13.3546345,131.2118878,131745.34501351643
1647,76.745,-13.3548103,131.2119272,131765.35243241832
1648,75.0675,-13.3557529,131.212185,131873.8457048
1649,73.39,-13.3566955,131.2124428,131982.33897720004
1650,72.0405,-13.3573522,131.2126766,132059.6174423
1651,70.691,-13.3580089,131.2129104,132136.89590736647
1652,69.8716667,-13.3586177,131.2131795,132210.5812263
1653,69.0523333,-13.3592264,131.2134485,132284.2665452
1654,68.233,-13.3598352,131.2137176,132357.95186414986
1655,68.3095,-13.3603458,131.213988,132421.8187095
1656,68.386,-13.3608563,131.2142585,132485.6855549245
1657,65.547,-13.3615738,131.2146927,132578.26983745425
1658,65.3105,-13.362148,131.2150822,132654.8034583
1659,65.074,-13.3627222,131.2154718,132731.3370792
1660,64.8375,-13.3632964,131.2158613,132807.8707001
1661,64.601,-13.3638706,131.2162508,132884.4043209309
1662,64.3005,-13.3645112,131.2167809,132975.8489193
1663,64.0,-13.3651518,131.2173109,133067.29351776015
1664,64.213,-13.3656759,131.2178074,133146.5519565
1665,64.426,-13.3662,131.218304,133225.81039516994
1666,65.403,-13.3666392,131.2187836,133297.06370274705
1667,66.695,-13.3670829,131.219268,133369.0465763
1668,67.987,-13.3675266,131.2197525,133441.0294498847
1669,67.495,-13.3679996,131.2203437,133523.842879
1670,67.003,-13.3684727,131.220935,133606.65630804407
1671,65.544,-13.3689403,131.2216117,133696.44864441338
1672,66.364,-13.3694321,131.2223233,133790.87720413442
1673,68.1475,-13.3697576,131.2228651,133859.764387
1674,69.931,-13.3700831,131.2234069,133928.6515698959
1675,72.403,-13.370544,131.2242836,134036.4551312827
1676,69.224,-13.370907,131.225009,134124.70176150333
1677,66.02,-13.3712289,131.2257101,134208.56908343118
1678,65.0095,-13.3714477,131.2262356,134270.4102787
1679,63.999,-13.3716665,131.2267612,134332.25147401847
1680,64.4995,-13.3719504,131.2275769,134425.9852515
1681,65.0,-13.3722344,131.2283926,134519.71902902506
1682,65.3315,-13.3724865,131.2292545,134617.0821878
1683,65.663,-13.3727386,131.2301164,134714.44534653623
1684,64.963,-13.3729023,131.2306787,134777.9399824
1685,64.263,-13.373066,131.231241,134841.4346183
1686,63.563,-13.3732297,131.2318033,134904.92925425177
1687,65.1895,-13.3734418,131.2325428,134988.3254028
1688,66.816,-13.3736538,131.2332822,135071.72155140966
1689,65.908,-13.3738594,131.2339964,135152.2933336
1690,65.0,-13.3740649,131.2347106,135232.86511583542
1691,64.6025,-13.374291,131.2355196,135323.9165614
1692,64.205,-13.3745171,131.2363285,135414.96800695098
1693,64.02,-13.3746157,131.2366577,135452.23007092468
1694,62.013,-13.3750078,131.237929,135596.50723825282
1695,62.022,-13.375026,131.2379902,135603.43019101364
1696,62.156,-13.3754113,131.2393609,135757.77639096644
1697,61.9743333,-13.3755654,131.2398878,135817.2932364
1698,61.7926667,-13.3757196,131.2404146,135876.8100819
1699,61.611,-13.3758737,131.2409415,135936.32692734516
1700,61.8055,-13.376092,131.2416588,136017.6314508
1701,62.0,-13.3763103,131.2423761,136098.93597422275
1702,63.0,-13.3765591,131.2430582,136177.7350782
1703,64.0,-13.3768079,131.2437402,136256.53418214564
1704,63.099,-13.3772525,131.2447496,136376.39901299754
1705,63.142,-13.3774726,131.2452076,136431.6644245
1706,63.185,-13.3776927,131.2456657,136486.92983593716
1707,62.08,-13.3780334,131.2462918,136564.53502816075
1708,65.584,-13.378444,131.2470301,136656.53154633098
1709,67.0,-13.3787521,131.2475519,136722.57231008582
1710,67.75,-13.3791678,131.2481742,136804.2340709
1711,68.5,-13.3795834,131.2487966,136885.89583166048
1712,68.7245,-13.3800611,131.2494207,136971.7999555
1713,68.949,-13.3805388,131.2500448,137057.70407928055
1714,69.513,-13.3810725,131.2506972,137149.9120191
1715,70.077,-13.3816061,131.2513496,137242.1199589153
1716,71.421,-13.3820715,131.2519166,137322.3704437
1717,72.765,-13.3825369,131.2524836,137402.62092854184
1718,72.7935,-13.3829814,131.2530288,137479.5742022
1719,72.822,-13.383426,131.253574,137556.52747592816
1720,74.3013333,-13.38384,131.2540805,137628.0897124
1721,75.7806667,-13.3842541,131.2545869,137699.6519489
1722,77.26,-13.3846681,131.2550934,137771.21418533943
1723,79.914,-13.3851966,131.2557369,137862.3143651
1724,82.568,-13.3857251,131.2563804,137953.4145448312
1725,83.784,-13.386204,131.2569583,138035.5338306
1726,85.0,-13.386683,131.2575361,138117.65311634677
1727,84.924,-13.3869799,131.2578891,138168.13154727695
1728,86.832,-13.387466,131.258486,138252.333804
1729,88.74,-13.3879521,131.2590828,138336.5360607888
1730,88.622,-13.3885457,131.2597936,138437.87386239023
1731,86.718,-13.3892406,131.260626,138556.525842328
1732,87.598,-13.3893536,131.2607699,138576.5306964387
1733,87.1985,-13.3898111,131.2613284,138655.5107262
1734,86.799,-13.3902686,131.261887,138734.4907559
1735,86.3995,-13.390726,131.2624455,138813.4707857
1736,86.0,-13.3911835,131.263004,138892.45081543215
1737,85.119,-13.3919518,131.2638724,139019.42509833144
1738,82.62,-13.3922987,131.2643487,139083.78681905346
1739,83.187,-13.3925534,131.2647237,139133.25955375616
1740,80.977,-13.3931934,131.2655619,139248.5212961529
1741,79.802,-13.3936769,131.2662088,139336.76539319285
1742,78.696,-13.3938741,131.2664691,139372.45357693092
1743,77.447,-13.3943058,131.2670468,139451.25271986588
1744,77.5935,-13.3947139,131.2676256,139528.5773073
1745,77.74,-13.395122,131.2682044,139605.90189481186
1746,77.827,-13.3956112,131.2689429,139702.5480427
1747,77.914,-13.3961004,131.2696814,139799.1941905
1748,78.001,-13.3965896,131.2704199,139895.8403383
1749,78.088,-13.3970788,131.2711584,139992.48648617388
1750,78.0,-13.3972805,131.2714646,140032.48698406716
1751,77.7925,-13.3976884,131.2720738,140112.4831812
1752,77.585,-13.3980964,131.2726829,140192.47937834947
1753,79.208,-13.3983912,131.2731475,140252.48038514028
1754,81.184,-13.3988496,131.2738394,140343.0296925
1755,83.16,-13.3993081,131.2745312,140433.57899978745
1756,80.938,-13.3996207,131.2749728,140492.654457662
1757,86.195,-13.4003533,131.2760321,140633.24641281052
1758,88.8765,-13.4006328,131.2765023,140692.8461364
1759,91.558,-13.4009123,131.2769724,140752.44586006558
1760,98.543,-13.401207,131.2774378,140812.51290682764
1761,99.984,-13.4016997,131.2781893,140910.53915802963
1762,92.058,-13.402102,131.278713,140982.7608298257
1763,89.4146667,-13.4025362,131.2793795,141069.5268833
1764,86.7713333,-13.4029705,131.2800459,141156.2929368
1765,84.128,-13.4034047,131.2807124,141243.0589902818
1766,82.702,-13.4037853,131.2812898,141318.5067252
1767,81.276,-13.4041659,131.2818673,141393.9544601206
1768,81.204,-13.404779,131.2827254,141509.11799173162
1769,80.5945,-13.4051226,131.2832561,141578.0728237
1770,79.985,-13.4054661,131.2837869,141647.0276556
1771,79.3755,-13.4058096,131.2843176,141715.9824875
1772,78.766,-13.4061532,131.2848483,141784.93731943597
1773,77.902125,-13.4065723,131.2854804,141867.676806
1774,77.03825,-13.4069914,131.2861125,141950.4162925
1775,76.174375,-13.4074104,131.2867446,142033.1557791
1776,75.3105,-13.4078295,131.2873766,142115.8952656
1777,74.446625,-13.4082486,131.2880087,142198.6347522
1778,73.58275,-13.4086676,131.2886408,142281.3742387
1779,72.718875,-13.4090867,131.2892729,142364.1137253
1780,71.855,-13.4095058,131.289905,142446.85321183223
1781,71.303,-13.4099299,131.2904962,142526.3044176
1782,70.751,-13.410354,131.2910873,142605.7556234
1783,70.199,-13.4107781,131.2916785,142685.20682915315
1784,69.435,-13.4109902,131.2919741,142724.93710392798
1785,67.037,-13.4115955,131.2928179,142838.33886146682
1786,67.0,-13.4118638,131.2931526,142885.24970428442
1787,67.408,-13.4126645,131.2941518,143025.27602065066
1788,66.9873333,-13.4130458,131.2946276,143091.9552732
1789,66.5666667,-13.4134271,131.2951034,143158.6345257
1790,66.146,-13.4138084,131.2955792,143225.31377819343
1791,67.544,-13.4142815,131.2961315,143304.9420356616
1792,67.5953333,-13.4147283,131.2966301,143378.2727492
1793,67.6466667,-13.4151752,131.2971288,143451.6034627
