ele,lat,lon,name
49.926,-32.7155313,137.9401603,Route10
50.223,-32.7156819,137.9401415,Route10
50.379,-32.7160221,137.9401027,Route10
48.556,-32.7164255,137.9400577,Route10
47.794,-32.716547,137.9400438,Route10
47.291,-32.7166235,137.9400351,Route10
47.0,-32.7169321,137.9400051,Route10
48.071,-32.7173576,137.9399613,Route10
45.254,-32.7181149,137.9399104,Route10
44.999,-32.7183335,137.9398913,Route10
42.012,-32.7191593,137.9398502,Route10
42.0,-32.7197988,137.9398174,Route10
41.461,-32.7201498,137.9398115,Route10
41.719,-32.7206021,137.9398002,Route10
40.637,-32.7209881,137.9397912,Route10
38.895,-32.7213457,137.9397947,Route10
36.909,-32.7217563,137.9398002,Route10
38.152,-32.722288,137.9398115,Route10
37.396,-32.7228481,137.9398295,Route10
35.397,-32.7230781,137.9398446,Route10
32.667,-32.7241489,137.9399075,Route10
33.0,-32.7247979,137.9399538,Route10
31.501,-32.7257603,137.940033,Route10
29.0,-32.7284604,137.9403089,Route10
28.6,-32.729344,137.940452,Route10
29.709,-32.7299572,137.9405515,Route10
28.0,-32.7312051,137.9407228,Route10
27.708,-32.7313869,137.9407509,Route10
26.919,-32.7347786,137.941222,Route10
26.916,-32.7347806,137.9412223,Route10
26.579,-32.7349574,137.9412493,Route10
26.575,-32.734959,137.9412495,Route10
25.884,-32.7350774,137.9412662,Route10
24.237,-32.7353146,137.9412994,Route10
23.87,-32.7354949,137.9413247,Route10
23.44,-32.7356718,137.9413495,Route10
21.177,-32.7361383,137.9414147,Route10
14.99,-32.7382426,137.9417541,Route10
12.499,-32.73948,137.9420318,Route10
12.575,-32.7409762,137.9424516,Route10
12.097,-32.7410952,137.9424884,Route10
12.857,-32.7421845,137.9428673,Route10
12.807,-32.742193,137.9428704,Route10
12.015,-32.7423565,137.9429292,Route10
11.987,-32.7423651,137.9429326,Route10
11.853,-32.7424164,137.9429527,Route10
11.675,-32.742532,137.9429973,Route10
11.666,-32.7425361,137.942999,Route10
10.926,-32.7430152,137.9431965,Route10
11.0,-32.7439707,137.943591,Route10
2.114,-32.7464047,137.9447228,Route10
4.98,-32.7469416,137.9449802,Route10
5.485,-32.7472514,137.9451272,Route10
4.95,-32.7475129,137.9452542,Route10
4.0,-32.7479388,137.9454601,Route10
3.0,-32.7486925,137.9458123,Route10
3.956,-32.7494513,137.9461674,Route10
1.703,-32.7501486,137.9464894,Route10
3.0,-32.7508789,137.9468424,Route10
1.134,-32.7515392,137.9471414,Route10
2.0,-32.7521445,137.9474304,Route10
1.007,-32.7532018,137.947926,Route10
0.765,-32.7533422,137.9479924,Route10
0.794,-32.7533691,137.9480048,Route10
1.512,-32.7537532,137.9481803,Route10
1.801,-32.7544379,137.9485018,Route10
1.36,-32.7545398,137.9485508,Route10
1.004,-32.7547066,137.948631,Route10
1.0,-32.7549165,137.9487319,Route10
3.466,-32.7555394,137.9490345,Route10
3.418,-32.7556283,137.9490777,Route10
2.718,-32.7558743,137.9491907,Route10
1.77,-32.7560421,137.9492677,Route10
1.762,-32.7560439,137.9492685,Route10
1.819,-32.7563178,137.9493942,Route10
2.272,-32.7570204,137.9497226,Route10
3.99,-32.757601,137.949998,Route10
4.0,-32.7579728,137.9501521,Route10
2.69,-32.7585452,137.9504425,Route10
1.165,-32.7595563,137.9509122,Route10
2.585,-32.7608318,137.9515048,Route10
3.0,-32.7611518,137.9516477,Route10
2.967,-32.761234,137.9516833,Route10
