Time,Current1,Current2,Voltage,Speed,SOC,Distance,2
14/10:05:17,5.7,4.25,114.15,77.506,30.11,81.037,875
14/10:05:17,5.91,4.27,114.16,77.429,30.11,81.048,876
14/10:05:18,6.36,4.28,114.13,77.363,30.11,81.059,877
14/10:05:19,6.87,4.3,114.11,77.286,30.11,81.081,878
14/10:05:19,7.52,4.3,114.07,77.286,30.11,81.092,879
14/10:05:20,8.01,4.28,114.03,77.264,30.11,81.103,880
14/10:05:20,8.51,4.3,114.01,77.275,30.11,81.114,881
14/10:05:21,9.1,4.3,113.96,77.33,30.11,81.125,882
14/10:05:22,9.63,4.28,113.89,77.374,30.11,81.136,883
14/10:05:22,10.52,4.31,113.77,77.506,30.11,81.158,884
14/10:05:23,10.64,4.32,113.73,77.506,30.11,81.169,885
14/10:05:24,10.76,4.34,113.71,77.561,30.11,81.18,886
14/10:05:24,11.28,4.35,113.67,77.605,30.11,81.191,887
14/10:05:24,11.74,4.34,113.61,77.616,30.1,81.202,888
14/10:05:25,12.03,4.33,113.57,77.704,30.1,81.213,889
14/10:05:26,12.19,4.32,113.54,77.77,30.1,81.224,890
14/10:05:26,12.17,4.27,113.52,77.803,30.1,81.235,891
14/10:05:26,12.38,4.24,113.49,77.77,30.1,81.246,892
14/10:05:27,12.6,4.23,113.45,77.748,30.1,81.257,893
14/10:05:28,12.96,4.21,113.42,77.737,30.1,81.268,894
14/10:05:28,12.88,4.2,113.42,77.748,30.1,81.279,895
14/10:05:29,12.72,4.2,113.46,77.605,30.1,81.29,896
14/10:05:29,12.63,4.23,113.49,77.462,30.09,81.301,897
14/10:05:30,12.6,4.24,113.52,77.352,30.09,81.312,898
14/10:05:31,12.5,4.25,113.56,77.154,30.09,81.334,899
14/10:05:31,12.4,4.25,113.56,77.077,30.09,81.345,900
14/10:05:32,12.18,4.25,113.57,77.033,30.09,81.356,901
14/10:05:32,12.07,4.25,113.59,76.934,30.09,81.367,902
14/10:05:33,12.16,4.23,113.56,76.769,30.09,81.378,903
14/10:05:33,12.36,4.21,113.5,76.648,30.08,81.389,904
14/10:05:34,12.61,4.23,113.45,76.659,30.08,81.4,905
14/10:05:34,12.95,4.22,113.4,76.703,30.08,81.411,906
14/10:05:35,13.08,4.22,113.39,76.681,30.08,81.422,907
14/10:05:36,12.91,4.23,113.4,76.67,30.08,81.433,908
14/10:05:36,12.64,4.22,113.42,76.494,30.08,81.444,909
14/10:05:37,12.28,4.22,113.43,76.296,30.08,81.455,910
14/10:05:37,11.97,4.22,113.47,76.043,30.08,81.466,911
14/10:05:38,11.63,4.22,113.51,75.889,30.07,81.477,912
14/10:05:38,10.36,4.21,113.6,75.526,30.07,81.499,913
14/10:05:39,10.04,4.21,113.63,75.416,30.07,81.51,914
14/10:05:40,10.52,4.22,113.6,75.317,30.07,81.532,915
14/10:05:41,11.78,4.24,113.5,75.383,30.07,81.543,916
14/10:05:41,12.38,4.24,113.44,75.328,30.07,81.565,917
14/10:05:42,13.6,4.26,113.34,75.405,30.06,81.576,918
14/10:05:43,14.27,4.26,113.3,75.372,30.06,81.587,919
14/10:05:44,13.52,4.24,113.33,75.207,30.06,81.609,920
14/10:05:45,12.8,4.23,113.38,75.108,30.06,81.62,921
14/10:05:45,12.28,4.24,113.43,74.91,30.06,81.642,922
14/10:05:45,11.62,4.25,113.46,74.734,30.06,81.642,923
14/10:05:46,11.16,4.25,113.51,74.591,30.06,81.653,924
14/10:05:47,10.66,4.25,113.56,74.382,30.05,81.664,925
14/10:05:47,10.46,4.25,113.56,74.36,30.05,81.675,926
14/10:05:48,10.85,4.25,113.55,74.481,30.05,81.686,927
14/10:05:49,12.98,4.26,113.38,74.635,30.05,81.708,928
14/10:05:49,13.85,4.24,113.3,74.778,30.05,81.708,929
14/10:05:50,14.18,4.23,113.25,74.712,30.05,81.73,930
14/10:05:50,14.32,4.22,113.24,74.822,30.05,81.741,931
14/10:05:51,14.28,4.2,113.21,74.943,30.04,81.763,932
14/10:05:52,13.17,4.19,113.28,74.998,30.04,81.774,933
14/10:05:52,11.81,4.18,113.4,74.91,30.04,81.785,934
14/10:05:53,9.44,4.2,113.61,74.646,30.04,81.807,935
14/10:05:54,9.44,4.21,113.63,74.646,30.04,81.818,936
14/10:05:54,9.45,4.22,113.62,74.69,30.04,81.829,937
14/10:05:55,9.34,4.25,113.65,74.734,30.04,81.84,938
14/10:05:56,9.81,4.25,113.64,74.844,30.04,81.851,939
14/10:05:56,10.38,4.26,113.59,74.921,30.04,81.862,940
14/10:05:56,10.81,4.25,113.54,75.02,30.03,81.873,941
14/10:05:57,11.44,4.26,113.48,75.075,30.03,81.884,942
14/10:05:58,11.83,4.26,113.44,75.262,30.03,81.895,943
14/10:05:58,11.06,4.26,113.51,75.328,30.03,81.906,944
14/10:05:59,10.39,4.25,113.56,75.284,30.03,81.917,945
14/10:05:59,9.56,4.24,113.63,75.152,30.03,81.928,946
14/10:06:00,9.16,4.25,113.71,75.13,30.03,81.939,947
14/10:06:00,9.01,4.26,113.74,75.185,30.03,81.95,948
14/10:06:01,8.35,4.27,113.8,75.24,30.03,81.961,949
14/10:06:01,7.23,4.27,113.92,75.13,30.03,81.972,950
14/10:06:02,6.23,4.26,114.02,75.009,30.03,81.983,951
14/10:06:02,5.87,4.26,114.06,74.91,30.03,81.994,952
14/10:06:03,5.63,4.26,114.1,74.8,30.03,82.005,953
14/10:06:04,4.89,4.24,114.13,74.712,30.03,82.016,954
14/10:06:05,4.05,4.22,114.23,74.569,30.03,82.049,955
14/10:06:05,4.2,4.21,114.21,74.558,30.03,82.06,956
14/10:06:06,4.4,4.21,114.19,74.514,30.03,82.071,957
14/10:06:07,4.66,4.21,114.18,74.448,30.03,82.082,958
14/10:06:07,4.73,4.2,114.19,74.459,30.03,82.093,959
14/10:06:08,4.48,4.19,114.2,74.503,30.02,82.104,960
14/10:06:08,4.56,4.21,114.21,74.459,30.02,82.115,961
14/10:06:09,4.63,4.21,114.23,74.426,30.02,82.126,962
14/10:06:09,4.6,4.21,114.22,74.437,30.02,82.137,963
14/10:06:10,5.34,4.23,114.18,74.437,30.02,82.148,964
14/10:06:10,5.79,4.22,114.13,74.536,30.02,82.159,965
14/10:06:11,6.3,4.22,114.07,74.811,30.02,82.17,966
14/10:06:11,6.96,4.22,114.02,75.02,30.02,82.181,967
14/10:06:12,8.4,4.21,113.87,75.339,30.02,82.203,968
14/10:06:13,9.45,4.21,113.74,75.592,30.02,82.214,969
14/10:06:13,9.56,4.2,113.68,75.779,30.02,82.225,970
14/10:06:14,9.49,4.2,113.67,75.999,30.02,82.236,971
14/10:06:14,9.34,4.21,113.69,76.098,30.02,82.247,972
14/10:06:15,9.03,4.2,113.73,76.164,30.02,82.258,973
14/10:06:16,8.63,4.21,113.77,76.274,30.02,82.269,974
14/10:06:16,8.08,4.2,113.84,76.34,30.02,82.28,975
14/10:06:17,6.89,4.2,113.95,76.483,30.02,82.302,976
14/10:06:18,6.77,4.2,114.0,76.571,30.02,82.313,977
14/10:06:19,6.82,4.18,114.04,76.747,30.02,82.335,978
14/10:06:19,6.71,4.18,114.03,76.846,30.02,82.346,979
14/10:06:20,6.62,4.18,114.05,76.956,30.01,82.357,980
14/10:06:20,6.52,4.17,114.05,77.022,30.01,82.368,981
14/10:06:21,6.53,4.16,114.05,76.989,30.01,82.379,982
14/10:06:22,6.36,4.17,114.06,77.044,30.01,82.401,983
14/10:06:22,6.28,4.17,114.07,77.066,30.01,82.412,984
14/10:06:23,6.07,4.18,114.09,77.088,30.01,82.423,985
14/10:06:23,5.92,4.19,114.11,77.165,30.01,82.434,986
14/10:06:24,5.78,4.19,114.13,77.121,30.01,82.445,987
14/10:06:24,5.6,4.12,114.16,77.077,30.01,82.456,988
14/10:06:25,5.3,4.12,114.18,77.077,30.01,82.467,989
14/10:06:26,5.04,4.12,114.21,76.879,30.01,82.478,990
14/10:06:26,4.83,4.11,114.21,76.747,30.01,82.5,991
14/10:06:26,4.68,4.1,114.24,76.725,30.01,82.511,992
14/10:06:27,4.56,4.09,114.25,76.681,30.01,82.511,993
14/10:06:27,4.45,4.07,114.24,76.582,30.01,82.522,994
14/10:06:28,4.35,4.07,114.25,76.494,30.01,82.544,995
14/10:06:28,4.27,4.14,114.24,76.516,30.01,82.555,996
14/10:06:29,4.23,4.13,114.25,76.549,30.01,82.566,997
14/10:06:30,4.1,4.13,114.26,76.45,30.01,82.577,998
14/10:06:30,3.93,4.11,114.25,76.318,30.01,82.588,999
14/10:06:31,3.8,4.12,114.26,76.23,30.01,82.599,1000
14/10:06:31,3.69,4.12,114.27,76.23,30.01,82.61,1001
14/10:06:32,3.6,4.13,114.27,76.186,30.01,82.621,1002
14/10:06:32,3.56,4.14,114.28,76.098,30.01,82.632,1003
14/10:06:33,3.73,4.14,114.28,76.021,30.01,82.643,1004
14/10:06:33,3.92,4.14,114.3,75.999,30.01,82.654,1005
14/10:06:34,4.03,4.13,114.28,75.999,30.01,82.665,1006
14/10:06:35,3.9,4.14,114.32,75.977,30.01,82.676,1007
14/10:06:35,3.7,4.13,114.31,75.834,30.01,82.687,1008
14/10:06:35,3.76,4.13,114.31,75.691,30.01,82.698,1009
14/10:06:36,4.02,4.13,114.31,75.592,30.01,82.709,1010
14/10:06:36,4.18,4.14,114.31,75.581,30.01,82.72,1011
14/10:06:37,4.04,4.14,114.32,75.482,30.01,82.731,1012
14/10:06:37,3.89,4.15,114.31,75.328,30.01,82.742,1013
14/10:06:38,4.01,4.16,114.32,75.262,30.01,82.753,1014
14/10:06:38,4.13,4.17,114.3,75.152,30.01,82.764,1015
14/10:06:39,4.15,4.19,114.31,74.987,30.01,82.775,1016
14/10:06:40,4.25,4.19,114.31,74.734,30.01,82.786,1017
14/10:06:40,4.06,4.19,114.31,74.547,30.01,82.797,1018
14/10:06:41,3.96,4.19,114.31,74.25,30.01,82.808,1019
14/10:06:41,4.14,4.19,114.33,74.008,30.01,82.808,1020
14/10:06:42,4.05,4.19,114.35,73.876,30.01,82.83,1021
14/10:06:42,4.07,4.19,114.34,73.777,30.01,82.841,1022
14/10:06:43,4.06,4.18,114.36,73.612,30.01,82.852,1023
14/10:06:43,4.19,4.18,114.37,73.48,30.01,82.863,1024
14/10:06:44,3.99,4.17,114.36,73.304,30.01,82.874,1025
14/10:06:44,4.07,4.18,114.38,73.216,30.01,82.874,1026
14/10:06:45,4.12,4.18,114.36,73.128,30.01,82.896,1027
14/10:06:45,4.06,4.18,114.35,72.941,30.01,82.896,1028
14/10:06:46,4.57,4.18,114.3,72.886,30.01,82.907,1029
14/10:06:46,5.26,4.18,114.24,72.941,30.01,82.918,1030
14/10:06:47,6.26,4.18,114.17,73.029,30.01,82.929,1031
14/10:06:48,6.89,4.17,114.08,73.139,30.01,82.94,1032
14/10:06:48,7.89,4.16,114.0,73.271,30.01,82.951,1033
14/10:06:49,8.69,4.16,113.92,73.315,30.01,82.962,1034
14/10:06:49,9.65,4.17,113.85,73.414,30.01,82.973,1035
14/10:06:50,10.52,4.17,113.75,73.579,30.01,82.984,1036
14/10:06:50,10.99,4.17,113.7,73.7,30.01,82.995,1037
14/10:06:51,11.33,4.17,113.64,73.821,30.01,83.006,1038
14/10:06:51,11.76,4.17,113.6,74.008,30.01,83.017,1039
14/10:06:52,12.06,4.18,113.56,74.228,30.0,83.028,1040
14/10:06:53,11.97,4.17,113.56,74.437,30.0,83.039,1041
14/10:06:54,11.28,3.84,113.87,75.031,30.0,83.061,1042
14/10:06:54,10.6,3.47,114.18,75.493,30.0,83.072,1043
14/10:06:54,9.78,3.01,114.56,75.647,30.0,83.083,1044
14/10:06:55,8.73,2.61,114.93,75.68,30.0,83.094,1045
14/10:06:56,8.25,2.5,115.06,75.383,30.0,83.105,1046
14/10:06:56,8.27,2.52,115.05,75.075,30.0,83.116,1047
14/10:06:57,8.62,2.53,115.02,74.91,29.99,83.116,1048
14/10:06:57,9.34,2.73,114.79,75.075,29.99,83.127,1049
14/10:06:58,10.07,3.14,114.41,75.273,29.99,83.149,1050
14/10:06:58,10.97,3.61,114.07,75.372,29.99,83.16,1051
14/10:06:59,11.8,3.98,113.75,75.449,29.99,83.171,1052
14/10:06:59,12.47,4.26,113.48,75.724,29.99,83.182,1053
14/10:06:59,12.56,4.26,113.44,76.021,29.99,83.193,1054
14/10:07:00,12.67,4.24,113.42,76.098,29.99,83.204,1055
14/10:07:01,12.3,4.24,113.44,76.296,29.98,83.226,1056
14/10:07:02,12.12,4.22,113.47,76.527,29.98,83.248,1057
14/10:07:03,11.81,4.2,113.47,76.637,29.98,83.259,1058
14/10:07:04,11.87,4.2,113.47,76.747,29.98,83.27,1059
14/10:07:04,12.22,4.22,113.48,76.945,29.98,83.281,1060
14/10:07:04,12.7,4.23,113.44,77.198,29.98,83.292,1061
14/10:07:05,13.19,4.25,113.39,77.418,29.98,83.303,1062
14/10:07:05,13.44,4.24,113.36,77.66,29.98,83.314,1063
14/10:07:06,13.28,4.26,113.37,77.803,29.97,83.325,1064
14/10:07:06,13.2,4.26,113.38,77.88,29.97,83.336,1065
14/10:07:07,13.2,4.26,113.39,78.045,29.97,83.347,1066
14/10:07:08,12.75,4.25,113.42,78.155,29.97,83.358,1067
14/10:07:08,12.25,4.23,113.46,78.155,29.97,83.369,1068
14/10:07:08,11.72,4.22,113.5,78.111,29.97,83.38,1069
14/10:07:09,11.39,4.2,113.53,78.177,29.97,83.402,1070
14/10:07:10,11.2,4.1,113.54,78.309,29.97,83.413,1071
14/10:07:10,11.55,4.01,113.49,78.518,29.96,83.424,1072
14/10:07:11,12.21,4.0,113.43,78.771,29.96,83.435,1073
14/10:07:11,12.93,4.0,113.38,78.914,29.96,83.446,1074
14/10:07:12,13.32,4.0,113.36,79.013,29.96,83.457,1075
14/10:07:12,13.4,4.01,113.34,79.156,29.96,83.468,1076
14/10:07:13,13.38,4.02,113.33,79.288,29.96,83.479,1077
14/10:07:13,13.02,4.03,113.34,79.464,29.96,83.49,1078
14/10:07:14,12.42,4.2,113.39,79.508,29.96,83.501,1079
14/10:07:14,11.79,4.21,113.48,79.497,29.95,83.512,1080
14/10:07:15,10.85,4.21,113.52,79.585,29.95,83.523,1081
14/10:07:15,9.99,4.22,113.55,79.662,29.95,83.534,1082
14/10:07:16,10.05,4.23,113.53,79.772,29.95,83.545,1083
14/10:07:17,10.37,4.23,113.51,79.871,29.95,83.556,1084
14/10:07:17,11.0,4.24,113.48,80.047,29.95,83.567,1085
14/10:07:18,11.92,4.23,113.42,80.212,29.95,83.578,1086
14/10:07:18,12.64,4.23,113.35,80.432,29.95,83.589,1087
14/10:07:19,13.15,4.24,113.27,80.674,29.95,83.6,1088
14/10:07:19,13.64,4.25,113.23,80.96,29.94,83.622,1089
14/10:07:20,14.39,4.27,113.19,81.092,29.94,83.633,1090
14/10:07:20,14.25,4.27,113.2,81.136,29.94,83.644,1091
14/10:07:21,13.47,4.27,113.25,81.169,29.94,83.655,1092
14/10:07:21,12.49,4.3,113.31,81.301,29.94,83.666,1093
14/10:07:22,11.71,4.32,113.4,81.356,29.94,83.677,1094
14/10:07:22,11.26,4.35,113.45,81.268,29.94,83.688,1095
14/10:07:23,10.92,4.35,113.48,81.301,29.94,83.699,1096
14/10:07:24,10.71,4.37,113.51,81.433,29.93,83.71,1097
14/10:07:24,10.3,4.37,113.53,81.686,29.93,83.721,1098
14/10:07:24,10.57,4.38,113.53,81.741,29.93,83.732,1099
14/10:07:25,11.03,4.38,113.49,81.807,29.93,83.754,1100
14/10:07:25,11.53,4.37,113.46,81.895,29.93,83.765,1101
14/10:07:26,11.84,4.37,113.4,82.005,29.93,83.776,1102
14/10:07:27,11.82,4.36,113.4,82.071,29.93,83.787,1103
14/10:07:27,11.95,4.39,113.41,82.17,29.93,83.798,1104
14/10:07:28,12.24,4.39,113.39,82.247,29.93,83.809,1105
14/10:07:28,12.31,4.39,113.39,82.335,29.93,83.82,1106
14/10:07:29,12.04,4.39,113.38,82.445,29.92,83.831,1107
14/10:07:29,11.6,4.4,113.44,82.434,29.92,83.842,1108
14/10:07:30,10.41,4.4,113.51,82.291,29.92,83.853,1109
14/10:07:30,8.97,4.4,113.63,82.027,29.92,83.864,1110
14/10:07:31,7.67,4.4,113.78,81.752,29.92,83.875,1111
14/10:07:31,5.61,4.37,113.94,81.323,29.92,83.897,1112
14/10:07:32,3.75,4.37,114.14,81.004,29.92,83.908,1113
14/10:07:32,2.33,4.37,114.27,80.806,29.92,83.908,1114
14/10:07:33,1.23,4.37,114.38,80.509,29.92,83.93,1115
14/10:07:34,0.61,4.38,114.48,79.904,29.92,83.952,1116
14/10:07:34,0.78,4.38,114.48,79.695,29.92,83.963,1117
14/10:07:35,1.8,4.39,114.42,79.53,29.92,83.974,1118
14/10:07:35,2.46,4.39,114.36,79.508,29.92,83.985,1119
14/10:07:36,3.12,4.39,114.3,79.431,29.92,83.996,1120
14/10:07:37,3.93,4.4,114.24,79.31,29.92,84.007,1121
14/10:07:37,4.53,4.41,114.18,79.244,29.92,84.018,1122
14/10:07:37,5.28,4.41,114.09,79.167,29.92,84.029,1123
14/10:07:38,5.96,4.41,114.02,78.925,29.92,84.04,1124
14/10:07:39,6.0,4.41,114.0,78.848,29.92,84.051,1125
14/10:07:39,5.56,4.39,114.01,78.804,29.92,84.062,1126
14/10:07:40,5.41,4.4,114.01,78.705,29.92,84.073,1127
14/10:07:40,5.28,4.4,114.01,78.65,29.92,84.084,1128
14/10:07:41,5.21,4.39,114.01,78.606,29.92,84.095,1129
14/10:07:41,5.1,4.39,114.01,78.485,29.92,84.117,1130
14/10:07:42,4.96,4.4,114.03,78.397,29.92,84.128,1131
14/10:07:42,4.94,4.4,114.05,78.287,29.92,84.139,1132
14/10:07:43,4.96,4.4,114.05,78.221,29.92,84.15,1133
14/10:07:43,4.99,4.41,114.05,78.078,29.92,84.161,1134
14/10:07:44,5.05,4.39,114.05,78.034,29.92,84.172,1135
14/10:07:44,5.09,4.39,114.06,77.88,29.92,84.183,1136
14/10:07:45,5.18,4.38,114.03,77.836,29.92,84.194,1137
14/10:07:45,5.39,4.38,114.03,77.715,29.92,84.205,1138
14/10:07:46,5.77,4.39,114.03,77.605,29.92,84.216,1139
14/10:07:46,6.46,4.4,113.98,77.506,29.92,84.216,1140
14/10:07:47,7.14,4.41,113.95,77.55,29.92,84.227,1141
14/10:07:47,8.02,4.41,113.9,77.671,29.92,84.249,1142
14/10:07:48,8.7,4.43,113.86,77.847,29.92,84.26,1143
14/10:07:49,9.37,4.44,113.82,77.836,29.92,84.271,1144
14/10:07:49,9.86,4.43,113.79,77.814,29.92,84.282,1145
14/10:07:50,10.48,4.42,113.73,77.814,29.92,84.293,1146
14/10:07:50,10.73,4.39,113.67,77.803,29.92,84.304,1147
14/10:07:51,10.75,4.39,113.65,77.77,29.92,84.315,1148
14/10:07:51,10.85,4.4,113.63,77.847,29.91,84.326,1149
14/10:07:52,10.96,4.41,113.6,77.924,29.91,84.337,1150
14/10:07:52,11.09,4.42,113.57,78.089,29.91,84.348,1151
14/10:07:53,11.49,4.44,113.54,78.21,29.91,84.359,1152
14/10:07:54,11.99,4.44,113.49,78.353,29.91,84.37,1153
14/10:07:54,12.37,4.45,113.44,78.54,29.91,84.381,1154
14/10:07:54,12.77,4.44,113.42,78.65,29.91,84.392,1155
14/10:07:55,12.97,4.43,113.36,78.848,29.91,84.403,1156
14/10:07:55,13.22,4.43,113.34,79.002,29.91,84.425,1157
14/10:07:56,13.54,4.43,113.34,79.112,29.9,84.436,1158
14/10:07:56,13.64,4.42,113.33,79.266,29.9,84.447,1159
14/10:07:57,13.25,4.42,113.34,79.332,29.9,84.458,1160
14/10:07:58,12.73,4.42,113.36,79.431,29.9,84.469,1161
14/10:07:58,12.11,4.42,113.4,79.53,29.9,84.48,1162
14/10:07:58,11.56,4.42,113.44,79.541,29.9,84.491,1163
14/10:07:59,11.13,4.42,113.48,79.596,29.9,84.502,1164
14/10:08:00,10.7,4.41,113.5,79.75,29.9,84.513,1165
14/10:08:00,10.38,4.4,113.5,79.937,29.9,84.524,1166
14/10:08:01,10.37,4.41,113.52,79.992,29.89,84.535,1167
14/10:08:01,10.52,4.4,113.51,80.047,29.89,84.546,1168
14/10:08:02,10.64,4.42,113.51,80.058,29.89,84.557,1169
14/10:08:02,10.83,4.43,113.52,80.135,29.89,84.568,1170
14/10:08:03,11.03,4.45,113.49,80.124,29.89,84.579,1171
14/10:08:04,11.03,4.45,113.48,80.179,29.89,84.59,1172
14/10:08:04,10.91,4.45,113.49,80.278,29.89,84.601,1173
14/10:08:04,10.71,4.45,113.5,80.355,29.89,84.623,1174
14/10:08:05,10.57,4.45,113.51,80.432,29.89,84.634,1175
14/10:08:06,10.51,4.45,113.52,80.52,29.89,84.645,1176
14/10:08:06,10.61,4.44,113.51,80.597,29.89,84.656,1177
14/10:08:06,10.89,4.43,113.52,80.608,29.88,84.667,1178
14/10:08:07,11.12,4.44,113.54,80.652,29.88,84.678,1179
14/10:08:07,11.24,4.44,113.53,80.718,29.88,84.689,1180
14/10:08:08,11.18,4.44,113.53,80.806,29.88,84.7,1181
14/10:08:09,11.12,4.45,113.53,80.982,29.88,84.711,1182
14/10:08:09,11.17,4.44,113.51,81.125,29.88,84.722,1183
14/10:08:09,11.28,4.43,113.51,81.224,29.88,84.733,1184
14/10:08:10,11.1,4.43,113.52,81.257,29.88,84.744,1185
14/10:08:11,10.89,4.44,113.5,81.378,29.88,84.755,1186
14/10:08:11,10.87,4.44,113.47,81.455,29.88,84.777,1187
14/10:08:12,11.08,4.46,113.47,81.521,29.87,84.788,1188
14/10:08:12,11.11,4.47,113.48,81.51,29.87,84.799,1189
14/10:08:13,11.08,4.46,113.47,81.609,29.87,84.81,1190
14/10:08:14,10.97,4.46,113.5,81.774,29.87,84.821,1191
14/10:08:14,10.99,4.45,113.49,81.939,29.87,84.832,1192
14/10:08:14,11.12,4.46,113.49,81.994,29.87,84.843,1193
14/10:08:15,11.04,4.46,113.5,82.082,29.87,84.854,1194
14/10:08:15,10.85,4.45,113.52,82.137,29.87,84.865,1195
14/10:08:16,10.45,4.45,113.55,82.126,29.87,84.876,1196
14/10:08:16,9.97,4.44,113.56,82.06,29.87,84.887,1197
14/10:08:17,9.56,4.45,113.62,82.06,29.87,84.909,1198
14/10:08:18,9.3,4.45,113.64,82.115,29.86,84.92,1199
14/10:08:19,8.05,4.44,113.74,81.994,29.86,84.942,1200
14/10:08:19,7.73,4.44,113.8,82.016,29.86,84.953,1201
14/10:08:20,7.54,4.44,113.82,82.06,29.86,84.964,1202
14/10:08:20,7.53,4.45,113.82,81.994,29.86,84.975,1203
14/10:08:21,7.39,4.45,113.85,81.884,29.86,84.986,1204
14/10:08:21,7.22,4.44,113.88,81.895,29.86,84.997,1205
14/10:08:22,6.86,4.44,113.9,81.862,29.86,85.008,1206
14/10:08:22,6.42,4.44,113.92,81.752,29.86,85.008,1207
14/10:08:23,6.02,4.44,113.95,81.587,29.86,85.03,1208
14/10:08:23,5.33,4.45,113.99,81.433,29.86,85.052,1209
14/10:08:24,4.67,4.44,114.03,81.323,29.86,85.063,1210
14/10:08:24,4.51,4.44,114.07,81.18,29.86,85.074,1211
14/10:08:25,4.3,4.46,114.1,81.037,29.86,85.085,1212
14/10:08:26,4.12,4.47,114.12,80.817,29.86,85.096,1213
14/10:08:26,4.06,4.48,114.15,80.663,29.86,85.107,1214
14/10:08:26,4.02,4.49,114.15,80.52,29.86,85.118,1215
14/10:08:27,3.96,4.48,114.17,80.432,29.86,85.129,1216
14/10:08:27,4.04,4.48,114.18,80.289,29.86,85.14,1217
14/10:08:28,4.13,4.46,114.18,80.069,29.86,85.151,1218
14/10:08:28,4.18,4.47,114.16,79.871,29.86,85.162,1219
14/10:08:29,4.25,4.47,114.17,79.695,29.86,85.173,1220
14/10:08:30,4.02,4.46,114.19,79.607,29.86,85.184,1221
14/10:08:30,4.15,4.45,114.17,79.629,29.86,85.195,1222
14/10:08:31,4.66,4.45,114.13,79.497,29.86,85.228,1223
14/10:08:32,4.83,4.45,114.11,79.464,29.86,85.239,1224
14/10:08:32,4.89,4.46,114.1,79.464,29.86,85.25,1225
14/10:08:33,4.95,4.45,114.09,79.453,29.86,85.261,1226
14/10:08:33,5.31,4.44,114.05,79.365,29.86,85.272,1227
14/10:08:34,5.83,4.45,114.02,79.233,29.86,85.283,1228
14/10:08:34,6.17,4.46,114.02,79.134,29.86,85.294,1229
14/10:08:35,6.4,4.47,114.02,79.101,29.86,85.305,1230
14/10:08:35,6.48,4.46,114.03,79.101,29.86,85.316,1231
14/10:08:36,6.46,4.46,114.03,79.057,29.86,85.316,1232
14/10:08:36,6.38,4.46,114.05,79.013,29.86,85.327,1233
14/10:08:37,6.22,4.47,114.05,79.024,29.86,85.349,1234
14/10:08:38,5.98,4.47,114.05,79.013,29.86,85.36,1235
14/10:08:38,5.61,4.46,114.05,79.079,29.86,85.371,1236
14/10:08:39,5.28,4.45,114.04,79.145,29.86,85.382,1237
14/10:08:39,5.06,4.44,114.04,79.211,29.86,85.393,1238
14/10:08:40,4.97,4.43,114.04,79.222,29.86,85.404,1239
14/10:08:40,4.97,4.44,114.04,79.255,29.86,85.415,1240
14/10:08:41,5.09,4.45,114.03,79.343,29.86,85.426,1241
14/10:08:41,5.26,4.45,114.04,79.42,29.86,85.448,1242
14/10:08:42,5.49,4.46,114.06,79.42,29.86,85.459,1243
14/10:08:42,5.81,4.47,114.06,79.31,29.86,85.47,1244
14/10:08:43,6.11,4.49,114.06,79.288,29.86,85.481,1245
14/10:08:43,6.33,4.5,114.05,79.376,29.86,85.492,1246
14/10:08:44,6.79,4.51,114.06,79.409,29.86,85.514,1247
14/10:08:45,6.77,4.51,114.07,79.409,29.85,85.525,1248
14/10:08:45,6.59,4.51,114.07,79.42,29.85,85.536,1249
14/10:08:46,6.35,4.5,114.07,79.409,29.85,85.547,1250
14/10:08:46,6.13,4.5,114.08,79.563,29.85,85.558,1251
14/10:08:47,5.97,4.48,114.08,79.75,29.85,85.569,1252
14/10:08:47,6.0,4.48,114.09,79.816,29.85,85.58,1253
14/10:08:48,6.0,4.47,114.09,79.739,29.85,85.591,1254
14/10:08:48,6.01,4.15,114.06,79.673,29.85,85.602,1255
14/10:08:49,6.15,3.73,114.02,79.684,29.85,85.613,1256
14/10:08:50,6.32,3.42,113.97,79.651,29.85,85.624,1257
14/10:08:50,6.41,3.11,113.93,79.596,29.85,85.635,1258
14/10:08:51,6.34,2.77,113.88,79.618,29.85,85.646,1259
14/10:08:51,6.24,2.42,113.86,79.64,29.85,85.668,1260
14/10:08:52,5.79,1.84,113.79,79.629,29.85,85.69,1261
14/10:08:53,5.79,1.94,113.78,79.794,29.85,85.701,1262
14/10:08:54,6.39,2.56,113.77,80.058,29.85,85.723,1263
14/10:08:54,6.78,2.89,113.79,80.047,29.85,85.734,1264
14/10:08:55,7.04,3.25,113.79,80.036,29.85,85.745,1265
14/10:08:55,7.35,3.63,113.8,80.146,29.85,85.756,1266
14/10:08:56,7.33,3.94,113.83,80.234,29.85,85.767,1267
14/10:08:56,7.3,4.09,113.85,80.212,29.85,85.778,1268
14/10:08:57,7.21,3.93,113.85,80.267,29.84,85.789,1269
14/10:08:58,7.11,3.62,113.86,80.333,29.84,85.8,1270
14/10:08:58,6.87,3.28,113.85,80.355,29.84,85.811,1271
14/10:08:59,6.64,2.95,113.85,80.41,29.84,85.822,1272
14/10:08:59,6.34,2.63,113.84,80.432,29.84,85.833,1273
14/10:09:00,6.36,1.98,113.76,80.608,29.84,85.866,1274
14/10:09:00,6.57,1.85,113.74,80.674,29.84,85.877,1275
14/10:09:01,6.7,2.12,113.74,80.641,29.84,85.888,1276
