Time,Current1,Current2,Voltage,Speed,SOC,Distance,2
18/13:06:32,7.98,2.3,103.3,64.548,9.23,14.96,1968
18/13:06:33,7.98,2.32,103.32,64.449,9.23,14.982,1969
18/13:06:34,8.02,2.32,103.33,64.416,9.23,14.993,1970
18/13:06:34,8.0,2.31,103.32,64.394,9.23,14.993,1971
18/13:06:35,7.95,2.28,103.33,64.361,9.23,15.015,1972
18/13:06:36,7.94,2.28,103.34,64.295,9.22,15.026,1973
18/13:06:36,7.88,2.28,103.34,64.24,9.22,15.037,1974
18/13:06:37,7.89,2.28,103.33,64.174,9.22,15.048,1975
18/13:06:37,7.87,2.28,103.33,64.262,9.22,15.059,1976
18/13:06:38,7.83,2.28,103.32,64.218,9.22,15.059,1977
18/13:06:38,7.81,2.28,103.33,64.163,9.22,15.07,1978
18/13:06:39,7.81,2.28,103.31,64.262,9.22,15.092,1979
18/13:06:40,7.78,2.28,103.3,64.295,9.22,15.103,1980
18/13:06:40,7.82,2.28,103.3,64.35,9.22,15.114,1981
18/13:06:41,7.8,2.28,103.28,64.504,9.22,15.125,1982
18/13:06:42,7.82,2.3,103.28,64.559,9.22,15.125,1983
18/13:06:42,7.85,2.31,103.27,64.471,9.21,15.136,1984
18/13:06:42,7.94,2.32,103.27,64.339,9.21,15.147,1985
18/13:06:44,7.92,2.34,103.28,64.317,9.21,15.169,1986
18/13:06:44,7.92,2.38,103.28,64.394,9.21,15.191,1987
18/13:06:45,7.95,2.39,103.3,64.383,9.21,15.191,1988
18/13:06:46,8.02,2.4,103.32,64.394,9.21,15.202,1989
18/13:06:46,8.05,2.41,103.33,64.383,9.21,15.213,1990
18/13:06:47,7.92,2.45,103.33,64.361,9.21,15.235,1991
18/13:06:48,7.9,2.46,103.33,64.328,9.21,15.246,1992
18/13:06:49,7.88,2.46,103.28,64.284,9.2,15.257,1993
18/13:06:49,7.79,2.47,103.28,64.251,9.2,15.268,1994
18/13:06:50,7.71,2.46,103.3,64.306,9.2,15.29,1995
18/13:06:51,7.81,2.46,103.28,64.174,9.2,15.301,1996
18/13:06:52,7.86,2.46,103.28,64.218,9.2,15.323,1997
18/13:06:53,7.92,2.46,103.3,64.306,9.2,15.323,1998
18/13:06:54,7.92,2.45,103.28,64.229,9.2,15.345,1999
18/13:06:54,7.98,2.46,103.28,64.24,9.2,15.356,2000
18/13:06:56,7.92,2.46,103.28,64.207,9.19,15.378,2001
18/13:06:56,7.91,2.45,103.28,64.196,9.19,15.389,2002
18/13:06:56,7.97,2.45,103.28,64.174,9.19,15.4,2003
18/13:06:57,8.0,2.45,103.28,64.13,9.19,15.411,2004
18/13:06:58,8.04,2.44,103.27,64.009,9.19,15.422,2005
18/13:06:58,8.07,2.44,103.28,63.943,9.19,15.433,2006
18/13:06:59,8.06,2.43,103.28,63.932,9.19,15.444,2007
18/13:07:00,7.99,2.44,103.28,63.976,9.19,15.455,2008
18/13:07:01,7.97,2.45,103.27,63.976,9.19,15.477,2009
18/13:07:01,7.95,2.46,103.28,63.921,9.17,15.488,2010
18/13:07:02,7.91,2.46,103.28,63.822,9.17,15.499,2011
18/13:07:02,7.89,2.44,103.28,63.811,9.17,15.51,2012
18/13:07:05,8.02,2.42,103.28,63.657,9.17,15.543,2013
18/13:07:05,8.04,2.41,103.3,63.635,9.17,15.554,2014
18/13:07:06,8.0,2.4,103.28,63.602,9.17,15.565,2015
18/13:07:06,7.98,2.42,103.28,63.536,9.17,15.565,2016
18/13:07:07,8.03,2.43,103.28,63.415,9.17,15.576,2017
18/13:07:08,7.99,2.44,103.25,63.283,9.16,15.598,2018
18/13:07:09,7.93,2.44,103.23,63.206,9.16,15.62,2019
18/13:07:09,7.94,2.44,103.24,63.162,9.16,15.62,2020
18/13:07:10,7.97,2.44,103.23,63.14,9.16,15.631,2021
18/13:07:11,7.94,2.44,103.24,63.173,9.16,15.642,2022
18/13:07:12,7.91,2.43,103.23,63.008,9.16,15.664,2023
18/13:07:13,7.9,2.41,103.25,62.788,9.16,15.686,2024
18/13:07:13,7.91,2.42,103.24,62.832,9.16,15.697,2025
18/13:07:14,7.9,2.42,103.25,62.832,9.16,15.708,2026
18/13:07:15,7.93,2.42,103.26,62.7,9.16,15.708,2027
18/13:07:15,7.94,2.42,103.26,62.59,9.16,15.73,2028
18/13:07:16,7.98,2.42,103.28,62.557,9.16,15.73,2029
18/13:07:16,7.95,2.43,103.28,62.557,9.16,15.741,2030
18/13:07:17,7.94,2.44,103.28,62.469,9.16,15.752,2031
18/13:07:17,7.93,2.45,103.28,62.348,9.16,15.763,2032
18/13:07:18,7.91,2.45,103.28,62.326,9.16,15.774,2033
18/13:07:18,7.95,2.45,103.28,62.26,9.16,15.785,2034
18/13:07:19,7.67,2.45,103.3,62.095,9.16,15.785,2035
18/13:07:20,6.54,2.44,103.38,61.776,9.16,15.807,2036
18/13:07:20,6.18,2.44,103.44,61.534,9.16,15.818,2037
18/13:07:21,5.76,2.43,103.49,61.347,9.16,15.829,2038
18/13:07:22,5.17,2.43,103.54,61.105,9.15,15.829,2039
18/13:07:22,4.31,2.43,103.61,60.61,9.15,15.851,2040
18/13:07:23,4.36,2.44,103.64,60.401,9.15,15.862,2041
18/13:07:23,4.34,2.45,103.63,60.17,9.15,15.873,2042
18/13:07:25,4.33,2.46,103.62,59.664,9.15,15.884,2043
18/13:07:26,4.34,2.46,103.61,59.169,9.15,15.906,2044
18/13:07:26,4.14,2.45,103.64,58.608,9.15,15.917,2045
18/13:07:27,3.94,2.45,103.63,58.421,9.15,15.928,2046
18/13:07:28,3.75,2.43,103.65,57.97,9.15,15.95,2047
18/13:07:29,3.61,2.44,103.65,57.728,9.15,15.961,2048
18/13:07:30,3.41,2.45,103.7,57.277,9.15,15.972,2049
18/13:07:30,3.41,2.46,103.7,56.826,9.15,15.983,2050
18/13:07:31,3.45,2.46,103.71,56.342,9.15,15.994,2051
18/13:07:32,3.45,2.47,103.73,56.034,9.15,15.994,2052
18/13:07:32,3.46,2.47,103.73,55.473,9.15,16.016,2053
18/13:07:33,3.92,2.47,103.71,55.242,9.15,16.016,2054
18/13:07:34,5.57,2.46,103.54,55.099,9.15,16.027,2055
18/13:07:35,7.4,2.45,103.37,55.286,9.15,16.049,2056
18/13:07:36,8.26,2.45,103.26,55.253,9.15,16.06,2057
18/13:07:36,9.1,2.45,103.19,55.352,9.15,16.071,2058
18/13:07:37,10.01,2.44,103.11,55.473,9.15,16.082,2059
18/13:07:37,10.5,2.45,103.05,55.616,9.14,16.082,2060
18/13:07:38,10.52,2.47,103.04,55.693,9.14,16.093,2061
18/13:07:38,10.54,2.48,103.04,55.77,9.14,16.104,2062
18/13:07:39,10.54,2.5,103.03,55.858,9.14,16.115,2063
18/13:07:39,10.28,2.51,103.05,55.913,9.14,16.115,2064
18/13:07:40,9.85,2.51,103.09,55.924,9.14,16.126,2065
18/13:07:40,9.49,2.52,103.12,55.869,9.14,16.137,2066
18/13:07:41,9.16,2.52,103.16,55.715,9.14,16.148,2067
18/13:07:41,8.56,2.52,103.2,55.704,9.14,16.148,2068
18/13:07:42,8.21,2.52,103.24,55.715,9.13,16.159,2069
18/13:07:42,7.78,2.5,103.28,55.616,9.13,16.17,2070
18/13:07:43,7.48,2.49,103.32,55.693,9.13,16.181,2071
18/13:07:44,7.68,2.48,103.31,55.616,9.13,16.181,2072
18/13:07:44,7.93,2.48,103.28,55.605,9.13,16.192,2073
18/13:07:45,8.21,2.48,103.28,55.66,9.13,16.203,2074
18/13:07:46,8.66,2.46,103.22,55.792,9.13,16.214,2075
18/13:07:47,8.93,2.47,103.17,55.737,9.13,16.236,2076
18/13:07:47,8.97,2.46,103.17,55.781,9.13,16.247,2077
18/13:07:48,8.72,2.46,103.18,55.836,9.12,16.247,2078
18/13:07:48,8.45,2.46,103.2,55.803,9.12,16.258,2079
18/13:07:49,8.26,2.46,103.22,55.748,9.12,16.269,2080
18/13:07:49,8.15,2.47,103.23,55.627,9.12,16.269,2081
18/13:07:50,8.08,2.46,103.25,55.682,9.12,16.291,2082
18/13:07:51,7.85,2.48,103.26,55.594,9.12,16.302,2083
18/13:07:52,7.86,2.48,103.26,55.528,9.12,16.313,2084
18/13:07:53,7.65,2.47,103.28,55.528,9.12,16.335,2085
18/13:07:53,7.52,2.48,103.3,55.407,9.12,16.335,2086
18/13:07:54,7.51,2.48,103.3,55.363,9.11,16.346,2087
18/13:07:55,7.49,2.47,103.33,55.385,9.11,16.357,2088
18/13:07:56,7.44,2.48,103.31,55.352,9.11,16.379,2089
18/13:07:57,7.41,2.47,103.3,55.407,9.11,16.39,2090
18/13:07:57,7.49,2.47,103.3,55.341,9.11,16.39,2091
18/13:07:58,7.46,2.46,103.28,55.33,9.11,16.401,2092
18/13:07:58,7.46,2.45,103.3,55.308,9.11,16.412,2093
18/13:07:59,7.43,2.46,103.3,55.187,9.11,16.423,2094
18/13:08:00,7.4,2.46,103.31,55.165,9.11,16.434,2095
18/13:08:03,7.39,2.46,103.31,54.956,9.1,16.478,2096
18/13:08:04,7.39,2.45,103.28,54.923,9.1,16.489,2097
18/13:08:04,7.47,2.46,103.28,54.824,9.1,16.5,2098
18/13:08:04,7.43,2.47,103.28,54.78,9.1,16.511,2099
18/13:08:05,7.45,2.47,103.28,54.758,9.1,16.511,2100
18/13:08:05,7.5,2.48,103.28,54.659,9.1,16.522,2101
18/13:08:06,7.48,2.48,103.27,54.615,9.1,16.533,2102
18/13:08:07,7.51,2.47,103.28,54.56,9.1,16.533,2103
18/13:08:07,7.47,2.47,103.28,54.516,9.1,16.544,2104
18/13:08:08,7.39,2.46,103.28,54.373,9.1,16.566,2105
18/13:08:09,7.45,2.46,103.28,54.318,9.09,16.566,2106
18/13:08:10,7.42,2.45,103.28,54.241,9.09,16.588,2107
18/13:08:10,7.42,2.45,103.28,54.076,9.09,16.599,2108
18/13:08:11,7.43,2.47,103.27,53.999,9.09,16.599,2109
18/13:08:11,7.42,2.47,103.27,54.065,9.09,16.61,2110
18/13:08:12,7.44,2.46,103.26,54.186,9.09,16.621,2111
18/13:08:13,7.46,2.45,103.25,54.12,9.09,16.621,2112
18/13:08:14,7.43,2.47,103.26,53.944,9.09,16.643,2113
18/13:08:14,7.47,2.47,103.28,53.878,9.09,16.654,2114
18/13:08:14,7.51,2.47,103.27,54.043,9.09,16.654,2115
18/13:08:15,7.57,2.48,103.26,53.966,9.09,16.665,2116
18/13:08:16,7.66,2.48,103.25,53.801,9.08,16.676,2117
18/13:08:16,7.78,2.49,103.23,53.878,9.08,16.687,2118
18/13:08:17,7.86,2.49,103.22,53.867,9.08,16.698,2119
18/13:08:17,7.99,2.5,103.2,53.911,9.08,16.709,2120
18/13:08:18,7.97,2.49,103.2,53.878,9.08,16.709,2121
18/13:08:19,7.99,2.49,103.21,53.779,9.08,16.72,2122
18/13:08:19,7.98,2.47,103.2,53.845,9.08,16.731,2123
18/13:08:20,7.96,2.46,103.21,53.988,9.08,16.742,2124
18/13:08:21,7.94,2.47,103.21,53.922,9.08,16.753,2125
18/13:08:21,7.94,2.47,103.21,53.834,9.08,16.764,2126
18/13:08:22,7.95,2.45,103.21,53.801,9.07,16.775,2127
18/13:08:23,7.98,2.46,103.21,53.878,9.07,16.786,2128
18/13:08:24,7.97,2.47,103.21,53.856,9.07,16.797,2129
18/13:08:24,7.91,2.47,103.21,53.812,9.07,16.808,2130
18/13:08:25,7.96,2.46,103.21,53.856,9.07,16.808,2131
18/13:08:25,7.96,2.46,103.2,53.845,9.07,16.808,2132
18/13:08:26,7.91,2.46,103.18,53.812,9.07,16.83,2133
18/13:08:26,7.88,2.46,103.19,53.9,9.07,16.841,2134
18/13:08:27,7.96,2.47,103.18,53.911,9.07,16.841,2135
18/13:08:28,7.92,2.45,103.18,53.966,9.07,16.852,2136
18/13:08:28,7.92,2.45,103.18,54.164,9.07,16.863,2137
18/13:08:29,7.98,2.45,103.19,54.241,9.06,16.874,2138
18/13:08:29,7.9,2.46,103.18,54.34,9.06,16.874,2139
18/13:08:30,7.91,2.46,103.17,54.318,9.06,16.885,2140
18/13:08:30,7.96,2.45,103.2,54.307,9.06,16.896,2141
18/13:08:31,7.97,2.45,103.2,54.241,9.06,16.896,2142
18/13:08:31,7.93,2.45,103.21,54.351,9.06,16.907,2143
18/13:08:32,7.96,2.46,103.21,54.241,9.06,16.929,2144
18/13:08:33,8.0,2.47,103.2,54.252,9.06,16.929,2145
18/13:08:33,8.03,2.47,103.21,54.296,9.06,16.94,2146
18/13:08:34,8.0,2.47,103.21,54.296,9.06,16.951,2147
18/13:08:34,7.99,2.49,103.2,54.34,9.06,16.951,2148
18/13:08:35,8.02,2.48,103.2,54.461,9.05,16.973,2149
18/13:08:36,8.0,2.47,103.19,54.472,9.05,16.984,2150
18/13:08:36,8.03,2.47,103.19,54.472,9.05,16.984,2151
18/13:08:37,8.0,2.47,103.19,54.549,9.05,16.995,2152
18/13:08:37,8.01,2.47,103.17,54.615,9.05,17.006,2153
18/13:08:38,7.99,2.47,103.17,54.692,9.05,17.006,2154
18/13:08:39,7.96,2.47,103.17,54.681,9.05,17.017,2155
18/13:08:39,7.94,2.49,103.18,54.714,9.05,17.028,2156
18/13:08:40,7.5,2.37,103.21,54.934,9.05,17.039,2157
18/13:08:41,7.4,2.34,103.23,54.945,9.05,17.05,2158
18/13:08:41,7.44,2.34,103.23,54.934,9.05,17.061,2159
18/13:08:42,7.41,2.34,103.22,54.923,9.04,17.072,2160
18/13:08:42,7.45,2.33,103.24,54.956,9.04,17.072,2161
18/13:08:43,7.49,2.33,103.22,54.923,9.04,17.083,2162
18/13:08:44,7.51,2.33,103.22,54.901,9.04,17.094,2163
18/13:08:45,7.84,2.5,103.19,54.901,9.04,17.105,2164
18/13:08:45,8.35,2.52,103.15,55.055,9.04,17.116,2165
18/13:08:46,8.64,2.51,103.13,55.099,9.04,17.116,2166
18/13:08:47,8.85,2.53,103.11,55.187,9.04,17.127,2167
18/13:08:47,9.0,2.52,103.09,55.308,9.04,17.149,2168
18/13:08:47,9.15,2.52,103.07,55.429,9.04,17.16,2169
18/13:08:48,9.36,2.52,103.05,55.473,9.03,17.16,2170
18/13:08:49,9.42,2.52,103.03,55.484,9.03,17.171,2171
18/13:08:49,9.25,2.52,103.03,55.539,9.03,17.182,2172
18/13:08:50,9.02,2.52,103.05,55.484,9.03,17.193,2173
18/13:08:50,8.86,2.53,103.05,55.539,9.03,17.193,2174
18/13:08:51,8.71,2.52,103.07,55.495,9.03,17.204,2175
18/13:08:51,8.66,2.52,103.09,55.484,9.03,17.215,2176
18/13:08:52,8.59,2.52,103.1,55.649,9.03,17.215,2177
18/13:08:52,8.54,2.53,103.11,55.682,9.03,17.226,2178
18/13:08:53,8.47,2.53,103.12,55.759,9.03,17.248,2179
18/13:08:55,8.56,2.52,103.15,55.88,9.02,17.27,2180
18/13:08:56,8.53,2.52,103.12,55.902,9.02,17.281,2181
18/13:08:57,8.55,2.51,103.12,55.968,9.02,17.292,2182
18/13:08:57,8.61,2.5,103.12,55.781,9.02,17.303,2183
18/13:08:57,8.56,2.49,103.13,55.682,9.02,17.314,2184
18/13:08:58,8.53,2.51,103.12,55.792,9.02,17.314,2185
18/13:08:59,8.5,2.51,103.11,56.023,9.02,17.325,2186
18/13:08:59,8.51,2.52,103.1,56.177,9.02,17.336,2187
18/13:09:00,8.48,2.51,103.11,56.243,9.01,17.347,2188
18/13:09:01,8.49,2.51,103.09,56.364,9.01,17.358,2189
18/13:09:01,8.47,2.51,103.1,56.353,9.01,17.369,2190
18/13:09:02,8.16,2.38,103.13,56.584,9.01,17.38,2191
18/13:09:03,7.92,2.28,103.15,56.65,9.01,17.391,2192
18/13:09:03,7.54,2.15,103.2,56.65,9.01,17.402,2193
18/13:09:04,7.24,2.05,103.23,56.683,9.01,17.413,2194
18/13:09:04,6.95,1.95,103.28,56.705,9.01,17.413,2195
18/13:09:05,6.6,1.82,103.33,56.705,9.01,17.424,2196
18/13:09:06,6.44,1.78,103.35,56.727,9.01,17.435,2197
18/13:09:06,6.6,1.82,103.34,56.749,9.0,17.446,2198
18/13:09:07,6.84,1.93,103.31,56.749,9.0,17.457,2199
18/13:09:07,7.07,2.04,103.25,56.782,9.0,17.457,2200
18/13:09:08,7.66,2.25,103.16,56.914,9.0,17.479,2201
18/13:09:09,7.95,2.36,103.12,56.903,9.0,17.49,2202
18/13:09:09,8.27,2.48,103.07,56.903,9.0,17.49,2203
18/13:09:10,8.31,2.49,103.05,56.87,9.0,17.501,2204
18/13:09:10,8.24,2.49,103.05,56.87,9.0,17.512,2205
18/13:09:11,8.3,2.5,103.04,56.914,9.0,17.523,2206
18/13:09:11,8.35,2.52,103.06,56.892,9.0,17.523,2207
18/13:09:12,8.34,2.52,103.07,56.881,9.0,17.534,2208
18/13:09:12,8.07,2.52,103.1,56.859,8.99,17.545,2209
18/13:09:13,7.68,2.52,103.14,56.716,8.99,17.545,2210
18/13:09:14,6.28,2.52,103.28,56.452,8.99,17.567,2211
18/13:09:14,5.21,2.52,103.39,56.133,8.99,17.578,2212
18/13:09:15,4.26,2.52,103.51,55.77,8.99,17.589,2213
18/13:09:15,3.08,2.51,103.61,55.473,8.99,17.589,2214
18/13:09:16,2.19,2.5,103.71,55.176,8.99,17.6,2215
18/13:09:17,1.4,2.5,103.79,54.857,8.99,17.611,2216
18/13:09:17,0.78,2.5,103.85,54.527,8.99,17.611,2217
18/13:09:18,0.18,2.43,103.92,54.241,8.99,17.622,2218
18/13:09:18,0.14,2.35,103.96,53.988,8.99,17.633,2219
18/13:09:19,0.12,2.28,103.99,53.757,8.99,17.644,2220
18/13:09:19,0.11,2.25,104.0,53.427,8.99,17.644,2221
18/13:09:20,0.14,2.25,104.0,52.668,8.99,17.666,2222
18/13:09:21,0.2,2.25,104.0,52.261,8.99,17.666,2223
18/13:09:21,0.4,2.25,104.0,51.887,8.99,17.677,2224
18/13:09:22,1.05,2.32,103.93,51.766,8.99,17.688,2225
18/13:09:22,1.76,2.4,103.84,51.788,8.99,17.688,2226
18/13:09:23,2.59,2.47,103.76,51.755,8.99,17.699,2227
18/13:09:23,3.41,2.5,103.69,51.777,8.99,17.71,2228
18/13:09:24,4.1,2.5,103.62,51.667,8.99,17.721,2229
18/13:09:25,5.38,2.51,103.49,51.502,8.99,17.732,2230
18/13:09:26,5.54,2.51,103.45,51.458,8.99,17.743,2231
18/13:09:26,4.56,2.49,103.55,51.216,8.99,17.754,2232
18/13:09:27,3.93,2.49,103.59,50.908,8.99,17.765,2233
18/13:09:28,3.84,2.49,103.57,50.655,8.99,17.765,2234
18/13:09:28,4.04,2.49,103.57,50.556,8.99,17.776,2235
18/13:09:29,4.62,2.47,103.54,50.71,8.99,17.787,2236
18/13:09:30,5.24,2.49,103.47,50.633,8.99,17.798,2237
18/13:09:30,5.97,2.49,103.4,50.666,8.99,17.809,2238
18/13:09:31,6.72,2.49,103.32,50.721,8.99,17.809,2239
18/13:09:31,7.28,2.49,103.26,50.732,8.99,17.82,2240
18/13:09:32,8.36,2.51,103.17,50.996,8.99,17.831,2241
18/13:09:33,8.96,2.51,103.1,51.337,8.99,17.842,2242
18/13:09:33,9.42,2.54,103.05,51.535,8.99,17.853,2243
18/13:09:34,9.89,2.51,103.01,51.832,8.98,17.853,2244
18/13:09:34,10.38,2.5,102.95,52.107,8.98,17.864,2245
18/13:09:35,10.86,2.5,102.9,52.36,8.98,17.875,2246
18/13:09:35,11.22,2.5,102.85,52.679,8.98,17.875,2247
18/13:09:36,11.35,2.47,102.83,52.987,8.98,17.886,2248
18/13:09:36,11.38,2.47,102.83,53.174,8.98,17.897,2249
18/13:09:37,11.31,2.45,102.84,53.339,8.98,17.908,2250
18/13:09:38,11.16,2.42,102.85,53.559,8.98,17.908,2251
18/13:09:38,11.04,2.44,102.87,53.647,8.97,17.908,2252
18/13:09:39,10.91,2.44,102.89,53.878,8.97,17.93,2253
18/13:09:39,10.6,2.42,102.9,54.12,8.97,17.93,2254
18/13:09:40,10.36,2.43,102.94,54.186,8.97,17.941,2255
18/13:09:40,10.2,2.41,102.96,54.318,8.97,17.952,2256
18/13:09:41,10.06,2.43,102.97,54.505,8.97,17.963,2257
18/13:09:42,9.96,2.44,102.96,54.945,8.97,17.974,2258
18/13:09:43,9.95,2.45,102.94,55.363,8.96,17.996,2259
18/13:09:44,9.97,2.43,102.91,55.616,8.96,18.007,2260
18/13:09:45,9.92,2.46,102.88,56.232,8.96,18.029,2261
18/13:09:46,9.9,2.45,102.88,56.353,8.96,18.04,2262
18/13:09:46,9.89,2.45,102.89,56.518,8.96,18.051,2263
18/13:09:47,9.85,2.46,102.89,56.76,8.96,18.051,2264
18/13:09:48,9.82,2.47,102.9,56.958,8.95,18.062,2265
18/13:09:48,9.85,2.46,102.92,57.068,8.95,18.073,2266
18/13:09:49,9.83,2.46,102.93,57.156,8.95,18.084,2267
18/13:09:49,9.89,2.46,102.92,57.299,8.95,18.095,2268
18/13:09:50,9.86,2.46,102.92,57.398,8.95,18.095,2269
18/13:09:50,9.91,2.48,102.92,57.563,8.95,18.106,2270
18/13:09:51,9.92,2.49,102.94,57.97,8.95,18.128,2271
18/13:09:52,9.96,2.5,102.94,58.168,8.95,18.128,2272
18/13:09:52,9.94,2.52,102.94,58.256,8.94,18.139,2273
18/13:09:53,9.93,2.53,102.94,58.399,8.94,18.15,2274
18/13:09:53,9.89,2.54,102.94,58.52,8.94,18.161,2275
18/13:09:54,9.92,2.55,102.92,58.63,8.94,18.161,2276
18/13:09:55,9.98,2.54,102.91,58.762,8.94,18.172,2277
18/13:09:56,9.93,2.54,102.88,59.125,8.94,18.194,2278
18/13:09:56,9.93,2.52,102.88,59.323,8.94,18.205,2279
18/13:09:57,10.0,2.52,102.86,59.587,8.93,18.216,2280
18/13:09:57,9.97,2.51,102.86,59.73,8.93,18.216,2281
18/13:09:58,9.9,2.48,102.87,59.851,8.93,18.227,2282
18/13:09:59,9.88,2.48,102.87,59.939,8.93,18.249,2283
18/13:09:59,9.89,2.46,102.88,60.082,8.93,18.249,2284
18/13:10:00,9.88,2.46,102.87,60.247,8.93,18.26,2285
18/13:10:00,9.92,2.45,102.88,60.379,8.93,18.271,2286
18/13:10:01,9.86,2.44,102.87,60.544,8.93,18.282,2287
18/13:10:01,9.86,2.42,102.88,60.665,8.93,18.293,2288
18/13:10:02,9.9,2.42,102.88,60.731,8.92,18.293,2289
18/13:10:02,9.94,2.43,102.88,60.852,8.92,18.304,2290
18/13:10:03,9.88,2.44,102.86,61.039,8.92,18.315,2291
18/13:10:03,9.88,2.44,102.85,61.215,8.92,18.326,2292
18/13:10:04,9.87,2.45,102.86,61.336,8.92,18.337,2293
18/13:10:05,9.86,2.46,102.84,61.468,8.92,18.337,2294
18/13:10:05,9.9,2.46,102.85,61.611,8.92,18.348,2295
18/13:10:05,9.8,2.47,102.86,61.732,8.92,18.359,2296
18/13:10:06,9.78,2.47,102.85,61.831,8.92,18.37,2297
18/13:10:06,9.8,2.46,102.84,61.908,8.91,18.381,2298
18/13:10:07,9.84,2.45,102.84,62.161,8.91,18.392,2299
18/13:10:08,9.85,2.45,102.82,62.293,8.91,18.403,2300
18/13:10:09,9.9,2.44,102.81,62.48,8.91,18.414,2301
18/13:10:09,9.92,2.44,102.81,62.579,8.91,18.425,2302
18/13:10:10,9.94,2.43,102.8,62.612,8.91,18.436,2303
18/13:10:11,9.89,2.43,102.79,62.92,8.91,18.447,2304
18/13:10:11,9.88,2.44,102.79,63.074,8.91,18.458,2305
18/13:10:12,9.91,2.43,102.79,63.151,8.9,18.469,2306
18/13:10:13,9.83,2.45,102.81,63.261,8.9,18.491,2307
18/13:10:14,9.83,2.44,102.81,63.327,8.9,18.502,2308
18/13:10:14,9.86,2.45,102.81,63.47,8.9,18.513,2309
18/13:10:15,9.92,2.44,102.82,63.591,8.9,18.524,2310
18/13:10:16,9.99,2.44,102.82,63.657,8.9,18.535,2311
18/13:10:16,9.99,2.45,102.82,63.745,8.9,18.546,2312
18/13:10:17,9.9,2.45,102.82,64.031,8.88,18.557,2313
18/13:10:18,9.93,2.45,102.83,64.086,8.88,18.568,2314
18/13:10:18,9.98,2.45,102.84,64.141,8.88,18.579,2315
18/13:10:19,9.92,2.45,102.82,64.24,8.88,18.59,2316
18/13:10:19,9.92,2.46,102.83,64.383,8.88,18.601,2317
18/13:10:20,9.81,2.45,102.83,64.427,8.88,18.612,2318
18/13:10:20,9.78,2.46,102.83,64.493,8.88,18.623,2319
18/13:10:21,9.81,2.45,102.82,64.482,8.88,18.623,2320
18/13:10:21,9.85,2.46,102.82,64.504,8.88,18.634,2321
18/13:10:22,9.84,2.47,102.82,64.493,8.88,18.645,2322
18/13:10:22,9.86,2.46,102.81,64.537,8.88,18.656,2323
18/13:10:23,9.83,2.48,102.82,64.581,8.88,18.667,2324
18/13:10:23,9.84,2.48,102.79,64.669,8.88,18.678,2325
18/13:10:24,9.84,2.49,102.79,64.801,8.88,18.689,2326
18/13:10:25,9.85,2.49,102.77,64.944,8.88,18.7,2327
18/13:10:26,9.92,2.48,102.76,65.065,8.87,18.722,2328
18/13:10:27,9.89,2.48,102.76,65.164,8.87,18.733,2329
18/13:10:27,9.92,2.47,102.76,65.164,8.87,18.744,2330
18/13:10:28,9.9,2.47,102.77,65.076,8.87,18.755,2331
18/13:10:28,9.91,2.47,102.75,65.285,8.87,18.766,2332
18/13:10:29,9.93,2.46,102.77,65.439,8.87,18.766,2333
18/13:10:29,9.96,2.47,102.78,65.571,8.87,18.777,2334
18/13:10:30,9.9,2.47,102.78,65.582,8.87,18.788,2335
18/13:10:30,9.85,2.47,102.78,65.571,8.87,18.799,2336
18/13:10:31,9.91,2.47,102.79,65.549,8.86,18.81,2337
18/13:10:31,9.9,2.47,102.78,65.604,8.86,18.821,2338
18/13:10:32,9.91,2.45,102.79,65.714,8.86,18.832,2339
18/13:10:33,9.93,2.44,102.77,65.802,8.86,18.843,2340
18/13:10:33,9.9,2.41,102.76,65.802,8.86,18.854,2341
18/13:10:34,9.91,2.42,102.76,65.813,8.86,18.865,2342
18/13:10:35,9.92,2.41,102.76,65.714,8.86,18.876,2343
18/13:10:35,9.95,2.4,102.74,65.791,8.86,18.887,2344
18/13:10:35,9.94,2.4,102.76,66.0,8.85,18.898,2345
18/13:10:36,10.0,2.41,102.75,66.055,8.85,18.909,2346
18/13:10:37,9.94,2.45,102.77,66.088,8.85,18.931,2347
18/13:10:38,10.0,2.45,102.77,66.143,8.85,18.942,2348
18/13:10:39,9.98,2.46,102.77,66.099,8.85,18.953,2349
18/13:10:39,9.97,2.47,102.81,66.066,8.85,18.964,2350
18/13:10:40,9.95,2.47,102.78,66.154,8.84,18.986,2351
18/13:10:41,9.96,2.48,102.77,66.242,8.84,18.997,2352
18/13:10:41,9.98,2.5,102.76,66.352,8.84,18.997,2353
18/13:10:42,10.01,2.49,102.75,66.407,8.84,19.008,2354
18/13:10:42,9.98,2.47,102.74,66.473,8.84,19.008,2355
18/13:10:43,9.99,2.48,102.74,66.484,8.84,19.03,2356
18/13:10:44,9.98,2.48,102.73,66.506,8.84,19.041,2357
18/13:10:45,10.01,2.49,102.76,66.594,8.84,19.063,2358
18/13:10:45,10.06,2.49,102.76,66.594,8.83,19.074,2359
18/13:10:46,10.02,2.46,102.75,66.517,8.83,19.074,2360
18/13:10:47,10.03,2.44,102.76,66.429,8.83,19.096,2361
18/13:10:47,10.05,2.44,102.75,66.352,8.83,19.107,2362
18/13:10:48,10.01,2.44,102.74,66.374,8.83,19.118,2363
18/13:10:48,10.0,2.42,102.75,66.374,8.83,19.129,2364
18/13:10:49,9.95,2.4,102.72,66.451,8.83,19.151,2365
18/13:10:50,9.89,2.41,102.72,66.451,8.82,19.151,2366
