Time,Current1,Current2,Voltage,Speed,SOC,Distance,2
14/14:08:07,13.26,4.25,109.62,82.533,22.82,35.354,3374
14/14:08:07,13.01,4.25,109.65,82.522,22.82,35.365,3375
14/14:08:09,12.02,4.25,109.75,82.489,22.82,35.398,3376
14/14:08:09,11.75,4.26,109.78,82.401,22.82,35.409,3377
14/14:08:10,11.67,4.28,109.8,82.434,22.82,35.42,3378
14/14:08:10,11.51,4.3,109.82,82.302,22.81,35.431,3379
14/14:08:11,11.56,4.28,109.82,82.137,22.81,35.442,3380
14/14:08:11,11.49,4.31,109.82,82.06,22.81,35.464,3381
14/14:08:12,11.42,4.3,109.81,81.928,22.81,35.475,3382
14/14:08:13,11.51,4.28,109.82,81.873,22.81,35.486,3383
14/14:08:13,11.35,4.27,109.8,81.818,22.81,35.497,3384
14/14:08:14,11.42,4.25,109.81,81.807,22.81,35.508,3385
14/14:08:14,11.37,4.25,109.79,81.796,22.81,35.508,3386
14/14:08:14,11.39,4.23,109.76,81.708,22.81,35.53,3387
14/14:08:15,11.35,4.23,109.77,81.686,22.81,35.541,3388
14/14:08:16,11.51,4.26,109.76,81.598,22.8,35.563,3389
14/14:08:16,11.5,4.26,109.77,81.598,22.8,35.585,3390
14/14:08:17,11.43,4.27,109.78,81.62,22.8,35.596,3391
14/14:08:19,11.44,4.26,109.78,81.653,22.8,35.629,3392
14/14:08:19,11.45,4.26,109.79,81.675,22.8,35.64,3393
14/14:08:20,11.43,4.28,109.79,81.785,22.79,35.662,3394
14/14:08:21,11.32,4.28,109.8,81.862,22.79,35.673,3395
14/14:08:21,11.37,4.28,109.79,81.884,22.79,35.684,3396
14/14:08:22,11.32,4.3,109.8,81.928,22.79,35.695,3397
14/14:08:22,11.3,4.3,109.78,82.005,22.79,35.706,3398
14/14:08:24,11.21,4.33,109.81,81.95,22.79,35.739,3399
14/14:08:24,11.41,4.33,109.82,81.95,22.79,35.75,3400
14/14:08:24,11.3,4.33,109.83,81.961,22.79,35.761,3401
14/14:08:25,11.28,4.32,109.81,81.994,22.79,35.772,3402
14/14:08:26,11.38,4.34,109.81,82.126,22.78,35.794,3403
14/14:08:26,11.28,4.33,109.8,82.17,22.78,35.805,3404
14/14:08:27,11.39,4.33,109.79,82.137,22.78,35.816,3405
14/14:08:27,11.19,4.31,109.79,82.126,22.78,35.816,3406
14/14:08:28,10.86,4.31,109.82,82.126,22.78,35.86,3407
14/14:08:29,10.36,4.31,109.85,81.972,22.78,35.871,3408
14/14:08:30,9.84,4.28,109.9,81.873,22.78,35.893,3409
14/14:08:31,9.46,4.28,109.93,81.862,22.77,35.904,3410
14/14:08:31,9.23,4.3,109.97,81.818,22.77,35.915,3411
14/14:08:32,8.99,4.31,109.98,81.697,22.77,35.926,3412
14/14:08:32,8.81,4.3,109.99,81.642,22.77,35.937,3413
14/14:08:33,8.87,4.28,110.0,81.708,22.77,35.948,3414
14/14:08:34,8.83,4.3,110.0,81.873,22.77,35.97,3415
14/14:08:34,8.75,4.3,110.01,81.95,22.77,35.981,3416
14/14:08:35,8.88,4.28,110.0,81.961,22.77,36.003,3417
14/14:08:35,8.71,4.28,110.0,82.016,22.77,36.014,3418
14/14:08:36,8.7,4.28,110.0,82.016,22.77,36.025,3419
14/14:08:36,8.84,4.28,109.99,81.994,22.77,36.036,3420
14/14:08:37,8.62,4.28,109.99,81.961,22.77,36.047,3421
14/14:08:37,8.82,4.27,109.99,82.016,22.77,36.058,3422
14/14:08:38,8.6,4.28,109.99,82.016,22.77,36.069,3423
14/14:08:39,8.78,4.28,109.99,82.005,22.76,36.08,3424
14/14:08:40,8.77,4.28,110.01,81.961,22.76,36.102,3425
14/14:08:40,8.9,4.3,110.03,81.972,22.76,36.113,3426
14/14:08:41,8.66,4.28,110.03,81.917,22.76,36.135,3427
14/14:08:41,8.79,4.31,110.02,81.95,22.76,36.146,3428
14/14:08:42,8.73,4.3,110.02,81.917,22.76,36.157,3429
14/14:08:42,8.73,4.28,110.01,81.84,22.76,36.168,3430
14/14:08:43,8.81,4.27,110.02,81.785,22.76,36.179,3431
14/14:08:43,8.78,4.26,110.01,81.796,22.76,36.19,3432
14/14:08:44,8.73,4.25,110.01,81.796,22.76,36.201,3433
14/14:08:45,8.82,4.25,110.0,81.686,22.76,36.223,3434
14/14:08:45,8.92,4.22,110.0,81.686,22.76,36.234,3435
14/14:08:46,8.81,4.22,110.01,81.675,22.76,36.245,3436
14/14:08:46,8.98,4.22,110.02,81.675,22.75,36.256,3437
14/14:08:47,8.79,4.22,110.02,81.653,22.75,36.278,3438
14/14:08:48,8.9,4.22,110.03,81.653,22.75,36.289,3439
14/14:08:48,8.96,4.23,110.03,81.653,22.75,36.3,3440
14/14:08:49,8.96,4.22,110.03,81.62,22.75,36.311,3441
14/14:08:49,8.92,4.22,110.03,81.664,22.75,36.322,3442
14/14:08:50,8.97,4.23,110.03,81.62,22.75,36.333,3443
14/14:08:50,8.97,4.23,110.03,81.631,22.75,36.344,3444
14/14:08:51,8.94,4.23,110.02,81.675,22.75,36.355,3445
14/14:08:51,9.11,4.24,110.01,81.664,22.75,36.366,3446
14/14:08:52,8.92,4.24,110.0,81.631,22.75,36.377,3447
14/14:08:52,8.94,4.25,109.99,81.664,22.75,36.388,3448
14/14:08:53,8.99,4.26,110.0,81.598,22.75,36.399,3449
14/14:08:54,8.87,4.25,110.0,81.598,22.75,36.421,3450
14/14:08:54,8.99,4.26,110.01,81.609,22.74,36.432,3451
14/14:08:54,8.9,4.25,110.0,81.62,22.74,36.443,3452
14/14:08:55,8.81,4.25,110.0,81.598,22.74,36.454,3453
14/14:08:56,8.99,4.25,110.0,81.609,22.74,36.465,3454
14/14:08:56,8.87,4.25,110.01,81.631,22.74,36.476,3455
14/14:08:57,8.78,4.26,110.02,81.653,22.74,36.487,3456
14/14:08:57,8.76,4.25,110.01,81.653,22.74,36.498,3457
14/14:08:58,8.76,4.26,110.01,81.642,22.74,36.509,3458
14/14:08:58,8.78,4.27,110.02,81.664,22.74,36.52,3459
14/14:08:59,8.8,4.27,110.03,81.653,22.74,36.531,3460
14/14:08:59,8.76,4.26,110.03,81.73,22.74,36.553,3461
14/14:09:00,8.67,4.26,110.03,81.818,22.74,36.564,3462
14/14:09:01,8.72,4.24,110.01,81.939,22.74,36.597,3463
14/14:09:02,8.84,4.24,110.01,81.84,22.73,36.608,3464
14/14:09:02,8.61,4.23,110.02,81.752,22.73,36.608,3465
14/14:09:03,8.75,4.24,110.01,81.686,22.73,36.63,3466
14/14:09:03,8.7,4.24,110.01,81.598,22.73,36.641,3467
14/14:09:04,8.75,4.24,110.0,81.609,22.73,36.652,3468
14/14:09:04,8.76,4.23,109.99,81.609,22.73,36.663,3469
14/14:09:05,8.83,4.25,109.99,81.565,22.73,36.674,3470
14/14:09:06,8.79,4.26,110.0,81.521,22.73,36.685,3471
14/14:09:06,8.83,4.26,109.99,81.433,22.73,36.707,3472
14/14:09:06,8.83,4.27,110.0,81.455,22.73,36.718,3473
14/14:09:07,8.86,4.27,110.0,81.51,22.73,36.729,3474
14/14:09:08,8.71,4.26,110.01,81.444,22.73,36.74,3475
14/14:09:08,8.75,4.26,110.03,81.378,22.73,36.751,3476
14/14:09:09,8.75,4.28,110.05,81.345,22.73,36.762,3477
14/14:09:09,8.73,4.28,110.05,81.29,22.73,36.773,3478
14/14:09:10,8.76,4.28,110.04,81.312,22.72,36.784,3479
14/14:09:10,8.74,4.27,110.04,81.356,22.72,36.795,3480
14/14:09:11,8.7,4.26,110.03,81.422,22.72,36.806,3481
14/14:09:11,8.77,4.26,110.04,81.444,22.72,36.817,3482
14/14:09:12,8.75,4.26,110.03,81.422,22.72,36.828,3483
14/14:09:12,8.82,4.26,110.01,81.389,22.72,36.839,3484
14/14:09:13,8.86,4.24,110.0,81.367,22.72,36.861,3485
14/14:09:13,8.83,4.23,110.0,81.367,22.72,36.872,3486
14/14:09:14,8.77,4.23,110.01,81.444,22.72,36.883,3487
14/14:09:14,8.78,4.24,110.01,81.51,22.72,36.894,3488
14/14:09:15,8.8,4.24,110.0,81.543,22.72,36.905,3489
14/14:09:16,8.73,4.24,110.01,81.62,22.72,36.916,3490
14/14:09:16,8.84,4.24,110.0,81.631,22.72,36.916,3491
14/14:09:17,8.79,4.24,110.01,81.609,22.72,36.927,3492
14/14:09:17,8.56,4.24,110.01,81.631,22.72,36.949,3493
14/14:09:17,8.81,4.24,110.01,81.62,22.71,36.96,3494
14/14:09:18,8.62,4.25,110.01,81.609,22.71,36.971,3495
14/14:09:19,8.71,4.27,110.02,81.554,22.71,37.004,3496
14/14:09:20,8.63,4.26,110.01,81.543,22.71,37.015,3497
14/14:09:20,8.74,4.27,110.02,81.565,22.71,37.026,3498
14/14:09:21,8.61,4.27,110.01,81.587,22.71,37.037,3499
14/14:09:21,8.72,4.28,110.01,81.609,22.71,37.048,3500
14/14:09:22,8.71,4.28,110.01,81.587,22.71,37.059,3501
14/14:09:22,8.78,4.28,110.01,81.587,22.71,37.07,3502
14/14:09:23,8.77,4.3,110.01,81.576,22.71,37.081,3503
14/14:09:24,8.93,4.3,110.01,81.554,22.71,37.092,3504
14/14:09:24,8.73,4.3,110.01,81.565,22.71,37.103,3505
14/14:09:25,8.85,4.31,110.0,81.653,22.71,37.114,3506
14/14:09:25,8.87,4.31,110.01,81.62,22.71,37.136,3507
14/14:09:25,8.81,4.32,110.01,81.609,22.7,37.147,3508
14/14:09:26,8.9,4.32,110.0,81.62,22.7,37.158,3509
14/14:09:27,8.82,4.32,110.0,81.675,22.7,37.169,3510
14/14:09:27,8.84,4.32,109.99,81.697,22.7,37.18,3511
14/14:09:28,8.8,4.32,110.01,81.708,22.7,37.191,3512
14/14:09:28,8.99,4.32,110.0,81.664,22.7,37.202,3513
14/14:09:28,8.84,4.31,110.01,81.697,22.7,37.213,3514
14/14:09:29,8.96,4.3,110.0,81.708,22.7,37.224,3515
14/14:09:30,8.9,4.28,110.01,81.741,22.7,37.235,3516
14/14:09:30,8.8,4.27,110.02,81.741,22.7,37.246,3517
14/14:09:31,8.96,4.27,110.02,81.752,22.7,37.268,3518
14/14:09:31,8.72,4.26,110.02,81.741,22.7,37.279,3519
14/14:09:32,8.92,4.27,110.01,81.752,22.7,37.29,3520
14/14:09:32,8.76,4.26,110.01,81.741,22.7,37.301,3521
14/14:09:33,8.85,4.26,110.0,81.774,22.7,37.312,3522
14/14:09:33,8.81,4.26,110.01,81.785,22.69,37.323,3523
14/14:09:34,8.87,4.25,110.01,81.818,22.69,37.334,3524
14/14:09:34,8.95,4.26,110.01,81.829,22.69,37.345,3525
14/14:09:35,8.83,4.26,110.0,81.84,22.69,37.356,3526
14/14:09:36,8.99,4.26,110.01,81.862,22.69,37.367,3527
14/14:09:36,8.82,4.26,110.02,81.906,22.69,37.378,3528
14/14:09:36,8.86,4.26,110.01,81.95,22.69,37.389,3529
14/14:09:37,8.86,4.26,110.02,81.994,22.69,37.411,3530
14/14:09:37,8.79,4.25,110.0,82.049,22.69,37.422,3531
14/14:09:38,8.86,4.25,109.99,82.06,22.69,37.433,3532
14/14:09:39,8.67,4.25,110.0,82.104,22.69,37.444,3533
14/14:09:39,8.92,4.24,110.0,82.192,22.69,37.455,3534
14/14:09:40,8.87,4.24,109.98,82.434,22.69,37.477,3535
14/14:09:41,8.72,4.22,109.98,82.467,22.69,37.488,3536
14/14:09:41,8.9,4.22,109.98,82.566,22.67,37.499,3537
14/14:09:42,8.81,4.22,110.0,82.665,22.67,37.51,3538
14/14:09:43,8.87,4.23,109.99,82.753,22.67,37.521,3539
14/14:09:43,8.84,4.22,110.0,82.808,22.67,37.543,3540
14/14:09:43,8.88,4.21,110.0,82.94,22.67,37.554,3541
14/14:09:44,8.93,4.22,110.0,83.083,22.67,37.565,3542
14/14:09:44,8.82,4.21,110.0,83.226,22.67,37.576,3543
14/14:09:45,8.82,4.22,110.0,83.314,22.67,37.587,3544
14/14:09:45,8.65,4.23,110.01,83.413,22.67,37.598,3545
14/14:09:46,8.65,4.23,110.0,83.512,22.67,37.609,3546
14/14:09:46,8.71,4.23,110.01,83.523,22.67,37.62,3547
14/14:09:47,8.53,4.24,110.01,83.589,22.67,37.631,3548
14/14:09:48,8.37,4.25,110.03,83.732,22.67,37.642,3549
14/14:09:48,8.07,4.25,110.04,83.853,22.67,37.664,3550
14/14:09:49,7.85,4.25,110.05,83.853,22.67,37.675,3551
14/14:09:49,7.69,4.25,110.07,83.864,22.66,37.686,3552
14/14:09:50,7.27,4.27,110.11,83.875,22.66,37.708,3553
14/14:09:51,6.85,4.27,110.14,83.941,22.66,37.708,3554
14/14:09:51,6.75,4.28,110.17,83.93,22.66,37.73,3555
14/14:09:52,6.38,4.27,110.18,83.897,22.66,37.741,3556
14/14:09:53,5.14,4.2,110.45,83.996,22.66,37.774,3557
14/14:09:54,3.91,4.17,110.65,83.787,22.66,37.807,3558
14/14:09:55,3.77,4.18,110.67,83.71,22.66,37.818,3559
14/14:09:56,3.44,4.17,110.69,83.699,22.66,37.829,3560
14/14:09:56,3.36,4.16,110.71,83.611,22.66,37.84,3561
14/14:09:57,3.68,4.19,110.65,83.567,22.66,37.851,3562
14/14:09:57,4.45,4.24,110.41,83.556,22.66,37.884,3563
14/14:09:59,4.36,4.24,110.43,83.468,22.66,37.906,3564
14/14:09:59,4.37,4.22,110.43,83.38,22.66,37.917,3565
14/14:10:00,4.34,4.22,110.43,83.314,22.66,37.928,3566
14/14:10:00,4.24,4.24,110.44,83.226,22.66,37.939,3567
14/14:10:01,4.1,4.23,110.45,83.116,22.66,37.95,3568
14/14:10:01,4.0,4.22,110.46,83.083,22.66,37.961,3569
14/14:10:02,3.83,4.24,110.48,83.05,22.66,37.972,3570
14/14:10:02,3.71,4.26,110.5,82.929,22.66,37.983,3571
14/14:10:03,3.64,4.25,110.5,82.808,22.66,38.005,3572
14/14:10:04,3.36,4.27,110.53,82.621,22.66,38.016,3573
14/14:10:04,3.15,4.25,110.53,82.577,22.66,38.016,3574
14/14:10:04,3.33,4.27,110.55,82.522,22.66,38.027,3575
14/14:10:05,3.17,4.27,110.56,82.489,22.66,38.049,3576
14/14:10:05,3.34,4.27,110.56,82.456,22.66,38.06,3577
14/14:10:06,3.24,4.25,110.55,82.379,22.66,38.071,3578
14/14:10:06,3.45,4.26,110.56,82.247,22.66,38.082,3579
14/14:10:07,3.36,4.26,110.56,82.137,22.66,38.093,3580
14/14:10:07,3.47,4.26,110.55,82.071,22.66,38.104,3581
14/14:10:08,3.55,4.26,110.56,81.939,22.66,38.115,3582
14/14:10:09,3.34,4.27,110.56,81.796,22.66,38.137,3583
14/14:10:09,3.55,4.27,110.56,81.697,22.66,38.148,3584
14/14:10:10,3.38,4.27,110.56,81.598,22.66,38.159,3585
14/14:10:10,3.42,4.26,110.59,81.587,22.66,38.17,3586
14/14:10:11,2.86,4.18,110.78,81.697,22.66,38.181,3587
14/14:10:11,2.56,4.12,110.97,81.763,22.66,38.192,3588
14/14:10:12,2.37,4.1,111.05,81.642,22.66,38.203,3589
14/14:10:12,2.42,4.09,111.05,81.389,22.66,38.214,3590
14/14:10:13,2.43,4.07,111.05,81.202,22.67,38.225,3591
14/14:10:13,2.43,4.08,111.04,81.136,22.67,38.236,3592
14/14:10:14,2.41,4.07,111.04,81.037,22.67,38.258,3593
14/14:10:14,2.42,4.08,111.02,80.894,22.67,38.269,3594
14/14:10:15,2.84,4.15,110.84,80.806,22.67,38.28,3595
14/14:10:15,3.15,4.21,110.65,80.773,22.67,38.291,3596
14/14:10:16,3.27,4.23,110.59,80.729,22.67,38.302,3597
14/14:10:17,3.41,4.24,110.57,80.663,22.67,38.313,3598
14/14:10:17,3.43,4.23,110.57,80.564,22.67,38.324,3599
14/14:10:17,3.43,4.23,110.57,80.52,22.67,38.335,3600
14/14:10:18,3.86,4.23,110.56,80.476,22.67,38.346,3601
14/14:10:19,4.03,4.23,110.56,80.421,22.67,38.357,3602
14/14:10:19,4.13,4.24,110.54,80.487,22.67,38.368,3603
14/14:10:20,4.59,4.25,110.52,80.465,22.67,38.379,3604
14/14:10:20,4.71,4.25,110.48,80.399,22.67,38.39,3605
14/14:10:21,4.77,4.25,110.45,80.465,22.67,38.401,3606
14/14:10:21,5.14,4.26,110.43,80.531,22.67,38.412,3607
14/14:10:22,5.2,4.26,110.42,80.465,22.67,38.434,3608
14/14:10:22,4.56,4.2,110.59,80.575,22.67,38.445,3609
14/14:10:23,4.44,4.13,110.76,80.817,22.67,38.456,3610
14/14:10:24,3.99,4.07,110.99,80.839,22.67,38.467,3611
14/14:10:24,3.39,3.99,111.18,80.817,22.67,38.478,3612
14/14:10:25,3.74,3.99,111.21,80.377,22.67,38.5,3613
14/14:10:25,3.48,3.98,111.21,80.344,22.67,38.511,3614
14/14:10:26,3.56,4.0,111.17,80.388,22.67,38.522,3615
14/14:10:27,4.25,4.06,111.0,80.432,22.67,38.533,3616
14/14:10:27,4.43,4.14,110.79,80.399,22.67,38.544,3617
14/14:10:27,4.83,4.21,110.57,80.322,22.67,38.555,3618
14/14:10:28,5.5,4.28,110.43,80.366,22.67,38.566,3619
14/14:10:29,5.38,4.28,110.43,80.388,22.67,38.577,3620
14/14:10:29,5.13,4.28,110.43,80.421,22.67,38.588,3621
14/14:10:30,5.26,4.3,110.44,80.432,22.67,38.61,3622
14/14:10:31,4.71,4.21,110.68,80.707,22.67,38.632,3623
14/14:10:31,4.26,4.14,110.93,80.916,22.67,38.643,3624
14/14:10:32,4.34,4.13,110.96,80.795,22.67,38.654,3625
14/14:10:32,4.16,4.13,110.96,80.641,22.67,38.665,3626
14/14:10:33,4.19,4.13,110.95,80.597,22.67,38.676,3627
14/14:10:33,4.44,4.13,110.94,80.63,22.67,38.687,3628
14/14:10:34,4.32,4.12,110.94,80.586,22.67,38.698,3629
14/14:10:34,4.35,4.15,110.88,80.63,22.67,38.709,3630
14/14:10:35,4.96,4.23,110.69,80.674,22.67,38.72,3631
14/14:10:36,5.25,4.3,110.46,80.641,22.66,38.742,3632
14/14:10:37,5.42,4.3,110.46,80.751,22.66,38.753,3633
14/14:10:37,5.19,4.3,110.47,80.729,22.66,38.775,3634
14/14:10:38,5.41,4.31,110.46,80.685,22.66,38.797,3635
14/14:10:39,5.32,4.3,110.45,80.663,22.66,38.808,3636
14/14:10:39,5.18,4.3,110.44,80.696,22.66,38.808,3637
14/14:10:40,5.28,4.3,110.44,80.762,22.66,38.83,3638
14/14:10:40,5.21,4.3,110.43,80.773,22.66,38.841,3639
14/14:10:41,5.1,4.28,110.43,80.85,22.66,38.852,3640
14/14:10:42,5.34,4.28,110.43,80.916,22.66,38.863,3641
14/14:10:43,5.11,4.28,110.43,80.729,22.66,38.885,3642
14/14:10:44,5.46,4.3,110.43,80.498,22.66,38.918,3643
14/14:10:45,5.43,4.3,110.43,80.487,22.66,38.929,3644
14/14:10:46,5.27,4.28,110.44,80.487,22.66,38.962,3645
14/14:10:46,5.43,4.28,110.43,80.388,22.66,38.973,3646
14/14:10:47,5.38,4.28,110.42,80.311,22.66,38.984,3647
14/14:10:47,5.42,4.28,110.43,80.322,22.66,38.995,3648
14/14:10:47,5.39,4.28,110.44,80.278,22.66,39.006,3649
14/14:10:48,5.37,4.28,110.44,80.146,22.66,39.017,3650
14/14:10:49,5.38,4.28,110.43,80.212,22.66,39.028,3651
14/14:10:49,5.57,4.28,110.42,80.3,22.66,39.039,3652
14/14:10:50,5.49,4.28,110.42,80.3,22.66,39.05,3653
14/14:10:50,5.36,4.28,110.42,80.234,22.66,39.061,3654
14/14:10:51,5.48,4.28,110.42,80.267,22.66,39.072,3655
14/14:10:51,5.56,4.28,110.43,80.256,22.66,39.083,3656
14/14:10:52,5.31,4.28,110.42,80.168,22.66,39.094,3657
14/14:10:52,5.18,4.28,110.42,80.069,22.66,39.105,3658
14/14:10:53,5.3,4.28,110.42,80.036,22.66,39.116,3659
14/14:10:53,5.3,4.3,110.44,80.014,22.66,39.127,3660
14/14:10:54,5.24,4.28,110.44,79.959,22.66,39.149,3661
14/14:10:55,5.28,4.28,110.44,79.97,22.66,39.16,3662
14/14:10:55,5.2,4.27,110.42,79.904,22.66,39.182,3663
14/14:10:56,5.24,4.27,110.42,79.849,22.66,39.193,3664
14/14:10:57,5.44,4.27,110.42,79.871,22.66,39.204,3665
14/14:10:57,5.43,4.27,110.42,79.706,22.66,39.215,3666
14/14:10:57,5.14,4.26,110.42,79.596,22.66,39.226,3667
14/14:10:58,5.17,4.26,110.4,79.596,22.66,39.237,3668
14/14:10:58,5.41,4.26,110.4,79.651,22.66,39.248,3669
14/14:10:59,5.26,4.27,110.41,79.563,22.66,39.259,3670
14/14:11:00,5.24,4.27,110.43,79.486,22.66,39.27,3671
14/14:11:00,5.26,4.27,110.42,79.541,22.66,39.281,3672
14/14:11:01,5.17,4.27,110.42,79.618,22.66,39.292,3673
14/14:11:02,5.18,4.27,110.44,79.332,22.66,39.336,3674
14/14:11:03,4.97,4.27,110.43,79.343,22.66,39.347,3675
14/14:11:04,5.12,4.27,110.43,79.376,22.66,39.358,3676
14/14:11:04,5.51,4.28,110.45,79.222,22.66,39.38,3677
14/14:11:05,5.26,4.28,110.44,79.244,22.66,39.391,3678
14/14:11:05,5.1,4.28,110.44,79.233,22.66,39.402,3679
14/14:11:06,5.28,4.3,110.43,79.255,22.66,39.413,3680
14/14:11:06,5.64,4.31,110.44,79.244,22.66,39.424,3681
14/14:11:07,5.66,4.3,110.45,79.167,22.66,39.435,3682
14/14:11:07,5.43,4.3,110.44,79.068,22.66,39.446,3683
14/14:11:09,5.31,4.3,110.41,79.156,22.66,39.468,3684
14/14:11:09,5.69,4.3,110.4,79.2,22.66,39.479,3685
14/14:11:09,6.25,4.28,110.38,79.244,22.66,39.49,3686
14/14:11:10,6.28,4.28,110.36,79.277,22.66,39.501,3687
14/14:11:11,6.94,4.28,110.26,79.662,22.66,39.523,3688
14/14:11:12,7.69,4.28,110.23,79.75,22.66,39.545,3689
14/14:11:13,8.52,4.28,110.14,79.97,22.66,39.567,3690
14/14:11:13,8.78,4.28,110.11,80.135,22.66,39.578,3691
14/14:11:14,8.81,4.3,110.1,80.256,22.66,39.589,3692
14/14:11:15,8.77,4.31,110.11,80.366,22.66,39.611,3693
14/14:11:15,8.77,4.31,110.12,80.498,22.66,39.622,3694
14/14:11:16,8.53,4.3,110.13,80.509,22.66,39.633,3695
14/14:11:16,8.31,4.28,110.15,80.542,22.66,39.644,3696
14/14:11:17,8.13,4.28,110.18,80.63,22.66,39.655,3697
14/14:11:17,7.91,4.26,110.19,80.63,22.66,39.666,3698
14/14:11:18,7.76,4.26,110.18,80.63,22.66,39.677,3699
14/14:11:19,8.01,4.26,110.19,80.663,22.66,39.688,3700
14/14:11:19,8.1,4.26,110.18,80.718,22.65,39.699,3701
14/14:11:20,7.85,4.26,110.19,80.696,22.65,39.71,3702
14/14:11:20,7.81,4.08,110.17,80.718,22.65,39.732,3703
14/14:11:21,8.04,3.79,110.13,80.696,22.65,39.743,3704
14/14:11:21,7.8,3.49,110.1,80.674,22.65,39.754,3705
14/14:11:22,7.88,3.23,110.08,80.696,22.65,39.765,3706
14/14:11:22,8.0,2.95,110.07,80.652,22.65,39.776,3707
14/14:11:23,7.78,2.66,110.04,80.674,22.65,39.787,3708
14/14:11:23,7.71,2.32,110.01,80.729,22.65,39.798,3709
14/14:11:24,7.97,2.05,109.98,80.696,22.65,39.809,3710
14/14:11:24,7.83,1.99,109.99,80.696,22.65,39.82,3711
14/14:11:25,7.72,2.15,109.99,80.707,22.65,39.831,3712
14/14:11:25,8.01,2.45,110.01,80.773,22.65,39.842,3713
14/14:11:26,7.96,2.74,110.04,80.762,22.65,39.853,3714
14/14:11:26,7.84,3.06,110.06,80.806,22.64,39.864,3715
14/14:11:27,8.02,3.35,110.09,80.85,22.64,39.886,3716
14/14:11:28,7.91,3.63,110.11,80.872,22.64,39.897,3717
14/14:11:28,7.79,3.92,110.14,80.905,22.64,39.908,3718
14/14:11:28,7.99,4.12,110.15,80.894,22.64,39.908,3719
14/14:11:29,7.88,3.96,110.14,80.839,22.64,39.93,3720
14/14:11:30,7.8,3.67,110.12,80.806,22.64,39.941,3721
14/14:11:30,7.71,3.32,110.07,80.85,22.64,39.952,3722
14/14:11:31,7.62,2.99,110.03,80.916,22.64,39.963,3723
14/14:11:31,7.45,2.7,110.0,81.004,22.64,39.974,3724
14/14:11:32,7.73,2.4,109.97,81.004,22.64,39.985,3725
14/14:11:32,7.56,2.09,109.94,81.004,22.64,39.996,3726
14/14:11:33,7.45,1.98,109.92,81.015,22.64,40.007,3727
14/14:11:33,7.65,1.97,109.92,81.059,22.64,40.018,3728
14/14:11:34,7.45,1.97,109.92,81.059,22.63,40.04,3729
14/14:11:35,7.54,2.1,109.92,80.993,22.63,40.051,3730
14/14:11:35,7.75,2.39,109.92,80.993,22.63,40.062,3731
14/14:11:36,7.7,2.67,109.95,80.96,22.63,40.073,3732
14/14:11:36,7.74,3.3,109.99,80.905,22.63,40.095,3733
14/14:11:37,7.78,3.59,110.01,80.971,22.63,40.106,3734
14/14:11:37,7.78,3.9,110.05,80.96,22.63,40.117,3735
14/14:11:38,7.78,4.25,110.08,80.905,22.63,40.128,3736
14/14:11:39,7.84,4.41,110.09,80.861,22.63,40.139,3737
14/14:11:39,7.81,4.43,110.11,80.784,22.63,40.161,3738
14/14:11:40,7.79,4.43,110.12,80.828,22.63,40.172,3739
14/14:11:41,7.96,4.42,110.13,80.905,22.63,40.183,3740
14/14:11:41,7.84,4.43,110.13,80.872,22.63,40.194,3741
14/14:11:42,7.82,4.42,110.11,80.839,22.63,40.216,3742
14/14:11:42,7.95,4.42,110.11,80.883,22.63,40.216,3743
14/14:11:43,7.79,4.41,110.12,80.894,22.62,40.227,3744
14/14:11:43,7.98,4.41,110.13,80.916,22.62,40.249,3745
14/14:11:44,7.93,4.41,110.13,80.96,22.62,40.26,3746
14/14:11:45,7.67,4.41,110.13,81.004,22.62,40.271,3747
14/14:11:45,7.7,4.41,110.14,81.103,22.62,40.282,3748
14/14:11:45,7.85,4.4,110.14,81.081,22.62,40.293,3749
14/14:11:46,7.61,4.41,110.14,81.081,22.62,40.304,3750
14/14:11:46,7.77,4.41,110.14,81.125,22.62,40.315,3751
14/14:11:47,7.93,4.42,110.13,81.081,22.62,40.326,3752
14/14:11:48,7.79,4.41,110.13,81.059,22.62,40.337,3753
14/14:11:48,7.93,4.41,110.11,81.048,22.62,40.348,3754
14/14:11:48,8.21,4.41,110.09,81.026,22.62,40.37,3755
14/14:11:49,8.06,4.41,110.1,80.949,22.62,40.381,3756
14/14:11:50,7.99,4.41,110.11,80.905,22.62,40.392,3757
14/14:11:51,8.05,4.41,110.09,81.048,22.62,40.414,3758
14/14:11:51,7.96,4.4,110.09,81.048,22.62,40.425,3759
14/14:11:52,7.93,4.39,110.1,80.993,22.62,40.436,3760
14/14:11:52,7.85,4.39,110.12,81.004,22.62,40.447,3761
14/14:11:53,7.74,4.38,110.12,80.949,22.61,40.458,3762
14/14:11:53,7.74,4.37,110.12,80.927,22.61,40.469,3763
14/14:11:54,7.72,4.36,110.12,80.96,22.61,40.48,3764
14/14:11:54,7.86,4.37,110.12,80.949,22.61,40.491,3765
14/14:11:55,7.61,4.37,110.12,80.916,22.61,40.502,3766
14/14:11:55,7.72,4.37,110.13,80.905,22.61,40.524,3767
14/14:11:56,7.92,4.39,110.13,80.927,22.61,40.535,3768
14/14:11:57,7.71,4.39,110.13,80.927,22.61,40.546,3769
14/14:11:57,7.78,4.39,110.13,80.927,22.61,40.557,3770
14/14:11:58,7.91,4.41,110.13,80.894,22.61,40.568,3771
14/14:11:58,7.9,4.4,110.14,80.916,22.61,40.579,3772
