Time,Current1,Current2,Voltage,Speed,SOC,Distance,2
13/12:09:44,5.9,3.82,118.13,74.063,39.8,31.163,3101
13/12:09:45,5.18,3.68,118.21,74.096,39.8,31.174,3102
13/12:09:45,4.56,3.47,118.51,74.184,39.8,31.185,3103
13/12:09:46,4.06,3.3,118.79,74.503,39.8,31.196,3104
13/12:09:46,3.23,3.17,118.9,74.503,39.8,31.207,3105
13/12:09:47,2.61,2.99,119.11,74.349,39.8,31.218,3106
13/12:09:47,2.56,2.95,119.18,74.316,39.8,31.229,3107
13/12:09:48,2.75,2.93,119.18,74.261,39.8,31.24,3108
13/12:09:48,3.11,3.08,118.99,74.052,39.8,31.251,3109
13/12:09:49,3.14,3.37,118.62,73.689,39.8,31.273,3110
13/12:09:50,2.71,3.52,118.43,73.557,39.8,31.284,3111
13/12:09:51,2.42,3.67,118.36,73.293,39.8,31.295,3112
13/12:09:51,2.17,3.84,118.31,73.062,39.8,31.306,3113
13/12:09:52,1.06,4.1,118.11,72.71,39.8,31.317,3114
13/12:09:52,0.48,4.09,118.17,72.556,39.8,31.328,3115
13/12:09:53,0.13,4.07,118.24,72.303,39.8,31.339,3116
13/12:09:54,0.0,4.05,117.61,70.081,39.81,31.35,3117
13/12:09:55,0.02,3.98,116.43,64.141,39.81,31.372,3118
13/12:09:56,0.04,3.73,113.8,53.966,39.81,31.394,3119
13/12:09:56,0.04,3.61,112.94,47.113,39.81,31.394,3120
13/12:09:57,0.07,3.41,110.54,38.742,39.81,31.405,3121
13/12:09:58,0.07,3.09,106.99,26.84,39.81,31.416,3122
13/12:09:58,0.04,2.92,105.85,26.389,39.81,31.416,3123
13/12:09:59,0.05,2.94,104.85,30.591,39.81,31.416,3124
13/12:09:59,0.04,2.94,104.46,34.639,39.81,31.416,3125
13/12:10:00,0.04,2.92,103.46,34.287,39.81,31.416,3126
13/12:10:00,0.04,3.0,103.87,33.396,39.81,31.427,3127
13/12:10:01,0.02,3.04,103.89,32.109,39.81,31.427,3128
13/12:10:01,0.02,3.08,104.72,31.273,39.81,31.449,3129
13/12:10:02,0.02,3.12,104.67,30.943,39.81,31.449,3130
13/12:10:02,0.02,3.15,104.96,30.272,39.81,31.46,3131
13/12:10:03,0.0,3.13,105.31,31.042,39.81,31.46,3132
13/12:10:04,0.0,3.18,104.95,31.427,39.81,31.46,3133
13/12:10:04,0.0,3.07,104.97,25.861,39.81,31.471,3134
13/12:10:05,0.0,3.0,103.83,18.711,39.82,31.471,3135
13/12:10:05,0.0,2.9,103.84,15.433,39.82,31.471,3136
13/12:10:06,0.0,2.91,102.75,14.74,39.82,31.471,3137
13/12:10:06,0.0,2.88,103.28,15.268,39.82,31.482,3138
13/12:10:07,0.0,2.84,104.65,27.698,39.82,31.482,3139
13/12:10:07,0.0,2.91,107.1,43.076,39.82,31.482,3140
13/12:10:08,0.0,2.98,108.91,48.323,39.82,31.493,3141
13/12:10:08,0.0,3.16,111.28,48.18,39.82,31.504,3142
13/12:10:09,0.0,3.38,113.71,47.85,39.82,31.504,3143
13/12:10:09,0.0,3.6,115.82,47.762,39.82,31.515,3144
13/12:10:10,0.0,3.7,118.24,47.63,39.82,31.526,3145
13/12:10:10,0.0,3.88,118.97,47.399,39.82,31.526,3146
13/12:10:11,0.0,3.98,118.84,47.256,39.82,31.537,3147
13/12:10:11,0.0,4.05,118.76,47.157,39.82,31.537,3148
13/12:10:12,0.0,4.06,118.73,47.08,39.82,31.548,3149
13/12:10:12,0.0,4.06,118.72,46.915,39.82,31.559,3150
13/12:10:13,0.0,4.06,118.72,46.728,39.82,31.559,3151
13/12:10:13,0.0,4.06,118.71,46.541,39.82,31.57,3152
13/12:10:14,0.0,4.05,118.71,46.475,39.82,31.581,3153
13/12:10:15,0.0,4.04,118.71,46.277,39.82,31.581,3154
13/12:10:15,0.0,4.04,118.82,46.068,39.83,31.592,3155
13/12:10:16,0.0,4.05,118.93,46.013,39.83,31.592,3156
13/12:10:16,0.02,4.05,118.95,46.211,39.83,31.603,3157
13/12:10:17,0.44,4.06,118.91,46.233,39.83,31.614,3158
13/12:10:17,1.47,4.06,118.81,46.09,39.83,31.614,3159
13/12:10:18,2.55,4.08,118.91,45.782,39.83,31.625,3160
13/12:10:18,3.91,4.09,118.89,46.321,39.83,31.625,3161
13/12:10:19,5.31,4.13,118.77,46.772,39.83,31.636,3162
13/12:10:19,7.17,4.12,118.38,47.421,39.83,31.647,3163
13/12:10:20,11.16,4.15,117.95,48.587,39.83,31.658,3164
13/12:10:21,12.28,4.11,117.82,49.335,39.83,31.669,3165
13/12:10:21,13.14,4.07,117.65,49.874,39.82,31.669,3166
13/12:10:22,14.02,4.06,117.59,50.666,39.82,31.68,3167
13/12:10:22,14.56,4.02,117.46,51.579,39.82,31.691,3168
13/12:10:23,14.6,4.01,117.38,52.261,39.82,31.691,3169
13/12:10:23,14.44,4.02,117.54,53.075,39.82,31.702,3170
13/12:10:24,12.97,3.98,117.8,54.109,39.81,31.713,3171
13/12:10:25,12.06,3.98,117.83,53.977,39.81,31.724,3172
13/12:10:26,9.42,4.03,117.94,54.626,39.81,31.746,3173
13/12:10:27,7.97,4.03,117.99,54.791,39.81,31.746,3174
13/12:10:27,6.91,4.04,118.1,54.879,39.81,31.757,3175
13/12:10:28,5.89,4.05,118.03,54.923,39.81,31.768,3176
13/12:10:28,5.09,4.06,118.13,54.967,39.81,31.779,3177
13/12:10:29,4.4,4.07,118.06,55.077,39.81,31.779,3178
13/12:10:29,3.74,4.09,118.18,55.044,39.81,31.79,3179
13/12:10:30,3.34,4.1,118.19,55.286,39.81,31.801,3180
13/12:10:30,3.18,4.09,118.2,55.473,39.81,31.801,3181
13/12:10:31,3.2,4.09,118.4,55.396,39.81,31.812,3182
13/12:10:32,3.22,4.07,118.36,55.407,39.81,31.823,3183
13/12:10:32,3.28,4.11,118.31,55.33,39.81,31.834,3184
13/12:10:32,3.28,4.1,118.27,55.462,39.81,31.834,3185
13/12:10:33,3.28,4.09,118.34,55.341,39.81,31.845,3186
13/12:10:33,3.32,4.1,118.32,55.572,39.81,31.856,3187
13/12:10:34,3.22,4.09,118.33,55.517,39.81,31.867,3188
13/12:10:34,3.17,4.14,118.34,55.308,39.81,31.867,3189
13/12:10:35,3.12,4.16,118.19,55.308,39.81,31.878,3190
13/12:10:35,3.11,4.21,118.23,55.385,39.81,31.889,3191
13/12:10:36,3.05,4.17,118.38,55.407,39.81,31.9,3192
13/12:10:37,3.06,4.17,118.46,55.407,39.81,31.9,3193
13/12:10:38,2.95,4.21,118.39,55.154,39.81,31.922,3194
13/12:10:38,2.94,4.21,118.55,55.198,39.81,31.922,3195
13/12:10:39,2.97,4.17,118.57,55.121,39.81,31.933,3196
13/12:10:39,2.96,4.14,118.61,55.066,39.81,31.944,3197
13/12:10:40,2.97,4.12,118.53,54.868,39.81,31.955,3198
13/12:10:40,2.95,4.12,118.53,54.736,39.81,31.955,3199
13/12:10:41,2.9,4.12,118.46,54.802,39.81,31.966,3200
13/12:10:41,2.93,4.12,118.56,54.835,39.81,31.977,3201
13/12:10:42,2.96,4.08,118.47,55.066,39.81,31.988,3202
13/12:10:43,2.99,4.08,118.45,54.967,39.81,31.999,3203
13/12:10:44,3.02,4.15,118.62,54.516,39.81,32.01,3204
13/12:10:45,3.06,4.17,118.63,54.384,39.81,32.021,3205
13/12:10:45,3.07,4.17,118.66,54.263,39.81,32.032,3206
13/12:10:46,3.19,4.17,118.61,54.197,39.81,32.043,3207
13/12:10:46,2.87,4.06,118.69,54.384,39.81,32.043,3208
13/12:10:47,2.56,3.94,118.82,54.329,39.81,32.054,3209
13/12:10:47,2.15,3.83,118.9,54.153,39.81,32.065,3210
13/12:10:48,1.78,3.69,118.94,54.065,39.81,32.076,3211
13/12:10:48,1.41,3.51,119.1,54.098,39.82,32.076,3212
13/12:10:49,1.03,3.35,119.22,54.032,39.82,32.087,3213
13/12:10:50,0.72,3.32,119.42,52.965,39.82,32.098,3214
13/12:10:51,1.97,3.66,118.97,52.58,39.82,32.131,3215
13/12:10:52,2.45,3.79,118.78,52.206,39.82,32.131,3216
13/12:10:52,2.92,3.92,118.56,52.613,39.82,32.142,3217
13/12:10:53,3.4,4.08,118.42,52.547,39.82,32.153,3218
13/12:10:53,3.7,4.1,118.46,52.514,39.82,32.153,3219
13/12:10:54,3.85,4.09,118.25,51.898,39.82,32.164,3220
13/12:10:54,3.95,4.12,118.21,51.788,39.82,32.175,3221
13/12:10:55,3.94,4.21,118.25,51.865,39.82,32.175,3222
13/12:10:56,4.01,4.2,118.32,51.766,39.82,32.186,3223
13/12:10:56,3.99,4.19,118.33,51.821,39.82,32.197,3224
13/12:10:57,4.02,4.2,118.42,51.535,39.82,32.197,3225
13/12:10:57,3.98,4.19,118.56,51.469,39.82,32.208,3226
13/12:10:58,3.97,4.2,118.48,51.293,39.82,32.208,3227
13/12:10:58,3.99,4.24,118.49,51.051,39.82,32.208,3228
13/12:10:59,4.18,4.13,118.55,50.897,39.82,32.23,3229
13/12:10:59,4.41,4.14,118.56,50.908,39.82,32.241,3230
13/12:11:00,4.63,4.16,118.46,50.963,39.82,32.241,3231
13/12:11:01,4.86,4.17,118.5,51.117,39.82,32.252,3232
13/12:11:02,5.35,4.15,118.22,51.832,39.82,32.263,3233
13/12:11:02,5.61,4.12,118.26,51.326,39.82,32.274,3234
13/12:11:03,5.92,4.1,118.24,51.403,39.82,32.285,3235
13/12:11:03,5.89,4.11,118.4,51.359,39.82,32.296,3236
13/12:11:04,5.88,4.09,118.36,51.524,39.82,32.296,3237
13/12:11:04,5.84,4.1,118.56,51.711,39.82,32.307,3238
13/12:11:05,5.9,4.09,118.56,51.579,39.82,32.318,3239
13/12:11:06,6.12,4.11,118.66,52.822,39.82,32.34,3240
13/12:11:07,6.15,4.13,118.62,53.13,39.81,32.34,3241
13/12:11:07,6.25,4.15,118.65,52.778,39.81,32.351,3242
13/12:11:08,6.37,4.14,118.48,52.668,39.81,32.362,3243
13/12:11:09,6.36,4.14,118.43,52.811,39.81,32.373,3244
13/12:11:09,6.37,4.13,118.18,52.855,39.81,32.384,3245
13/12:11:10,6.35,4.12,118.25,53.361,39.81,32.395,3246
13/12:11:10,6.34,4.15,118.26,54.12,39.81,32.395,3247
13/12:11:11,6.35,4.13,118.24,54.373,39.81,32.406,3248
13/12:11:11,6.33,4.09,118.0,53.9,39.81,32.417,3249
13/12:11:12,6.34,4.11,117.96,53.757,39.81,32.417,3250
13/12:11:13,6.34,4.11,117.95,53.977,39.81,32.428,3251
13/12:11:13,5.91,4.04,118.09,54.252,39.81,32.439,3252
13/12:11:14,5.3,3.93,118.44,54.703,39.81,32.45,3253
13/12:11:14,4.68,3.82,118.56,55.264,39.81,32.45,3254
13/12:11:15,4.13,3.66,118.92,55.429,39.81,32.461,3255
13/12:11:15,3.97,3.63,118.97,55.616,39.81,32.472,3256
13/12:11:16,3.96,3.62,118.98,55.429,39.81,32.483,3257
13/12:11:16,3.96,3.62,118.99,55.88,39.81,32.483,3258
13/12:11:17,3.97,3.6,118.97,55.528,39.81,32.494,3259
13/12:11:18,4.98,3.77,118.53,55.429,39.81,32.516,3260
13/12:11:18,5.6,3.9,118.32,55.803,39.81,32.516,3261
13/12:11:19,6.35,4.04,117.98,56.045,39.81,32.516,3262
13/12:11:20,6.56,4.06,118.23,56.694,39.81,32.549,3263
13/12:11:21,6.68,4.05,118.3,56.694,39.81,32.56,3264
13/12:11:22,6.88,4.1,118.22,57.112,39.81,32.582,3265
13/12:11:23,6.89,4.1,118.38,57.552,39.81,32.593,3266
13/12:11:24,6.9,4.13,118.05,58.212,39.81,32.615,3267
13/12:11:24,6.86,4.2,118.02,58.333,39.8,32.615,3268
13/12:11:25,6.88,4.2,117.96,58.608,39.8,32.626,3269
13/12:11:26,6.88,4.15,118.2,58.3,39.8,32.637,3270
13/12:11:27,6.86,4.16,118.02,58.388,39.8,32.659,3271
13/12:11:27,6.88,4.15,118.04,58.641,39.8,32.659,3272
13/12:11:29,6.84,4.06,118.08,59.543,39.8,32.692,3273
13/12:11:29,6.85,4.07,117.88,59.477,39.8,32.692,3274
13/12:11:30,6.84,4.06,117.89,59.411,39.8,32.703,3275
13/12:11:30,6.98,4.07,117.88,59.554,39.8,32.714,3276
13/12:11:31,6.95,4.05,117.89,59.675,39.8,32.725,3277
13/12:11:31,6.95,4.06,117.91,60.082,39.8,32.736,3278
13/12:11:32,6.98,4.06,117.92,59.906,39.8,32.736,3279
13/12:11:33,7.01,4.05,117.87,59.741,39.8,32.747,3280
13/12:11:33,6.93,4.04,117.92,59.51,39.8,32.758,3281
13/12:11:33,6.94,4.05,117.9,59.323,39.8,32.769,3282
13/12:11:34,6.92,4.05,117.99,59.466,39.8,32.78,3283
13/12:11:34,6.85,4.04,118.05,59.488,39.8,32.78,3284
13/12:11:35,6.86,4.04,118.08,59.796,39.8,32.791,3285
13/12:11:36,6.86,4.02,118.06,59.708,39.8,32.802,3286
13/12:11:36,6.84,4.04,118.07,59.917,39.8,32.813,3287
13/12:11:37,6.89,4.04,118.2,60.06,39.8,32.824,3288
13/12:11:38,6.93,4.02,118.27,60.159,39.79,32.835,3289
13/12:11:38,6.89,4.01,118.14,60.588,39.79,32.846,3290
13/12:11:39,6.96,4.02,118.07,60.588,39.79,32.857,3291
13/12:11:39,6.99,4.04,118.02,60.379,39.79,32.857,3292
13/12:11:40,7.01,4.03,118.02,60.511,39.79,32.868,3293
13/12:11:40,7.04,4.02,117.99,60.522,39.79,32.879,3294
13/12:11:42,6.96,4.04,117.88,60.445,39.79,32.912,3295
13/12:11:43,6.91,4.04,117.87,60.434,39.79,32.912,3296
13/12:11:43,6.85,4.07,117.91,60.489,39.79,32.923,3297
13/12:11:43,6.81,3.86,117.88,61.501,39.79,32.934,3298
13/12:11:44,6.72,3.86,117.89,61.578,39.79,32.945,3299
13/12:11:44,6.72,3.89,117.89,61.754,39.79,32.956,3300
13/12:11:45,6.7,3.88,118.0,61.534,39.79,32.956,3301
13/12:11:46,6.66,3.89,117.9,61.072,39.79,32.967,3302
13/12:11:46,6.74,3.88,118.07,61.149,39.79,32.978,3303
13/12:11:47,6.84,3.89,118.05,60.874,39.79,32.989,3304
13/12:11:47,6.82,3.85,118.09,60.797,39.79,33.0,3305
13/12:11:48,6.86,4.06,118.25,61.391,39.79,33.011,3306
13/12:11:48,6.89,4.06,118.35,61.556,39.79,33.011,3307
13/12:11:49,6.88,4.02,118.32,62.051,39.79,33.022,3308
13/12:11:49,6.93,4.01,118.23,62.458,39.78,33.033,3309
13/12:11:50,7.01,4.01,118.41,61.633,39.78,33.044,3310
13/12:11:51,6.93,4.02,118.27,61.248,39.78,33.055,3311
13/12:11:52,6.92,4.07,118.26,61.094,39.78,33.066,3312
13/12:11:52,6.88,4.06,118.13,61.16,39.78,33.077,3313
13/12:11:53,6.88,4.09,118.1,60.995,39.78,33.088,3314
13/12:11:54,6.89,4.08,118.2,61.435,39.78,33.11,3315
13/12:11:54,6.87,4.15,118.02,61.545,39.78,33.11,3316
13/12:11:55,6.86,4.16,118.0,61.567,39.78,33.132,3317
13/12:11:56,6.9,4.13,117.96,60.973,39.78,33.154,3318
13/12:11:57,6.88,4.11,117.93,60.885,39.78,33.154,3319
13/12:11:57,6.88,4.11,118.03,60.643,39.78,33.165,3320
13/12:11:58,6.86,4.07,117.9,60.61,39.78,33.176,3321
13/12:11:59,6.92,4.04,117.86,61.237,39.78,33.198,3322
13/12:12:00,6.95,4.04,117.89,61.105,39.78,33.209,3323
13/12:12:01,7.01,4.05,117.95,61.358,39.78,33.22,3324
13/12:12:01,7.01,4.08,117.92,61.534,39.78,33.231,3325
13/12:12:02,7.02,4.13,117.89,61.523,39.78,33.242,3326
13/12:12:02,7.04,4.13,117.89,60.731,39.77,33.253,3327
13/12:12:02,7.01,4.11,117.86,60.544,39.77,33.253,3328
13/12:12:03,7.04,4.1,118.0,59.939,39.77,33.264,3329
13/12:12:03,6.99,4.06,117.97,59.851,39.77,33.275,3330
13/12:12:04,6.97,4.07,117.91,59.785,39.77,33.286,3331
13/12:12:05,6.94,4.08,117.86,59.664,39.77,33.286,3332
13/12:12:05,6.92,4.01,117.97,59.543,39.77,33.297,3333
13/12:12:06,6.96,4.0,117.96,59.51,39.77,33.308,3334
13/12:12:06,6.91,4.0,118.03,59.345,39.77,33.308,3335
13/12:12:07,6.94,4.0,118.06,59.565,39.77,33.33,3336
13/12:12:08,6.94,4.02,117.98,59.521,39.77,33.33,3337
13/12:12:08,6.95,4.04,117.99,59.576,39.77,33.341,3338
13/12:12:09,6.59,4.06,117.95,58.982,39.77,33.363,3339
13/12:12:10,5.84,3.95,118.06,59.147,39.77,33.374,3340
13/12:12:11,4.19,3.66,118.44,59.411,39.77,33.385,3341
13/12:12:11,3.38,3.56,118.64,59.18,39.77,33.396,3342
13/12:12:12,2.5,3.4,118.76,59.07,39.77,33.407,3343
13/12:12:12,1.69,3.23,119.02,58.85,39.77,33.418,3344
13/12:12:13,1.22,3.09,119.28,59.224,39.77,33.418,3345
13/12:12:13,1.18,3.07,119.28,58.63,39.77,33.429,3346
13/12:12:13,1.53,3.19,119.11,58.179,39.77,33.44,3347
13/12:12:14,1.82,3.35,118.9,57.97,39.77,33.451,3348
13/12:12:15,2.12,3.5,118.72,57.233,39.77,33.451,3349
13/12:12:15,2.36,3.63,118.56,57.299,39.77,33.462,3350
13/12:12:16,2.67,3.77,118.4,57.849,39.77,33.473,3351
13/12:12:16,2.92,3.92,118.24,57.695,39.77,33.484,3352
13/12:12:17,2.56,4.04,118.17,57.189,39.77,33.495,3353
13/12:12:18,2.48,4.03,118.18,56.133,39.77,33.506,3354
13/12:12:19,2.49,4.04,118.39,55.902,39.77,33.517,3355
13/12:12:19,2.53,4.06,118.41,55.781,39.77,33.528,3356
13/12:12:20,2.52,4.08,118.74,55.649,39.77,33.528,3357
13/12:12:20,2.49,4.07,118.76,55.407,39.77,33.55,3358
13/12:12:21,2.49,4.05,118.78,55.132,39.77,33.55,3359
13/12:12:21,2.49,4.03,118.78,55.077,39.77,33.561,3360
13/12:12:22,2.5,4.05,118.73,54.813,39.77,33.572,3361
13/12:12:23,2.56,4.05,118.64,54.78,39.77,33.583,3362
13/12:12:23,2.52,4.01,118.67,54.824,39.77,33.583,3363
13/12:12:24,2.49,4.02,118.35,54.659,39.77,33.594,3364
13/12:12:25,2.5,4.02,118.36,54.648,39.77,33.605,3365
13/12:12:26,2.43,4.01,118.45,53.966,39.77,33.616,3366
13/12:12:27,2.36,4.01,118.6,53.735,39.77,33.649,3367
13/12:12:28,2.39,4.01,118.55,53.735,39.77,33.649,3368
13/12:12:28,2.4,4.0,118.53,53.471,39.78,33.66,3369
13/12:12:28,2.19,3.9,118.69,53.493,39.78,33.671,3370
13/12:12:29,1.89,3.73,118.84,53.57,39.78,33.671,3371
13/12:12:30,1.61,3.56,119.08,53.669,39.78,33.682,3372
13/12:12:31,1.05,3.28,119.15,53.174,39.78,33.693,3373
13/12:12:31,1.05,3.28,119.21,52.987,39.78,33.704,3374
13/12:12:31,1.03,3.28,119.22,53.108,39.78,33.715,3375
13/12:12:32,1.04,3.32,119.26,53.009,39.78,33.726,3376
13/12:12:33,1.37,3.48,118.97,52.767,39.78,33.726,3377
13/12:12:34,2.0,3.81,118.63,52.47,39.78,33.748,3378
13/12:12:34,2.3,3.97,118.33,52.503,39.78,33.748,3379
13/12:12:35,2.43,4.02,118.16,52.294,39.78,33.759,3380
13/12:12:35,2.35,3.97,118.28,52.426,39.78,33.77,3381
13/12:12:36,2.0,3.81,118.47,52.69,39.78,33.77,3382
13/12:12:36,1.73,3.62,118.69,52.404,39.78,33.781,3383
13/12:12:37,1.44,3.46,118.92,52.151,39.78,33.792,3384
13/12:12:37,1.12,3.3,119.09,52.063,39.78,33.803,3385
13/12:12:38,0.8,3.14,119.27,52.514,39.78,33.803,3386
13/12:12:39,0.24,2.87,119.72,51.645,39.78,33.825,3387
13/12:12:40,0.44,2.92,119.56,51.128,39.78,33.825,3388
13/12:12:40,0.91,3.08,119.4,50.776,39.78,33.836,3389
13/12:12:41,1.48,3.27,119.09,50.512,39.78,33.847,3390
13/12:12:41,1.98,3.43,118.9,50.49,39.78,33.847,3391
13/12:12:42,2.53,3.6,118.71,50.435,39.78,33.858,3392
13/12:12:42,2.99,3.76,118.48,50.248,39.78,33.869,3393
13/12:12:43,3.98,4.04,118.12,50.292,39.78,33.88,3394
13/12:12:44,3.05,3.75,118.46,50.633,39.78,33.891,3395
13/12:12:45,2.6,3.61,118.83,50.633,39.78,33.902,3396
13/12:12:45,2.06,3.47,118.99,50.534,39.78,33.913,3397
13/12:12:46,1.79,3.4,119.12,50.347,39.78,33.913,3398
13/12:12:46,1.87,3.4,119.1,50.182,39.78,33.924,3399
13/12:12:47,1.86,3.41,119.13,50.116,39.78,33.935,3400
13/12:12:47,2.02,3.42,119.02,50.083,39.78,33.935,3401
13/12:12:48,2.61,3.59,118.87,50.072,39.78,33.946,3402
13/12:12:48,3.3,3.78,118.52,49.995,39.78,33.957,3403
13/12:12:49,3.98,3.95,118.33,50.248,39.78,33.957,3404
13/12:12:49,4.54,4.11,118.04,50.853,39.78,33.968,3405
13/12:12:50,4.24,4.13,118.06,50.787,39.78,33.979,3406
13/12:12:51,3.64,4.13,118.13,50.248,39.78,33.979,3407
13/12:12:51,3.15,4.13,118.19,49.753,39.78,33.99,3408
13/12:12:52,2.51,4.13,118.24,49.489,39.78,34.001,3409
13/12:12:52,1.82,4.11,118.31,49.225,39.78,34.001,3410
13/12:12:53,1.22,4.1,118.4,48.972,39.78,34.012,3411
13/12:12:53,0.62,4.08,118.44,48.763,39.79,34.023,3412
13/12:12:54,0.0,4.09,118.53,48.598,39.79,34.023,3413
13/12:12:54,0.0,4.08,118.56,48.477,39.79,34.034,3414
13/12:12:55,0.0,4.07,118.55,48.334,39.79,34.045,3415
13/12:12:55,0.0,4.08,118.56,48.158,39.79,34.045,3416
13/12:12:56,0.0,4.08,118.56,47.839,39.79,34.056,3417
13/12:12:56,0.0,4.08,118.56,47.608,39.79,34.056,3418
13/12:12:57,0.0,4.09,118.57,47.465,39.79,34.067,3419
13/12:12:57,0.0,4.08,118.59,47.245,39.79,34.078,3420
13/12:12:58,0.0,4.08,118.6,47.102,39.79,34.078,3421
13/12:12:59,0.0,4.09,118.6,46.816,39.79,34.1,3422
13/12:12:59,0.0,4.08,118.6,46.596,39.79,34.1,3423
13/12:13:00,0.0,4.08,118.6,46.387,39.79,34.111,3424
13/12:13:00,0.0,4.07,118.6,46.222,39.79,34.111,3425
13/12:13:01,0.0,4.07,118.61,46.057,39.79,34.122,3426
13/12:13:02,0.0,4.07,118.61,45.892,39.79,34.133,3427
13/12:13:02,0.0,4.07,118.61,45.683,39.8,34.133,3428
13/12:13:02,0.0,4.04,118.62,45.485,39.8,34.144,3429
13/12:13:03,0.0,4.01,118.62,45.364,39.8,34.144,3430
13/12:13:04,0.0,4.01,118.63,45.243,39.8,34.155,3431
13/12:13:04,0.0,4.02,118.63,45.1,39.8,34.166,3432
13/12:13:05,0.0,4.01,118.63,44.935,39.8,34.166,3433
13/12:13:06,0.0,4.01,118.63,44.572,39.8,34.177,3434
13/12:13:06,0.0,4.01,118.64,44.429,39.8,34.188,3435
13/12:13:07,0.0,4.04,118.64,44.264,39.8,34.199,3436
13/12:13:08,0.0,4.06,118.64,44.011,39.8,34.199,3437
13/12:13:08,0.0,4.06,118.64,43.835,39.8,34.21,3438
13/12:13:08,0.0,4.06,118.66,43.857,39.8,34.21,3439
13/12:13:09,0.0,4.05,118.7,43.659,39.8,34.221,3440
13/12:13:10,0.06,4.05,118.71,43.274,39.8,34.232,3441
13/12:13:10,0.36,4.06,118.74,43.186,39.8,34.243,3442
13/12:13:11,0.88,4.03,118.73,42.977,39.81,34.243,3443
13/12:13:11,1.48,4.04,118.75,42.856,39.81,34.254,3444
13/12:13:12,2.03,4.03,118.68,43.043,39.81,34.254,3445
13/12:13:12,2.7,4.04,118.59,43.109,39.81,34.265,3446
13/12:13:13,3.32,4.06,118.5,43.516,39.81,34.276,3447
13/12:13:14,3.95,4.06,118.43,43.835,39.81,34.276,3448
13/12:13:14,4.66,4.05,118.37,43.89,39.81,34.287,3449
13/12:13:15,5.1,4.04,118.27,44.121,39.81,34.287,3450
13/12:13:15,5.3,4.06,118.25,44.187,39.81,34.298,3451
13/12:13:16,5.47,4.04,118.14,44.682,39.81,34.309,3452
13/12:13:16,5.68,4.1,118.14,44.836,39.81,34.309,3453
13/12:13:17,5.77,4.11,118.17,45.089,39.81,34.32,3454
13/12:13:17,5.83,4.08,118.17,44.792,39.8,34.32,3455
13/12:13:18,5.87,4.09,118.15,44.957,39.8,34.331,3456
13/12:13:19,5.89,4.09,118.11,45.221,39.8,34.331,3457
13/12:13:20,5.86,4.13,118.18,45.749,39.8,34.353,3458
13/12:13:20,5.84,4.1,118.37,45.837,39.8,34.364,3459
13/12:13:21,5.93,4.08,118.28,45.925,39.8,34.364,3460
13/12:13:21,5.95,4.09,118.28,46.266,39.8,34.375,3461
13/12:13:22,5.96,4.11,118.27,46.552,39.8,34.386,3462
13/12:13:23,5.9,4.13,118.25,46.673,39.8,34.386,3463
13/12:13:23,5.92,4.12,118.26,46.717,39.8,34.397,3464
13/12:13:24,5.96,4.1,118.34,46.695,39.8,34.408,3465
13/12:13:25,6.01,4.11,118.14,47.85,39.8,34.408,3466
13/12:13:26,5.92,4.12,118.23,48.015,39.8,34.408,3467
13/12:13:26,5.92,4.1,118.22,48.048,39.8,34.441,3468
13/12:13:27,5.99,4.07,118.24,48.334,39.8,34.441,3469
13/12:13:27,6.0,4.07,118.2,48.598,39.8,34.452,3470
13/12:13:28,5.98,4.08,118.12,48.84,39.8,34.463,3471
13/12:13:28,5.9,4.08,118.49,49.159,39.8,34.463,3472
13/12:13:29,5.89,4.09,118.45,49.335,39.8,34.474,3473
13/12:13:29,5.92,4.08,118.45,49.511,39.8,34.485,3474
13/12:13:30,5.97,4.1,118.42,50.391,39.8,34.485,3475
13/12:13:30,5.97,4.13,118.44,50.523,39.8,34.496,3476
13/12:13:31,5.95,4.17,118.39,50.666,39.8,34.507,3477
13/12:13:32,6.01,4.12,117.94,50.699,39.8,34.529,3478
13/12:13:33,6.01,3.98,117.89,50.952,39.8,34.529,3479
13/12:13:34,5.96,3.9,118.12,51.172,39.8,34.54,3480
13/12:13:34,5.91,3.88,118.07,51.469,39.8,34.551,3481
13/12:13:35,5.89,3.83,118.08,51.59,39.8,34.551,3482
13/12:13:35,5.87,3.84,118.21,51.634,39.8,34.562,3483
13/12:13:36,5.89,3.84,118.19,51.766,39.8,34.573,3484
13/12:13:36,5.84,3.83,118.32,52.041,39.79,34.573,3485
13/12:13:37,5.85,4.01,118.3,52.294,39.79,34.584,3486
13/12:13:37,5.91,4.04,118.12,52.305,39.79,34.595,3487
13/12:13:38,5.93,3.98,118.14,52.437,39.79,34.606,3488
13/12:13:38,5.91,4.0,118.15,52.536,39.79,34.606,3489
13/12:13:39,5.95,4.0,118.26,52.789,39.79,34.617,3490
13/12:13:39,5.88,4.0,118.12,52.899,39.79,34.628,3491
13/12:13:40,5.88,4.01,118.14,52.8,39.79,34.628,3492
13/12:13:40,5.87,4.02,118.05,53.526,39.79,34.639,3493
13/12:13:41,5.84,4.06,118.17,53.746,39.79,34.65,3494
13/12:13:41,5.78,3.75,118.1,53.251,39.79,34.65,3495
13/12:13:42,5.82,3.54,118.1,53.405,39.79,34.661,3496
13/12:13:43,5.52,3.09,118.13,53.504,39.79,34.672,3497
13/12:13:43,4.7,2.66,118.14,53.68,39.79,34.683,3498
13/12:13:45,2.71,2.18,118.66,53.856,39.79,34.705,3499
